gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
PGLYRP1,2.21196947763022,5.41532194662148,15.3387400089526,6.145185693463e-42,7.6066711605605e-40,84.5733541183856,Up_in_Sepsis
ADM,1.86984417293002,5.94919229590538,15.3310935334512,6.61473730637912e-42,8.07092447625486e-40,84.5002979660965,Up_in_Sepsis
LCK,-1.39627360477701,4.09695364999062,-15.3073497508344,8.31351141964249e-42,1.00008029626995e-39,84.2735017848924,Down_in_Sepsis
ADAM9,1.34677943521541,3.62419552477919,15.294166796901,9.43812553538325e-42,1.11089163055544e-39,84.147618244477,Up_in_Sepsis
TCF7,-1.51559396875326,3.99044349578517,-15.2935446592478,9.49480026115757e-42,1.11089163055544e-39,84.1416781404235,Down_in_Sepsis
SRPK1,1.41962279877465,5.12996037931202,15.2899162440556,9.83217176894949e-42,1.13481863619727e-39,84.1070356155899,Up_in_Sepsis
RGL4,2.18490758348049,5.75635462901535,15.2563839852216,1.35751089214245e-41,1.54593340397182e-39,83.7869813149891,Up_in_Sepsis
PFKFB3,1.94748881295878,5.76456717901279,15.0821912381938,7.23202070313771e-41,8.12745905598673e-39,82.127247429547,Up_in_Sepsis
SLC22A4,1.58500913765711,4.75249787963427,15.0665078443025,8.40556730194131e-41,9.32362991245204e-39,81.978055828457,Up_in_Sepsis
IL10,1.50659170200122,3.49581925871484,15.0286522590437,1.20817343154461e-40,1.32294990754135e-38,81.6181149438135,Up_in_Sepsis
LBH,-1.1985071596692,4.4070927066705,-14.9080167540639,3.83302658765187e-40,4.14403545381451e-38,80.4726955977799,Down_in_Sepsis
FYN,-1.10982317018205,4.55099018290239,-14.8427013880628,7.15433230708375e-40,7.63814402935029e-38,79.8535817216643,Down_in_Sepsis
MAP4K1,-1.17410603543086,4.19555754741347,-14.8376590087393,7.5072199285239e-40,7.91594634685464e-38,79.8058169603162,Down_in_Sepsis
DDAH2,1.36416259392202,4.39989944739471,14.832230790013,7.90655009461205e-40,8.23534687293677e-38,79.7544022964436,Up_in_Sepsis
TARP,-1.60691893308234,4.46452192138874,-14.8027977450477,1.04710623873413e-39,1.07751016687086e-37,79.4757112493606,Down_in_Sepsis
PLBD1,1.23469960361546,5.97045426961125,14.7923260347207,1.15712769796527e-39,1.16091914447492e-37,79.376595571917,Up_in_Sepsis
ASPH,1.59967304861126,3.49248171867008,14.791875971893,1.16210662979182e-39,1.16091914447492e-37,79.3723361264157,Up_in_Sepsis
PCOLCE2,3.290527322224,3.55366221743223,14.7912615280733,1.16893860701139e-39,1.16091914447492e-37,79.3665210191618,Up_in_Sepsis
CNIH4,1.22599135761972,4.84965485780477,14.7853742527,1.23646549823855e-39,1.21386802533971e-37,79.3108071685881,Up_in_Sepsis
YIPF1,0.891391775607666,4.75100002526215,14.6942699805308,2.94627070705719e-39,2.85955660329267e-37,78.4494462604626,Up_in_Sepsis
ALPL,2.0613773702199,5.56887770265985,14.6913231986973,3.03011299073807e-39,2.90788708470718e-37,78.4216106792225,Up_in_Sepsis
OLFM4,3.60647572413867,4.32968771876215,14.6822319138317,3.30408151350311e-39,3.13557335631445e-37,78.3357436102798,Up_in_Sepsis
TMC8,-0.733517647847318,3.85637123332055,-14.6212077111728,5.90488757927679e-39,5.5421587708355e-37,77.7597671485923,Down_in_Sepsis
WSB1,1.30742486818249,5.18573703341134,14.6109667939278,6.50877537824971e-39,6.04254896800334e-37,77.6631764205954,Up_in_Sepsis
NDST2,0.899791537994843,3.96926851963171,14.6057228889422,6.8414722745728e-39,6.28311985990605e-37,77.6137243570643,Up_in_Sepsis
UBE2C,1.29634796338452,3.49190301780562,14.5832059480943,8.47400956398514e-39,7.68235862861532e-37,77.401439759547,Up_in_Sepsis
RSPH9,1.07008805710713,3.19813275527494,14.5823285845831,8.54494871465233e-39,7.68235862861532e-37,77.3931701152113,Up_in_Sepsis
NAIP,1.37501101156802,4.3799167127566,14.5429012828403,1.24263732902707e-38,1.10555889866877e-36,77.021696607624,Up_in_Sepsis
AQP9,1.41508293201665,6.99721051396931,14.5382271236847,1.29902204741031e-38,1.14380900071458e-36,76.9776775903096,Up_in_Sepsis
CEACAM1,2.26218425872148,4.95247092283632,14.5168783476849,1.59080587174582e-38,1.38643601536541e-36,76.7766782231166,Up_in_Sepsis
KLF12,-1.19042506893515,3.19076232722251,-14.5076019420182,1.73717353146005e-38,1.49870698305053e-36,76.6893679221061,Down_in_Sepsis
SAMSN1,1.94563848753969,4.4927643897434,14.4743788797128,2.38061579954232e-38,2.03328395438909e-36,76.3768063225436,Up_in_Sepsis
RAB31,0.816732144826959,5.93799104992413,14.4247312410912,3.81079625152339e-38,3.22257532517438e-36,75.9101240893875,Up_in_Sepsis
TP53,-0.875249592520284,3.51980284481074,-14.4236433186395,3.85026636262415e-38,3.22403186305617e-36,75.8999031631919,Down_in_Sepsis
RSAD1,-0.799831454976763,3.64253956928645,-14.4161037527546,4.13524421167103e-38,3.42904085552255e-36,75.8290760937166,Down_in_Sepsis
GATA3,-1.42459610316436,3.06378587107161,-14.3951496383162,5.04266864549514e-38,4.12750400041111e-36,75.6322911680443,Down_in_Sepsis
MAN1C1,-1.13782450398986,3.0412240701266,-14.3944909847235,5.07420583120439e-38,4.12750400041111e-36,75.6261070127767,Down_in_Sepsis
FKBP5,1.63668362468915,5.96014038115985,14.3886682658538,5.36170588166084e-38,4.3202198052137e-36,75.5714407580852,Up_in_Sepsis
QSOX1,0.881121447386201,3.85270906628559,14.3824727333968,5.68548075694967e-38,4.53828889206609e-36,75.5132817793452,Up_in_Sepsis
OPLAH,1.99054067116361,3.81642138387468,14.3677631416657,6.53449097947883e-38,5.16769328293784e-36,75.3752299338904,Up_in_Sepsis
ATP9A,1.48468134823411,4.07181879315687,14.3542078123335,7.42842502735216e-38,5.82075028978118e-36,75.248049375113,Up_in_Sepsis
SLC22A15,1.27759606170671,3.92486348857545,14.3506383386491,7.68347037633375e-38,5.96586549856969e-36,75.2145655340432,Up_in_Sepsis
ARL4C,-1.2989043424919,3.84747467379028,-14.3003117800276,1.2363538209186e-37,9.51324142744663e-36,74.742745510584,Down_in_Sepsis
ZAP70,-1.27006028346779,3.77604127755883,-14.2795846044887,1.5037005179267e-37,1.14670590389393e-35,74.5485743306288,Down_in_Sepsis
PVRIG,-1.33657226072249,4.16701228774425,-14.2499380602735,1.98929649241183e-37,1.50359126917606e-35,74.2709999315049,Down_in_Sepsis
FCAR,1.52996088941438,4.13361476456863,14.2481807177014,2.0225600670804e-37,1.51532329236261e-35,74.2545519787562,Up_in_Sepsis
CD5,-1.3741274666402,3.65989856684911,-14.2452389600094,2.079489234339e-37,1.54442761308604e-35,74.2270198484503,Down_in_Sepsis
TRIB2,-1.33894226236306,3.87304196569054,-14.1851480613451,3.66470174865175e-37,2.69829462372712e-35,73.6650176119353,Down_in_Sepsis
PASK,-1.12791929274131,3.4775266717613,-14.1816595299648,3.78716986530534e-37,2.7646340016729e-35,73.6324141395707,Down_in_Sepsis
RUNX3,-1.05921118327946,4.2011762651445,-14.1801934630744,3.83984820555507e-37,2.77933419691914e-35,73.6187131840097,Down_in_Sepsis
CDC25B,-1.52697244865656,4.94874882279283,-14.162753958966,4.52546390071286e-37,3.24806614924273e-35,73.4557689981854,Down_in_Sepsis
SLC37A3,1.25578070562111,3.97080764049702,14.1614212271256,4.58262676124575e-37,3.26168459731667e-35,73.4433193908502,Up_in_Sepsis
KLRG1,-1.5291356284457,3.82604249856906,-14.1524411002562,4.98703518857719e-37,3.52018740046594e-35,73.3594420284069,Down_in_Sepsis
CKAP4,1.38596054348057,5.50100682584655,14.1406595298626,5.57207462031343e-37,3.9009089616473e-35,73.2494241082032,Up_in_Sepsis
MCTP1,0.96865517963453,3.81689963842498,14.1002871753961,8.14708231139853e-37,5.65725447330527e-35,72.8726451968056,Up_in_Sepsis
ZDHHC20,1.18789583968858,4.17225715841006,14.0986124874446,8.2764221301782e-37,5.70071946885903e-35,72.8570235224078,Up_in_Sepsis
LILRB3,0.947476924977817,6.92757314661381,14.0907603913921,8.91071025619162e-37,6.08851010385061e-35,72.7837863163968,Up_in_Sepsis
DHRS9,1.83866833712299,4.85010235348764,14.0797074912373,9.88655890764178e-37,6.70167457382289e-35,72.6807173467222,Up_in_Sepsis
GGH,1.41730018067665,3.46346347813299,14.074979175119,1.03359183121208e-36,6.95110852786011e-35,72.6366335330137,Up_in_Sepsis
STK3,1.00601362443747,3.4068532342971,14.0662026566572,1.12247002691043e-36,7.48985664050153e-35,72.5548196237542,Up_in_Sepsis
FOLR3,1.98448144527588,5.46700255696675,14.0519132084857,1.28377488411669e-36,8.49978394204699e-35,72.4216502744697,Up_in_Sepsis
WIPI1,1.17768534122785,4.54565266368798,14.0485847194826,1.32455333440466e-36,8.70231540703863e-35,72.3906370378769,Up_in_Sepsis
NMT2,-1.14161045251224,3.28875844077238,-14.0440857276818,1.38173308097664e-36,9.00868873635228e-35,72.3487214449778,Down_in_Sepsis
HK3,1.76573408256645,5.72824526122506,14.0290215998616,1.59172515871585e-36,1.02991852883273e-34,72.2084060419779,Up_in_Sepsis
HLA-DPB1,-1.17192708241809,3.82223566724246,-14.0254177915369,1.64650947138215e-36,1.05735619511842e-34,72.1748455500637,Down_in_Sepsis
LY96,1.50977175001243,5.58864720651407,14.0239983217938,1.66860072044774e-36,1.06354617562269e-34,72.1616275046392,Up_in_Sepsis
MKNK1,1.41650778818617,4.79987081175235,14.0066866391021,1.96304076713927e-36,1.24195045867678e-34,72.0004572146306,Up_in_Sepsis
ESYT1,-1.16604658412088,5.10445758092839,-13.9994236408721,2.10150765477841e-36,1.31977771172518e-34,71.9328588498108,Down_in_Sepsis
ATP8B4,1.42021447944368,4.19373379248338,13.9589317710641,3.07235541344011e-36,1.91540055373664e-34,71.5562045648573,Up_in_Sepsis
TBC1D4,-1.38976369917485,3.60117187100767,-13.8663751162664,7.30979107491576e-36,4.52412504136634e-34,70.6966149061129,Down_in_Sepsis
PNPLA1,1.35322799881987,3.09945766908952,13.8577572853752,7.92340845143235e-36,4.86862097724343e-34,70.6166777111302,Up_in_Sepsis
CD27,-1.35621148931537,4.44308183384655,-13.8450624320705,8.92210799881349e-36,5.44312317270471e-34,70.4989536241187,Down_in_Sepsis
IL18R1,2.47141324533667,5.07941192282267,13.8303304393672,1.02394404385663e-35,6.2024865805528e-34,70.3623843861606,Up_in_Sepsis
KLRK1,-1.73639769778042,3.97461562860358,-13.8213324407943,1.11377047943047e-35,6.69909413015187e-34,70.2789950786296,Down_in_Sepsis
GSTO1,1.05469643652885,5.97790598327494,13.8148591950022,1.18321383112663e-35,7.06701351863812e-34,70.2190154786733,Up_in_Sepsis
SPOCK2,-1.08343407492825,4.79528997529796,-13.7974290623365,1.3924248297813e-35,8.25881977164036e-34,70.0575597011785,Down_in_Sepsis
CLEC2D,-0.824773509762748,3.73930381049041,-13.7808175211937,1.6260411938523e-35,9.57794333565001e-34,69.903751648259,Down_in_Sepsis
KLHL2,1.50321314749055,4.80895340270716,13.7593792371214,1.98620122162628e-35,1.16192771465138e-33,69.7053465633402,Up_in_Sepsis
OSCAR,1.18928157420364,5.28933661857417,13.7530114980689,2.10777164923816e-35,1.22465834395531e-33,69.6464355304915,Up_in_Sepsis
FLT3LG,-1.46207604273538,3.77286330110997,-13.7434445021853,2.30451083152652e-35,1.32992074405865e-33,69.5579443623855,Down_in_Sepsis
RNASE3,1.94107502765097,4.16640981744245,13.7193172400097,2.88586324718377e-35,1.65423879155682e-33,69.3348710028303,Up_in_Sepsis
GYG1,1.64281502975829,6.32461911721824,13.7081717305733,3.20174521897733e-35,1.82307372768569e-33,69.2318690398782,Up_in_Sepsis
BAZ1A,1.14941189870355,5.39462006697187,13.7006705662414,3.43352633961991e-35,1.94210254746316e-33,69.1625629689322,Up_in_Sepsis
SOCS3,1.43628077756048,3.87671192866752,13.682480267292,4.06746792038765e-35,2.28554233605467e-33,68.9945510445652,Up_in_Sepsis
RAB24,1.10782300862295,5.33587202581432,13.6579867754846,5.10919587869946e-35,2.85213346405046e-33,68.7684443170089,Up_in_Sepsis
SAMD3,-1.38598246957215,3.55630339672549,-13.6333209023375,6.42711352707657e-35,3.56454393732214e-33,68.540890474565,Down_in_Sepsis
PLEKHA1,-1.18976774579764,3.80352861233248,-13.6288020769979,6.70297648118114e-35,3.69355626617859e-33,68.4992180128409,Down_in_Sepsis
FEM1C,1.08086415603029,4.84230451266752,13.6071216811998,8.19986062478378e-35,4.48942369206912e-33,68.2993501885183,Up_in_Sepsis
EPHX2,-1.10618804970612,3.10873770822251,-13.595792990235,9.11022140641296e-35,4.95607649886453e-33,68.1949578973862,Down_in_Sepsis
FAM177A1,0.801164828571796,4.02177657487212,13.5944625320467,9.22354292164431e-35,4.98596709454203e-33,68.1826999426564,Up_in_Sepsis
ATP6V0E2,-1.15012742464007,4.39819396596164,-13.5920748284127,9.43045161596373e-35,5.06575391521674e-33,68.1607023045348,Down_in_Sepsis
BACH2,-1.35611840983468,3.38021502260124,-13.5812943038838,1.04237994945515e-34,5.56435446768526e-33,68.0613997248442,Down_in_Sepsis
EBLN2,1.23545118780536,4.70557721390281,13.5759458273883,1.0954681676742e-34,5.81142460876108e-33,68.0121437717546,Up_in_Sepsis
AMPD3,0.899844361215576,3.66623316530371,13.5599074930828,1.27137718985766e-34,6.70298307319401e-33,67.8644828507184,Up_in_Sepsis
OXNAD1,-1.19892491888272,3.7813971374821,-13.5439075915057,1.47491608148115e-34,7.72837929566289e-33,67.7172381104056,Down_in_Sepsis
ZDHHC3,0.742685264424589,3.99185847179028,13.5157733387739,1.91472569677371e-34,9.97175132691725e-33,67.4584744173887,Up_in_Sepsis
PEBP1,-0.878434301332973,4.20008957375192,-13.5083434812252,2.05127524001876e-34,1.06181465606062e-32,67.3901709998813,Down_in_Sepsis
FGR,0.825901641210223,6.08967761460528,13.5068076497941,2.08069034991594e-34,1.0705527878694e-32,67.3760536427299,Up_in_Sepsis
NBEAL2,1.0827511442889,4.54616294041305,13.4797781973938,2.67295512819241e-34,1.36704848801745e-32,67.1276942300252,Up_in_Sepsis
CD247,-1.37752867115773,5.33181311036573,-13.4638079357635,3.09905985351034e-34,1.57553989338285e-32,66.9810368740922,Down_in_Sepsis
MEF2A,0.937823851773175,3.59925613738491,13.4591259693271,3.23636433793672e-34,1.63560874617263e-32,66.9380536675027,Up_in_Sepsis
IL32,-1.42978891841242,4.68620433415601,-13.4524820262541,3.44167980025117e-34,1.72914042199678e-32,66.8770677246785,Down_in_Sepsis
SIPA1L2,1.65493944652038,4.45003300960443,13.4458155987116,3.660742430747e-34,1.828444508831e-32,66.8158864492996,Up_in_Sepsis
PPARG,1.6666567253837,2.98546334038918,13.4400951073737,3.85977038126017e-34,1.91664528060134e-32,66.7633953647255,Up_in_Sepsis
CEACAM4,1.29097638633983,3.88086481801534,13.4145661560461,4.88795027415379e-34,2.41317822494494e-32,66.5292421782295,Up_in_Sepsis
SIRPD,0.932752974018416,3.99446683189003,13.3993850654369,5.62451551407197e-34,2.76086132216602e-32,66.3900778415886,Up_in_Sepsis
NEDD4,1.26369436105711,3.47433667706053,13.3915506061328,6.04691614707339e-34,2.95124061783736e-32,66.3182824490618,Up_in_Sepsis
SLC16A3,1.02339568743102,5.24882267062233,13.3905221659432,6.10466424266931e-34,2.96249643730901e-32,66.3088589204285,Up_in_Sepsis
DYRK2,-1.1564520751294,3.89566727749467,-13.380124089381,6.72031996536535e-34,3.24283914260935e-32,66.2135970622879,Down_in_Sepsis
HGF,1.34989110560531,3.24649870455499,13.368830570117,7.45930333492207e-34,3.57920841480727e-32,66.1101626403824,Up_in_Sepsis
MERTK,1.43376342187816,3.2639208289497,13.3650584901205,7.72375214447115e-34,3.68539480815241e-32,66.0756223458429,Up_in_Sepsis
WDFY3,1.19759154787148,3.85548402668926,13.359299318842,8.1456500422948e-34,3.86511094506888e-32,66.0228935701688,Up_in_Sepsis
ROPN1L,1.21788477978688,4.31123868286701,13.3557771411126,8.41491661098075e-34,3.97081783283904e-32,65.9906500124798,Up_in_Sepsis
DOK3,1.06222410287258,4.64949922409804,13.348332867971,9.0135770465652e-34,4.22994294256667e-32,65.9225122725698,Up_in_Sepsis
CEACAM8,2.40182900022316,4.57602571950639,13.3421784743792,9.54043678761923e-34,4.45272516956589e-32,65.8661915257387,Up_in_Sepsis
DDHD2,-0.945625072755393,3.64373124037468,-13.3412219831691,9.62503165494517e-34,4.46779322635254e-32,65.8574392490212,Down_in_Sepsis
TSPO,1.12645991456451,6.45472271839556,13.3368978222007,1.00169029994369e-33,4.62456046044273e-32,65.8178743659314,Up_in_Sepsis
CD74,-1.32133757248755,4.89772327545354,-13.3258507036291,1.10917777256884e-33,5.0932727717798e-32,65.7168179919491,Down_in_Sepsis
TGFBR3,-1.58516267151921,4.19329363375192,-13.2974974703799,1.44064126434632e-33,6.57995563571225e-32,65.4575928189602,Down_in_Sepsis
GIMAP5,-1.19159332203521,4.8584558123734,-13.2871793687494,1.58437426440956e-33,7.19794712357554e-32,65.363308879438,Down_in_Sepsis
USP11,-0.85048193659989,3.83604204912915,-13.2721272549469,1.8200700465476e-33,8.22498321035084e-32,65.2258162342118,Down_in_Sepsis
LCN2,2.45303592584589,6.04730020319693,13.2678703314914,1.89285526605887e-33,8.50888254074149e-32,65.1869422698848,Up_in_Sepsis
TXN,1.31315288292632,5.59680793298721,13.265899324556,1.92753155955306e-33,8.61939636133125e-32,65.1689447484495,Up_in_Sepsis
ITGA7,1.99168483503037,3.40802503835038,13.2638741721931,1.96382018489682e-33,8.73593135375193e-32,65.1504538690526,Up_in_Sepsis
SLC1A3,1.72930021828587,3.34124299735422,13.2631567105731,1.97683908469276e-33,8.74828115148229e-32,65.1439032613862,Up_in_Sepsis
KLHL3,-1.11778996443514,2.99393504762404,-13.2624365560154,1.9899933797008e-33,8.76109971960027e-32,65.137328201045,Down_in_Sepsis
DAAM2,2.50758416810463,3.90770096141944,13.2479079338606,2.27482283816485e-33,9.96372403116206e-32,65.0047097097766,Up_in_Sepsis
