gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
AMPD3,0.827365602596508,3.32983602967822,12.4984863010259,1.27316459896223e-30,1.2498964183605e-28,58.7726224966064,Up_in_Sepsis
EXOSC4,1.19889435024168,4.48925461083942,12.4558490185297,1.87800715156208e-30,1.82273398653315e-28,58.3883730914615,Up_in_Sepsis
PVRIG,-1.23764768942608,4.11636866866667,-12.4508937314743,1.96471743872325e-30,1.88546647686914e-28,58.3437540037533,Down_in_Sepsis
BCL6,1.56392419512143,6.43278969658978,12.4396321881995,2.17689444330631e-30,2.06587282669769e-28,58.2423809466343,Up_in_Sepsis
MERTK,1.35714905832291,2.99746125118816,12.4318616561663,2.33645792746639e-30,2.19293265477917e-28,58.1724570222465,Up_in_Sepsis
ALPL,1.77746780455165,5.63128058823358,12.4245827080243,2.49647595902114e-30,2.31765230065213e-28,58.1069745386084,Up_in_Sepsis
SIL1,0.776725394938073,3.36316623779602,12.3977120769169,3.18761999977874e-30,2.92746907721615e-28,57.8653925139682,Up_in_Sepsis
SIGLEC5,1.08775502943648,4.93336699262774,12.3647035084015,4.30239807139033e-30,3.90923211997285e-28,57.5689516766907,Up_in_Sepsis
COL17A1,1.70696807134479,3.18686327744404,12.3626898980009,4.38178242643419e-30,3.93945302149204e-28,57.5508796268198,Up_in_Sepsis
SLC26A8,1.68051182080549,3.32691667693917,12.3328220885612,5.74592320148863e-30,5.11207604832441e-28,57.2829752274341,Up_in_Sepsis
PASK,-0.986597070488108,3.03110578826764,-12.3215109617205,6.36654218926886e-30,5.60583884933457e-28,57.1815954732649,Down_in_Sepsis
FLT3LG,-1.27096333230218,3.29325700400892,-12.285395661209,8.83088819131087e-30,7.6963893920394e-28,56.8581857218305,Down_in_Sepsis
ADAM9,1.02354566355384,3.46494455975892,12.2802404624804,9.25279410400968e-30,7.98263782245926e-28,56.8120569147002,Up_in_Sepsis
GCLM,1.01878846994267,3.89653605072182,12.2399721814293,1.33186949858529e-29,1.12516242771678e-27,56.4520432615831,Up_in_Sepsis
CD5,-1.1859504938204,3.48316839758394,-12.239374340468,1.33908590467187e-29,1.12516242771678e-27,56.4467024578555,Down_in_Sepsis
ARL4C,-1.11167698087866,3.59060335032685,-12.2389926571815,1.34371347180789e-29,1.12516242771678e-27,56.4432927588547,Down_in_Sepsis
NMT2,-0.971578667261342,2.98639607694647,-12.2378493587972,1.35767045509702e-29,1.12581197640618e-27,56.4330796031697,Down_in_Sepsis
SLC2A14,1.17243341259946,4.95935943086132,12.2207938418732,1.58386568068406e-29,1.30074969026179e-27,56.2807741546786,Up_in_Sepsis
NR1D2,-0.878536529985429,2.90404259514234,-12.2010025304815,1.893755713638e-29,1.54043500477925e-27,56.1041618544983,Down_in_Sepsis
LRG1,1.45824192922319,5.81004528080657,12.1995422382974,1.9188798084199e-29,1.54614645695419e-27,56.091135880934,Up_in_Sepsis
KLRB1,-1.45321419689036,4.13202171475669,-12.1836142666817,2.21543651741341e-29,1.76841526123625e-27,55.9491037615305,Down_in_Sepsis
ID3,-0.953807093857128,3.14415374716058,-12.1224473828743,3.84401571203753e-29,3.03997575893634e-27,55.4044771502662,Down_in_Sepsis
KLRK1,-1.4956258959905,3.43310231361922,-12.0918223641765,5.06293001742949e-29,3.96720048429957e-27,55.1322782808584,Down_in_Sepsis
KIF1B,1.07742909322001,3.90651049616383,12.051918284194,7.24520398507565e-29,5.62557156695737e-27,54.7780950494827,Up_in_Sepsis
HMGB3,0.970644263108213,2.77000347430709,12.0353027554119,8.40988374905714e-29,6.43040247361077e-27,54.6307818990717,Up_in_Sepsis
NEDD4,1.08631559352208,2.98296472016099,12.0350055918256,8.43232732753081e-29,6.43040247361077e-27,54.6281481298951,Up_in_Sepsis
CLEC5A,1.44440326411565,3.43168488818897,12.0133746887843,1.02368137592523e-28,7.73740055909501e-27,54.4365161589667,Up_in_Sepsis
C1QB,1.95472453658785,3.47409850696107,12.001185502915,1.14180170007191e-28,8.55449852659136e-27,54.3286025877658,Up_in_Sepsis
RGL4,1.64495290720709,5.95420138327251,11.9928613716052,1.23017067628529e-28,9.13642412708927e-27,54.2549373377606,Up_in_Sepsis
OLAH,2.49172280825778,3.79900227525993,11.9889848470103,1.27361618669476e-28,9.37754814703441e-27,54.2206399962723,Up_in_Sepsis
MAN1C1,-0.902225218855712,2.72150204322141,-11.9786152820954,1.39748636633824e-28,1.02016504742692e-26,54.128921974959,Down_in_Sepsis
ASPH,1.23552912525317,3.08748393527617,11.9469587856547,1.85482251786288e-28,1.34254568856499e-26,53.8491587273493,Up_in_Sepsis
ZAP70,-1.00354513693703,3.29123887534793,-11.9436203672052,1.9109966408578e-28,1.37158170668626e-26,53.8196763509356,Down_in_Sepsis
TRIB2,-1.07147913780158,3.31224217396594,-11.9409113743109,1.9578220242584e-28,1.39347982576592e-26,53.7957555044146,Down_in_Sepsis
GIMAP5,-1.06523506464198,4.60976672952636,-11.9247599872386,2.26168145109112e-28,1.59644803915448e-26,53.6531905306251,Down_in_Sepsis
TIMP1,1.04161514577971,6.47586207072628,11.9075048852245,2.63831731565375e-28,1.8470383764753e-26,53.5009864388657,Up_in_Sepsis
CCNA1,1.47577791708247,3.2637559133163,11.9013362904293,2.78760116247487e-28,1.93568305111365e-26,53.4466003106097,Up_in_Sepsis
ELANE,1.98410541816458,3.99672382291971,11.8995015375233,2.83360466652266e-28,1.95175947232016e-26,53.4304266374038,Up_in_Sepsis
GSTO1,0.851102446166621,6.09198642472628,11.8966670382102,2.90616524297147e-28,1.98572458721755e-26,53.4054424006421,Up_in_Sepsis
DAAM2,2.2354430217868,3.55294939331386,11.8954242806909,2.93855917149966e-28,1.99192332410942e-26,53.3944892261062,Up_in_Sepsis
RSPH9,0.807127479435891,2.75454573875061,11.8813618425946,3.33113451385547e-28,2.24025353408186e-26,53.2705871836679,Up_in_Sepsis
RSAD1,-0.628228013514879,3.05943254962287,-11.8219816246125,5.65205690571572e-28,3.77142328372797e-26,52.7481853530988,Down_in_Sepsis
CORO2A,0.756664112882692,3.43868094323865,11.7882830728161,7.62549521871079e-28,5.04878718317898e-26,52.4522904794018,Up_in_Sepsis
FAM89A,1.16008021915798,3.37208134150467,11.7847281031664,7.87006346272245e-28,5.17063169500865e-26,52.4210997968172,Up_in_Sepsis
DBP,-0.791273292400116,2.84327364414599,-11.7743592412662,8.62890392092836e-28,5.62591361745413e-26,52.330151699933,Down_in_Sepsis
P2RY10,-1.15566127951894,3.02197631602758,-11.7724411123883,8.77706192946735e-28,5.67915802572581e-26,52.3133315994642,Down_in_Sepsis
PRKCH,-1.1107997413658,4.00507051597729,-11.768625801399,9.07932892698988e-28,5.83056754627222e-26,52.2798791014649,Down_in_Sepsis
WFDC1,2.0361776077212,3.30277067415815,11.7616983230237,9.65488369793553e-28,6.1539075868707e-26,52.2191529291186,Up_in_Sepsis
TPST2,0.800408344557397,5.37283910643431,11.7481937566293,1.08833255330133e-27,6.88551728721974e-26,52.1008229227059,Up_in_Sepsis
HK3,1.41003357591643,6.07578371254501,11.7324413922161,1.25140318616567e-27,7.8589960390007e-26,51.9628822742425,Up_in_Sepsis
PNPLA1,1.06379484264667,2.81140861084063,11.704410934746,1.60397343449794e-27,9.99966211974227e-26,51.7176518193615,Up_in_Sepsis
ZNF331,-0.586064101735658,3.03259722327068,-11.6956489295114,1.73327883691336e-27,1.07274888015051e-25,51.6410554214487,Down_in_Sepsis
GATA3,-1.09392929509717,2.86262002763666,-11.6742799909203,2.09379846164174e-27,1.28655630653828e-25,51.4543707212554,Down_in_Sepsis
MYL6B,0.808193217069312,3.29230141008881,11.6546576708453,2.49016888912601e-27,1.51918089157323e-25,51.2830952746683,Up_in_Sepsis
CKAP4,1.08178356341029,5.79794227130211,11.627287083182,3.1706636867961e-27,1.92061266304436e-25,51.0444296135602,Up_in_Sepsis
HSD3B7,1.15099348252271,3.20135191182238,11.6031273058274,3.92339841622282e-27,2.35984125865909e-25,50.8339960791912,Up_in_Sepsis
USP11,-0.751324722891655,3.58977818889173,-11.6011225735008,3.99332480362962e-27,2.38510399634969e-25,50.816544617381,Down_in_Sepsis
AIG1,0.705644283642318,3.14275180954805,11.5844109912068,4.62663567029849e-27,2.74417328194579e-25,50.6711273200975,Up_in_Sepsis
HLA-DPA1,-1.2758393901948,5.61291480498986,-11.5790583436212,4.84989545557813e-27,2.85675566110985e-25,50.6245731916018,Down_in_Sepsis
CYP19A1,1.06813911598465,2.79181398542434,11.5667407846525,5.40522262642084e-27,3.16205523645619e-25,50.5174837965481,Up_in_Sepsis
ANKS1A,0.944776509625384,4.08867714640389,11.5637324923048,5.55019649299378e-27,3.22477743174557e-25,50.4913383448281,Up_in_Sepsis
FOLR3,1.66921995725302,5.27966007343065,11.5342615914655,7.1918223962485e-27,4.15036183015936e-25,50.2353855998707,Up_in_Sepsis
TBC1D4,-1.10664466464643,2.98299666516302,-11.5314742075774,7.37012411411232e-27,4.22471342675392e-25,50.2111945504789,Down_in_Sepsis
SLC22A4,1.1854480688349,5.07723240313869,11.5149853958554,8.51853880705472e-27,4.85045599673696e-25,50.0681529544129,Up_in_Sepsis
TGFBR3,-1.33569948552041,3.79855164511922,-11.5111365269638,8.81127365445011e-27,4.98391313130188e-25,50.0347787710878,Down_in_Sepsis
ZBTB8OS,0.608538030770865,3.15038297776399,11.5100160315748,8.89836161902358e-27,5.00005964395266e-25,50.0250638389036,Up_in_Sepsis
GNLY,-1.49951245269412,4.75775989714031,-11.4905597655841,1.0554672607841e-26,5.89199076755362e-25,49.8564509324436,Down_in_Sepsis
OSCAR,0.955583920519572,4.91855740611801,11.4575593173301,1.40942991900153e-26,7.81684476505979e-25,49.5707948434134,Up_in_Sepsis
PPARG,1.37525356320955,2.51426983539943,11.4549295607764,1.44226298254599e-26,7.94733427995182e-25,49.5480494759233,Up_in_Sepsis
FGR,0.688006520065466,5.40597845291646,11.4397335562029,1.6474501199947e-26,9.01978940697098e-25,49.4166683412079,Up_in_Sepsis
TXK,-0.997215504052403,3.29241161811801,-11.4312230877922,1.77479443953123e-26,9.6551078395135e-25,49.3431280329237,Down_in_Sepsis
CD27,-1.12875592113615,4.30468163328224,-11.4252449657317,1.87005706902559e-26,1.01089603965491e-24,49.2914870010517,Down_in_Sepsis
LRRN3,-1.5125273800478,2.84757665443065,-11.4226605740976,1.91279902763422e-26,1.0274978927688e-24,49.2691664697511,Down_in_Sepsis
SIRPD,0.786654737855919,3.48145229579805,11.4115984729166,2.10700753729272e-26,1.12474696100107e-24,49.1736562418477,Up_in_Sepsis
B3GNT8,1.02268100654872,4.16247280388808,11.4045220816334,2.2414057816839e-26,1.18905880629579e-24,49.1125837294796,Up_in_Sepsis
PLBD1,0.907268528356514,6.50469706998054,11.3987872946024,2.35655408303856e-26,1.24242768044644e-24,49.0631042534918,Up_in_Sepsis
CD247,-1.05254689388002,4.75117259618248,-11.3937992133098,2.46148355821239e-26,1.28834474279655e-24,49.0200777950595,Down_in_Sepsis
EXOC6,0.829686262590887,3.77272301888645,11.3932269551593,2.47381498441206e-26,1.28834474279655e-24,49.0151422036591,Up_in_Sepsis
CNIH4,0.948219130242762,4.95356790820438,11.3895396858987,2.55475807092438e-26,1.32243567780395e-24,48.98334345658,Up_in_Sepsis
SLC16A3,0.861118313462987,5.60500443423033,11.3878602585489,2.59249309258707e-26,1.33388454842085e-24,48.9688619626752,Up_in_Sepsis
MTF1,0.961078550988064,4.79187264564347,11.3592197824579,3.32842933060843e-26,1.70228233010339e-24,48.7220693281783,Up_in_Sepsis
ELL2,0.750992219618593,2.94178019667543,11.3498607499242,3.61136646299924e-26,1.82935358325724e-24,48.6414933513919,Up_in_Sepsis
NUSAP1,0.97637229552596,3.03187320785726,11.3495954766177,3.61972550720611e-26,1.82935358325724e-24,48.6392100021261,Up_in_Sepsis
DHRS9,1.45400876982091,5.10160201316788,11.34619276785,3.7286709748742e-26,1.87332816449415e-24,48.6099235323734,Up_in_Sepsis
TNFRSF25,-0.898044590005523,3.16405693949108,-11.3424057939238,3.85375873711759e-26,1.92485107448663e-24,48.5773351447756,Down_in_Sepsis
UBE2F,0.775642809772384,4.95990304003136,11.3321220331577,4.21490180630755e-26,2.09299280974842e-24,48.4888679903069,Up_in_Sepsis
STOM,1.12193324976153,5.33634042889927,11.3064855059585,5.26854423942472e-26,2.60107724560269e-24,48.2685095399941,Up_in_Sepsis
CMTM4,0.798226900544576,2.9651001250517,11.3008184818274,5.53472675099013e-26,2.71678742414981e-24,48.2198339469827,Up_in_Sepsis
CCNB2,1.28154797543289,3.14733428978913,11.296054642339,5.76880639976579e-26,2.81550716916569e-24,48.178925940932,Up_in_Sepsis
ZDHHC3,0.593821128906685,3.92385470686435,11.2947333851509,5.83545554450769e-26,2.83185373895683e-24,48.1675816527591,Up_in_Sepsis
IL32,-1.12076352293148,4.20733218510159,-11.2915861924319,5.99731312493997e-26,2.89395770622103e-24,48.1405627207122,Down_in_Sepsis
CEACAM1,1.76843300114699,4.7715571579016,11.2894564637576,6.10936919850042e-26,2.93146754631416e-24,48.1222810493297,Up_in_Sepsis
PLEKHA1,-0.927655394158029,3.37375334973115,-11.2507424543204,8.55075448132671e-26,4.07999966620176e-24,47.7902745270097,Down_in_Sepsis
GPR18,-1.13481332995067,3.50726382871046,-11.2419111882926,9.23155711877364e-26,4.38037385285809e-24,47.714622829909,Down_in_Sepsis
VSIG4,2.01259265330611,3.31697705943877,11.2353697358816,9.77035293385736e-26,4.61041902807048e-24,47.6586066837194,Up_in_Sepsis
CDC20,1.22511287868102,3.09071509295864,11.2284440705368,1.03749121871173e-25,4.86879807638291e-24,47.5993191913103,Up_in_Sepsis
SKAP1,-0.974941983717449,3.64535891175913,-11.2129506574348,1.1865468721861e-25,5.53786712313741e-24,47.4667570878801,Down_in_Sepsis
MCTP1,0.750304751739014,3.66524252443471,11.1968387978956,1.36416943029721e-25,6.3322669044394e-24,47.3290063864125,Up_in_Sepsis
IL18RAP,1.49208712592735,5.90827176342336,11.1883938235568,1.46759035480139e-25,6.77550768668034e-24,47.2568468190418,Up_in_Sepsis
SLC36A1,1.08703137391654,3.46709405096448,11.1730927779247,1.67523244251139e-25,7.69255929649987e-24,47.1261780500105,Up_in_Sepsis
KLF12,-0.867554178600382,2.85268364124672,-11.1661395558573,1.77900689851165e-25,8.12539995731978e-24,47.0668299571027,Down_in_Sepsis
EIF4G3,0.78518433094253,3.78396942106472,11.1576701678318,1.91408175081446e-25,8.69583629452464e-24,46.9945674622011,Up_in_Sepsis
FGD4,0.880091939870689,3.49329827962173,11.1449998706665,2.13542588875049e-25,9.65009127821054e-24,46.8865165772582,Up_in_Sepsis
LILRB3,0.730088270893955,5.89764961031241,11.1083632067843,2.92916136829924e-25,1.31673511824441e-23,46.574452565256,Up_in_Sepsis
CLEC1B,1.57051230062502,4.23177238162611,11.1071241592579,2.96061024224947e-25,1.3239042973326e-23,46.5639082207369,Up_in_Sepsis
MMRN1,1.43304071205523,3.02800913894647,11.0981030128876,3.19993056006125e-25,1.42346911007725e-23,46.4871569269316,Up_in_Sepsis
HLA-DRB1,-1.11585236831056,4.76837414416869,-11.0827015992363,3.65378591817015e-25,1.6169422552897e-23,46.3562001839141,Down_in_Sepsis
PYHIN1,-0.920650403606495,3.26220068484509,-11.0803193507149,3.72948743072351e-25,1.64193567761905e-23,46.3359528864434,Down_in_Sepsis
HLA-DMB,-1.12903514105675,4.28344441239951,-11.0615808642726,4.38195542290928e-25,1.91929647523426e-23,46.1767717731623,Down_in_Sepsis
