gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
TFPT,0.296891287151883,5.88724532035258,5.60476488361202,4.42313377432292e-08,1.57605279793459e-07,7.73783360615866,Up_in_Sepsis
CYBRD1,0.466241857303484,5.98535936842021,5.60423746047127,4.43544050012866e-08,1.57977887037527e-07,7.73514296300341,Up_in_Sepsis
SEC22B,0.340020303254749,7.19769062211854,5.60390120180625,4.44330405551657e-08,1.58191996407532e-07,7.73342765220881,Up_in_Sepsis
PLEKHG1,0.369006027685308,4.31608249067325,5.60288675342543,4.46710973028531e-08,1.58973267526528e-07,7.72825329817169,Up_in_Sepsis
SKI,-0.273151053224585,5.51738907273025,-5.59950865721151,4.5472811370553e-08,1.61758967894999e-07,7.71102835379931,Down_in_Sepsis
NEDD9,-0.308688060251661,5.84833827609195,-5.59769866962082,4.59081181764507e-08,1.63239482658229e-07,7.70180273469193,Down_in_Sepsis
CEBPA,0.441023245664004,8.12250393331004,5.59732123229447,4.59994028692548e-08,1.63492317389434e-07,7.6998792231596,Up_in_Sepsis
VNN2,0.449402412073308,10.5785999305729,5.5972464615351,4.60175074352184e-08,1.63492317389434e-07,7.69949818605359,Up_in_Sepsis
APPL2,0.309887701349147,6.11540840098404,5.59661833844777,4.61698718346494e-08,1.63965436731701e-07,7.69629739190704,Up_in_Sepsis
GCC2,-0.253245771450896,5.3984319855152,-5.5951846821305,4.6519477821456e-08,1.65138345832525e-07,7.68899286562554,Down_in_Sepsis
ZNF516,0.319451187456044,5.73640934897265,5.59434979118971,4.67242575237212e-08,1.6579637869136e-07,7.68473977994624,Up_in_Sepsis
DFFB,-0.248345616942949,4.88469756604407,-5.59061951243192,4.76499834952655e-08,1.6901100873466e-07,7.66574346046544,Down_in_Sepsis
ALDH3B1,0.269049408826269,6.19561045390932,5.58984272138323,4.78449907831283e-08,1.69632240049273e-07,7.66178899332251,Up_in_Sepsis
GALK1,0.358266325005109,6.41564542591185,5.58920554758562,4.80055282298958e-08,1.70130795274498e-07,7.65854562446653,Up_in_Sepsis
SLC25A38,-0.415467217483204,6.24150548889666,-5.58799847333293,4.83110927440112e-08,1.71142697273579e-07,7.65240216085396,Down_in_Sepsis
PMM1,0.360211666820548,5.40127765896049,5.5848173893819,4.91254681521158e-08,1.7395548237447e-07,7.63621712425794,Up_in_Sepsis
SUPV3L1,-0.256385592355604,5.15439100904559,-5.58442351951942,4.92272263481425e-08,1.74243572415866e-07,7.63421368311202,Down_in_Sepsis
FSTL3,0.303147207529078,4.89178669847112,5.58273834897949,4.96649207935097e-08,1.75720003520036e-07,7.625643285811,Up_in_Sepsis
FASLG,-0.257865309139351,4.30451174105167,-5.58081997061088,5.01677999473872e-08,1.7742574714312e-07,7.61588944538688,Down_in_Sepsis
OXCT1,-0.289575018768748,4.75702678326647,-5.58073111917734,5.01912109878594e-08,1.77435071625541e-07,7.61543775449042,Down_in_Sepsis
TPR,-0.289293712481122,6.48439184855395,-5.57840822324836,5.08070480117151e-08,1.79537855634282e-07,7.60363103747213,Down_in_Sepsis
TMCC2,0.561358471862533,5.62324143847011,5.57452735204042,5.18523802291282e-08,1.83155988228695e-07,7.58391456669988,Up_in_Sepsis
CAMKK1,0.263812894498416,5.33878801996353,5.5742888904447,5.19172894431609e-08,1.83309453961983e-07,7.58270345031901,Up_in_Sepsis
UNC45A,0.191898897185441,6.01624823492528,5.57300749012527,5.2267443472461e-08,1.84469518470367e-07,7.5761961125734,Up_in_Sepsis
MDM1,0.32633138087179,4.45804902451672,5.57291341321862,5.22932412296006e-08,1.8448433430071e-07,7.57571841033483,Up_in_Sepsis
SLFN12,0.33674294300759,5.11230473070517,5.57135055868732,5.272362499445e-08,1.85925879883401e-07,7.56778354682466,Up_in_Sepsis
ACBD5,0.251315810564305,5.11081709387285,5.57066106054043,5.29145956701041e-08,1.86522311852397e-07,7.56428343854854,Up_in_Sepsis
STARD13,0.199219917596596,3.98575406507371,5.57050218585087,5.29586946520381e-08,1.86600747121723e-07,7.56347699166624,Up_in_Sepsis
TBC1D23,0.277881425982732,5.56276060293921,5.56994342085879,5.31140759231734e-08,1.87071060808175e-07,7.56064085519107,Up_in_Sepsis
TTC1,0.2983293370098,7.18680542550152,5.56951797632834,5.32326810029863e-08,1.87411512137884e-07,7.55848157412861,Up_in_Sepsis
MTMR3,0.294434963197642,6.80389604679788,5.56569744655737,5.43093841081993e-08,1.9112338264035e-07,7.53909714610238,Up_in_Sepsis
DDB2,-0.240392299023211,5.07924900348176,-5.56456179843381,5.46335002746364e-08,1.92184812951264e-07,7.53333726668154,Down_in_Sepsis
PCYT1B,0.199767670941059,4.20392149315096,5.56348060610881,5.49438240414901e-08,1.93196871609043e-07,7.52785448379009,Up_in_Sepsis
ZNF101,-0.263194597613301,5.31706473922189,-5.56293695150788,5.51005114416041e-08,1.93668093918823e-07,7.52509791562037,Down_in_Sepsis
CEBPG,0.319138723348616,6.08588777644529,5.56218504872032,5.5317935371954e-08,1.94352318392373e-07,7.52128580446779,Up_in_Sepsis
NCBP2,-0.211404807141722,5.10514135050735,-5.56143935186348,5.55343895702428e-08,1.95032574555692e-07,7.5175055778527,Down_in_Sepsis
MFSD6,-0.300207096289928,5.01571195161601,-5.55967354130464,5.60502463765642e-08,1.96763318661009e-07,7.50855567031305,Down_in_Sepsis
FAM117B,-0.407018465739834,5.58167727871124,-5.55876403552768,5.63177627808027e-08,1.97621204564846e-07,7.5039468104569,Down_in_Sepsis
HNRNPK,-0.218030810851872,8.51540754634866,-5.55675623707987,5.69127321802257e-08,1.99626959158648e-07,7.49377463349691,Down_in_Sepsis
PUS1,-0.251376977456859,5.15610208925076,-5.55646655596553,5.6999076673393e-08,1.99847747893042e-07,7.49230726318149,Down_in_Sepsis
CUTA,-0.381200981577646,8.04200152569554,-5.55586302654441,5.71793789020749e-08,2.00397650883308e-07,7.48925030764894,Down_in_Sepsis
PTMA,-0.323282976880772,8.26213932914285,-5.55474945915232,5.751351146406e-08,2.01486013705716e-07,7.48361066391973,Down_in_Sepsis
FTSJ1,-0.234070732066161,5.33918589783434,-5.55385084245225,5.77845318204727e-08,2.02352474898999e-07,7.47906031621254,Down_in_Sepsis
ARRDC4,0.492489581601034,5.60623139843313,5.55164325884761,5.84556222000016e-08,2.04618634922219e-07,7.46788430616226,Up_in_Sepsis
ZBTB2,-0.224357072173922,4.59295238369149,-5.55134107284116,5.85480729706902e-08,2.04858292192817e-07,7.46635475938101,Down_in_Sepsis
LGALS12,0.382301885733694,5.58613668726139,5.54738139404971,5.97727271507879e-08,2.09057683290287e-07,7.44631878779522,Up_in_Sepsis
CYB5R4,0.399252527860142,7.9439588679696,5.5461780356634,6.01498182099536e-08,2.10290461453628e-07,7.44023213945105,Up_in_Sepsis
RECQL4,0.185309925735863,4.92830771511246,5.54602882125996,6.01967379207428e-08,2.10368387308128e-07,7.43947748151797,Up_in_Sepsis
ADIPOR2,0.30666054612001,6.63812048238147,5.54569888127069,6.03006123827531e-08,2.10645206691654e-07,7.43780885622306,Up_in_Sepsis
PDXK,0.302220153564311,6.48418599646606,5.54506337595572,6.05011793476285e-08,2.11259432873301e-07,7.43459510863336,Up_in_Sepsis
TNFRSF13C,-0.262648569099974,4.79569136688146,-5.54480035650058,6.0584378750633e-08,2.11463497715225e-07,7.433265109597,Down_in_Sepsis
RALGDS,-0.252679285870337,6.2143847036772,-5.54454593549593,6.06649642117128e-08,2.11658275871013e-07,7.43197863965907,Down_in_Sepsis
OAS2,-0.433103051017772,5.28973845552381,-5.54277188854703,6.1229784149011e-08,2.13541684939446e-07,7.42300959842059,Down_in_Sepsis
MED15,-0.168365178581855,5.41178681521986,-5.54245677368744,6.13306441220895e-08,2.13806135284394e-07,7.42141672214211,Down_in_Sepsis
ZYG11B,0.344942701984424,6.9245163231692,5.54197871129772,6.14839681346507e-08,2.14253191284395e-07,7.41900030442047,Up_in_Sepsis
NETO2,0.309453489772837,4.55883362079939,5.54129171041108,6.17049562947198e-08,2.14935575739479e-07,7.41552808679541,Up_in_Sepsis
FBXL5,0.470999745073801,9.41873038029179,5.5411099025733,6.17635678210756e-08,2.15052031292216e-07,7.41460925914886,Up_in_Sepsis
EXOSC6,-0.299150719563644,5.23613112320871,-5.53949145826834,6.22877184782432e-08,2.16696616565972e-07,7.40643100140299,Down_in_Sepsis
MZT1,0.216103508038628,4.43314336172442,5.53944931243788,6.23014255349097e-08,2.16696616565972e-07,7.40621805821335,Up_in_Sepsis
HLA-DOA,-0.302918751166033,5.05442894044884,-5.53941676934963,6.23120115075551e-08,2.16696616565972e-07,7.40605363411131,Down_in_Sepsis
ZNF33A,-0.281684707179297,5.69745586812452,-5.53674040922866,6.31886256553104e-08,2.19655698706555e-07,7.3925340504536,Down_in_Sepsis
SIN3B,-0.205402532156891,5.126511578077,-5.53503662650842,6.37529222637133e-08,2.21527139566467e-07,7.38393024241236,Down_in_Sepsis
PAAF1,-0.25331200414514,5.32639390492249,-5.53389393439802,6.41341289494535e-08,2.22761120519432e-07,7.37816107371953,Down_in_Sepsis
TSEN2,-0.213825191008201,4.29248474033941,-5.53325160111622,6.43493869415297e-08,2.23417932466506e-07,7.37491852571232,Down_in_Sepsis
NBPF1,-0.289314371567897,5.69634399094478,-5.53310469254698,6.43987174809406e-08,2.23498352704069e-07,7.37417696372193,Down_in_Sepsis
B9D2,0.361991589396957,6.43988883787538,5.53145336668861,6.49557555857414e-08,2.25340011558821e-07,7.36584255786607,Up_in_Sepsis
STIL,0.256071175262666,4.05472282521581,5.53129143097641,6.5010632792031e-08,2.25438820412804e-07,7.36502536318718,Up_in_Sepsis
SERAC1,0.166419328870399,3.92327010125228,5.53006696746037,6.54270452255905e-08,2.26790744022633e-07,7.3588468547111,Up_in_Sepsis
FNDC3A,0.340762196656604,5.64602809522948,5.52992740907476,6.5474670348167e-08,2.2686375636661e-07,7.35814273036931,Up_in_Sepsis
CD300LB,-0.312560322389681,5.42223893139666,-5.52898430986911,6.57973940035641e-08,2.27889514267819e-07,7.35338482749689,Down_in_Sepsis
INPP1,0.317732461488902,6.290755145538,5.52876557604512,6.58724644452248e-08,2.28057040464802e-07,7.35228141898653,Up_in_Sepsis
CD101,-0.228830865229894,4.48128763820669,-5.52826501308155,6.6044573698182e-08,2.28560252818546e-07,7.34975645210539,Down_in_Sepsis
SCN1B,0.208988939580099,4.45217838613273,5.52798175481718,6.61421605799205e-08,2.28805262662252e-07,7.3483277093234,Up_in_Sepsis
LILRA1,-0.320823196059021,6.02089813465755,-5.52565825056098,6.69479579608372e-08,2.31498991475105e-07,7.33661034151191,Down_in_Sepsis
MARK3,0.238225758994703,6.42265624986677,5.52317270744057,6.78205260185803e-08,2.34421332547428e-07,7.32408033627105,Up_in_Sepsis
ARL6IP6,0.346236319011381,6.73691958234245,5.52176555371316,6.83194134210002e-08,2.36050206322315e-07,7.31698872965914,Up_in_Sepsis
DUSP14,-0.202321810664499,4.64539927222492,-5.52039254603072,6.88096361083696e-08,2.3764783744504e-07,7.31007065226356,Down_in_Sepsis
IPO5,-0.251589207711334,4.72893727593921,-5.52027340046798,6.88523372295148e-08,2.37699196555087e-07,7.30947038914435,Down_in_Sepsis
SLC20A1,-0.403264724346746,7.77085569204559,-5.51986768900282,6.89979354971286e-08,2.38105602861e-07,7.3074264688779,Down_in_Sepsis
HERC4,0.249345632420101,5.47042963749564,5.51932477477537,6.91932407121172e-08,2.38683145768252e-07,7.30469153425749,Up_in_Sepsis
PPP3CC,-0.377622355204506,5.29216648636474,-5.5176676688978,6.97926922062307e-08,2.40653768321928e-07,7.29634523010889,Down_in_Sepsis
CLK4,0.402816258784268,5.86540730165704,5.5171144133547,6.9993953149704e-08,2.4125034457289e-07,7.29355912439993,Up_in_Sepsis
CTNND1,-0.212978721974133,4.58594778670162,-5.51691576708134,7.00663535405507e-08,2.41402470992272e-07,7.29255883032545,Down_in_Sepsis
JTB,0.339801906420272,10.0880777105324,5.51505423375662,7.07483752807613e-08,2.4365398115846e-07,7.28318642997012,Up_in_Sepsis
LEPROTL1,-0.40316167721863,7.26384284558155,-5.51295472031354,7.15253395805937e-08,2.46230522111185e-07,7.27261900154095,Down_in_Sepsis
STXBP2,0.56123889401659,7.81919653841946,5.5104097142429,7.24783034949388e-08,2.49410632614936e-07,7.25981376179418,Up_in_Sepsis
KLHL7,0.213527750288157,4.88972122893567,5.50448984637484,7.47430037081375e-08,2.57100279770923e-07,7.23004682989204,Up_in_Sepsis
ECHS1,-0.303629797632852,6.86500059143465,-5.50390934179967,7.49687523195206e-08,2.57772992576902e-07,7.22712930251961,Down_in_Sepsis
TRIB3,0.324719312020735,5.29491360846809,5.49896347517968,7.69192117575612e-08,2.6437303324802e-07,7.20228249162556,Up_in_Sepsis
TGS1,-0.173198281799167,5.38081957727406,-5.49841892814502,7.71369533528028e-08,2.65014770147341e-07,7.19954795539928,Down_in_Sepsis
ZMYM3,-0.182307467660717,4.71551569156839,-5.49583480625261,7.81784371097415e-08,2.68484934199559e-07,7.18657441037214,Down_in_Sepsis
ROCK2,0.224325499751245,6.73998471938602,5.49449074490933,7.87255319226148e-08,2.7025513189351e-07,7.17982857300497,Up_in_Sepsis
TTC13,0.297959656757776,6.62089964890375,5.49339537507688,7.91741507933177e-08,2.7168598711359e-07,7.17433193069077,Up_in_Sepsis
NOC2L,-0.143916066856074,4.28997202234955,-5.49199546607231,7.97511180023584e-08,2.73555943316523e-07,7.16730841472783,Down_in_Sepsis
SNRPD1,0.291111004038563,4.79226226128572,5.48992737199526,8.06109663995126e-08,2.76394325177935e-07,7.15693525320221,Up_in_Sepsis
ID1,0.21641469358353,4.06570275066109,5.48599263798567,8.22718751741601e-08,2.81975957408709e-07,7.13720834929364,Up_in_Sepsis
L3MBTL2,-0.225314063765334,5.58237802143617,-5.48467168623838,8.28368958843547e-08,2.83798607199468e-07,7.13058835453594,Down_in_Sepsis
RYBP,0.35514915762715,8.38084284391262,5.48434393362859,8.29776713995123e-08,2.84166917170503e-07,7.12894601631217,Up_in_Sepsis
ARFIP1,-0.237362375813515,5.28611933507295,-5.48279809721926,8.3644778604922e-08,2.86336695015887e-07,7.12120107180551,Down_in_Sepsis
FCRLA,-0.393054803795669,4.90525874939615,-5.47891752610517,8.53425117063331e-08,2.92031407245109e-07,7.10176664454181,Down_in_Sepsis
MPHOSPH10,-0.282272252881437,5.78619704878572,-5.47775605109332,8.58571367500949e-08,2.9367473167103e-07,7.09595204450952,Down_in_Sepsis
RPS28,-0.289153585551201,8.92236703942579,-5.47695974224649,8.62117071674881e-08,2.94769491960575e-07,7.09196613915505,Down_in_Sepsis
SLC25A26,-0.180035515391882,4.95509470188551,-5.4749659222187,8.71057493047796e-08,2.97707164790765e-07,7.08198823342461,Down_in_Sepsis
SLC10A3,0.299839581107895,6.27402446877204,5.4729697699661,8.80098682871621e-08,3.00676914016261e-07,7.07200168322788,Up_in_Sepsis
ZYX,0.375026400128872,8.56072177502078,5.47275320143894,8.81085059589195e-08,3.00893542341116e-07,7.07091839468151,Up_in_Sepsis
SHOC2,0.377059565350648,7.61005898022037,5.47260393676322,8.81765521964825e-08,3.01005568469287e-07,7.0701717847273,Up_in_Sepsis
CCND3,0.317021680101313,9.72596077863222,5.47151286363417,8.86755013034533e-08,3.02587877200477e-07,7.06471483877281,Up_in_Sepsis
SLC4A1AP,0.278916887743597,6.39908067214792,5.47018472233845,8.92865685625106e-08,3.0455135067588e-07,7.05807343016924,Up_in_Sepsis
PXMP2,0.233346172122914,4.99269242897163,5.46891831532137,8.98730455940455e-08,3.06429414139219e-07,7.05174197493719,Up_in_Sepsis
POLR1E,-0.19955238773638,4.48817993070466,-5.46852831002806,9.00544116184089e-08,3.06925271202247e-07,7.04979237269968,Down_in_Sepsis
PCNA,0.442068157800379,6.06872106721529,5.46669567367773,9.09114284342909e-08,3.09722580876457e-07,7.04063273351966,Up_in_Sepsis
GGA2,-0.267344670954805,5.53458897778952,-5.46657733795386,9.09670389268493e-08,3.0978846868988e-07,7.04004137145778,Down_in_Sepsis
RHD,0.421413027963857,5.00830571825088,5.46645993537042,9.10222435931117e-08,3.09852922490541e-07,7.03945468312893,Up_in_Sepsis
PKMYT1,0.159808599797176,5.07437954749119,5.45977742250061,9.42187573223772e-08,3.20606536370687e-07,7.0060778821697,Up_in_Sepsis
KLLN,0.196325642466166,4.12346605466565,5.45798527076657,9.50944140269842e-08,3.23457343769204e-07,6.99713249460343,Up_in_Sepsis
ATF4,0.250278774725166,8.67676267629179,5.45785305560103,9.51593277378627e-08,3.2354929068833e-07,6.99647264962495,Up_in_Sepsis
FN3KRP,-0.301100147818293,5.64183471486322,-5.45686815753545,9.56442413016629e-08,3.25068629111621e-07,6.99155774701241,Down_in_Sepsis
ZNF839,0.205131544230559,5.42865817007599,5.45651731494694,9.58175580663148e-08,3.25528147750356e-07,6.98980712784631,Up_in_Sepsis
ZRANB1,0.27461505676408,6.02736303302979,5.4560063776814,9.60705082117833e-08,3.2625773782777e-07,6.98725784283601,Up_in_Sepsis
RHOG,0.354722143546224,10.8064604775608,5.45569028459641,9.62273216878757e-08,3.26660395284637e-07,6.98568081849195,Up_in_Sepsis
NDUFS1,0.187059885216807,5.05278090472584,5.45525176397432,9.64452835957642e-08,3.27270229317212e-07,6.98349311524741,Up_in_Sepsis
CTDSP2,-0.255994755775246,7.61775691379332,-5.45493037330292,9.66053321230254e-08,3.27683138070993e-07,6.98188984598916,Down_in_Sepsis
NSUN2,-0.27532421826923,6.34015474892706,-5.45461398827056,9.6763140161883e-08,3.28088122319429e-07,6.98031162438559,Down_in_Sepsis
GRINA,0.414193135774836,7.63621221606889,5.45423311908895,9.69534444528563e-08,3.28602924234859e-07,6.97841183800807,Up_in_Sepsis
BMP2,0.258461498124995,4.10761833202432,5.45161665991076,9.82706521696287e-08,3.32935200389051e-07,6.96536385156386,Up_in_Sepsis
HENMT1,0.352635930727671,6.4818399847386,5.45011474871746,9.90346056492552e-08,3.35390391296705e-07,6.95787634615284,Up_in_Sepsis
MEF2C,-0.409194740024245,5.76078831947619,-5.44888661651203,9.96635892778636e-08,3.37386728506632e-07,6.9517549935134,Down_in_Sepsis
FASTKD2,-0.210375521460938,4.41868202404964,-5.44849106246613,9.98669966492147e-08,3.37826993666657e-07,6.949783686796,Down_in_Sepsis
HCCS,0.184106288477658,5.62058236223101,5.44847988538167,9.98727501473256e-08,3.37826993666657e-07,6.94972798574392,Up_in_Sepsis
CCDC90B,0.231494829223255,5.48439664528531,5.44326634657085,1.02591898905047e-07,3.4688733513381e-07,6.92375667207812,Up_in_Sepsis
NUP214,0.433631475292074,8.15270306287031,5.44249078792938,1.03002497215738e-07,3.48137842785763e-07,6.91989498683083,Up_in_Sepsis
MYO9A,-0.224438281295733,5.04535081344326,-5.44225139241625,1.03129561025419e-07,3.48401085543072e-07,6.91870307402535,Down_in_Sepsis
RFESD,0.284253850842525,4.14813320024012,5.44219038686023,1.03161965266178e-07,3.48401085543072e-07,6.91839934389382,Up_in_Sepsis
TTC9C,0.267629726784019,6.05557375331003,5.43916296796981,1.04782530544912e-07,3.5373422663403e-07,6.90333021090587,Up_in_Sepsis
DBN1,0.236477640772627,4.99405850899544,5.43811459264129,1.05349470375435e-07,3.55507635905409e-07,6.89811349843424,Up_in_Sepsis
CENPM,0.281991499805504,4.90669147135613,5.43774744262908,1.05548721791793e-07,3.56039349456439e-07,6.89628675930957,Up_in_Sepsis
ALG8,-0.272125526925239,5.45142192995745,-5.43396016723199,1.07625567558538e-07,3.62901686741995e-07,6.8774493354302,Down_in_Sepsis
ITPKB,-0.296902303068791,5.88203073426444,-5.43146617340224,1.09014848984438e-07,3.67441130693008e-07,6.86505050624827,Down_in_Sepsis
TWSG1,0.305872302675025,4.73034455606079,5.43117664508023,1.09177256041007e-07,3.67843370353545e-07,6.86361143086851,Up_in_Sepsis
GALT,-0.245818893462536,5.37924889508257,-5.42577269323519,1.12252054512727e-07,3.78053942268612e-07,6.83676330301673,Down_in_Sepsis
AGK,-0.27083208914906,4.60792743312057,-5.42484723735487,1.12787005539114e-07,3.79705878718792e-07,6.83216765304048,Down_in_Sepsis
SLC39A10,-0.370032478355822,5.05812700369909,-5.42386899723987,1.13355162208816e-07,3.81468258638888e-07,6.8273105971527,Down_in_Sepsis
MCM4,0.288518095330237,4.58724325253344,5.42241233596311,1.1420634256796e-07,3.84181320154764e-07,6.82007948913348,Up_in_Sepsis
DNM2,0.267133319692764,6.16520486822746,5.41992843281271,1.15672128912582e-07,3.88958918520614e-07,6.80775272147072,Up_in_Sepsis
LSM3,0.395071967531623,5.80806334169833,5.41780571297254,1.16939254018658e-07,3.93065001406279e-07,6.79722212032243,Up_in_Sepsis
ZNF766,-0.235660114987266,5.29313930868592,-5.41654635769632,1.17697372956545e-07,3.95457617003087e-07,6.79097621233661,Down_in_Sepsis
MB21D2,-0.211143847493343,4.82574086786018,-5.41607010836796,1.1798531331198e-07,3.96269194257815e-07,6.78861451849219,Down_in_Sepsis
STAU1,0.205919249013069,7.62110833973151,5.41489574380567,1.18698263182725e-07,3.98507022737287e-07,6.78279165113968,Up_in_Sepsis
STAG2,0.242477160758317,7.69207164692022,5.41473585979832,1.1879565111355e-07,3.98677271575964e-07,6.78199897770039,Up_in_Sepsis
NUDT22,0.275968356997155,5.82751581519909,5.41408368321213,1.19193707567824e-07,3.99856031554119e-07,6.77876581702317,Up_in_Sepsis
CD83,-0.243821318971183,5.06177260807143,-5.41232373553295,1.20274373733907e-07,4.03322899906281e-07,6.77004251233043,Down_in_Sepsis
MAGT1,0.355024699025101,7.95737027042148,5.41096604363545,1.21114542738229e-07,4.05980890709266e-07,6.76331463532786,Up_in_Sepsis
PLCB1,-0.208176998750447,4.24346551973202,-5.41035398516038,1.21495160560716e-07,4.07096966005915e-07,6.76028211508762,Down_in_Sepsis
NOD1,-0.224754245891745,5.04858598067782,-5.40999130226776,1.21721248706101e-07,4.07694582430905e-07,6.75848529255855,Down_in_Sepsis
RAB1B,0.202170253699434,7.02754939616008,5.40823336771461,1.22822911897408e-07,4.11223242068114e-07,6.74977746728749,Up_in_Sepsis
MAPK8,-0.202984278252814,4.85328061174012,-5.40797520134933,1.22985513639021e-07,4.11606297802069e-07,6.74849885450258,Down_in_Sepsis
VASP,0.240819774151814,7.75345723677052,5.40768417270917,1.23169064001854e-07,4.12059136560844e-07,6.74705754686238,Up_in_Sepsis
LCMT2,-0.180474448606406,4.4311092784772,-5.40671842920128,1.23780063479308e-07,4.13844859959841e-07,6.74227520530066,Down_in_Sepsis
MAOB,0.225169574254981,3.80138847822493,5.40668739864166,1.23799744432431e-07,4.13844859959841e-07,6.74212155445498,Up_in_Sepsis
SYTL4,0.263609854187464,4.19076785461398,5.40640495568565,1.23979022129745e-07,4.14282014088479e-07,6.74072304445657,Up_in_Sepsis
TPK1,0.528311676840534,6.38245157952127,5.40588913033156,1.24307088283218e-07,4.1521581581031e-07,6.73816910426644,Up_in_Sepsis
NMT1,0.25011529157619,6.11080343642528,5.40521380086168,1.24737875082448e-07,4.16491865159965e-07,6.73482573951922,Up_in_Sepsis
TRIB1,0.436570382796299,6.39876626013273,5.40410504179535,1.25448291378992e-07,4.187002175334e-07,6.72933734467021,Up_in_Sepsis
MOB1A,0.286974939817911,7.70292784361368,5.40363734716799,1.2574913561555e-07,4.19540377848598e-07,6.72702252261538,Up_in_Sepsis
SORD,-0.195765624612159,4.8036060375694,-5.40037998989997,1.27863962796462e-07,4.26429561204443e-07,6.71090510340504,Down_in_Sepsis
UBE2G2,-0.25242336700715,5.86364296947011,-5.39860783867759,1.29029002080912e-07,4.30147036211191e-07,6.70213990282277,Down_in_Sepsis
LSM2,0.352288314437505,6.674589233,5.3982703570474,1.29252034036906e-07,4.30615555334627e-07,6.70047096449656,Up_in_Sepsis
FBXO3,0.18792590683198,4.81863032606535,5.39824262759254,1.29270376288255e-07,4.30615555334627e-07,6.70033383868836,Up_in_Sepsis
KDM5C,-0.172474024111098,5.00756334357751,-5.39806196234032,1.29389943196953e-07,4.30845810855818e-07,6.69944043962636,Down_in_Sepsis
SRP19,0.310958375295209,6.91967744782979,5.39308708081372,1.3272494577479e-07,4.4177855099863e-07,6.67484921471592,Up_in_Sepsis
USP13,-0.179101097495816,4.56257821419048,-5.39265418314485,1.33019065621297e-07,4.42585056280287e-07,6.67271026471939,Down_in_Sepsis
KCTD6,-0.287585805248506,5.54973685020213,-5.39221257956726,1.33319753026142e-07,4.43412776711948e-07,6.67052844673099,Down_in_Sepsis
HBQ1,0.705901753248522,8.96033534071428,5.38984399370215,1.34943827072676e-07,4.48639636834459e-07,6.65882859364447,Up_in_Sepsis
DDX21,-0.36894512551724,7.12403233409321,-5.38903209827233,1.35504933218808e-07,4.50329818919003e-07,6.654819149187,Down_in_Sepsis
VIM,0.330002098127743,10.6960589835821,5.38795854654192,1.36250353678684e-07,4.52630988241788e-07,6.64951832344725,Up_in_Sepsis
MTMR11,-0.426162901767573,5.91194042288653,-5.38616465847964,1.3750484056324e-07,4.56540931965814e-07,6.6406626986585,Down_in_Sepsis
WDR89,-0.197798951662837,4.5790957098845,-5.38612282991269,1.37534225260279e-07,4.56540931965814e-07,6.64045623912577,Down_in_Sepsis
ALDH18A1,-0.277021923076306,4.82685105151367,-5.38496263567013,1.38351701430697e-07,4.59076100201858e-07,6.63473022901347,Down_in_Sepsis
HIVEP2,-0.268055982462403,5.09239535700912,-5.37869601258948,1.42849464072216e-07,4.73816416559534e-07,6.6038198524768,Down_in_Sepsis
SEC23B,0.336337122035718,6.8529746253536,5.37804020391589,1.4332829031392e-07,4.7522008057888e-07,6.60058679051338,Up_in_Sepsis
RSBN1,0.378973477948152,6.91070919285654,5.37481165967115,1.45708378381067e-07,4.82924043365421e-07,6.58467524749889,Up_in_Sepsis
SCAF8,-0.248260193593871,6.15278690494833,-5.37332083406896,1.46820335182693e-07,4.86420668268186e-07,6.57733056934535,Down_in_Sepsis
PSMB1,0.265911073733674,8.71168435189362,5.37277430287593,1.47230036101942e-07,4.87588886524502e-07,6.57463846468276,Up_in_Sepsis
CTCF,-0.293732008893554,6.87148211385106,-5.37179167635754,1.47969446498848e-07,4.89847690909558e-07,6.56979881741511,Down_in_Sepsis
DNMT3A,-0.15030931098416,5.29530434658282,-5.37149663943683,1.48192160335195e-07,4.90394901752384e-07,6.568345841738,Down_in_Sepsis
CSF1R,-0.483158495747796,6.50967592851216,-5.37125012442017,1.48378496264182e-07,4.90821354218582e-07,6.56713187434317,Down_in_Sepsis
CCDC47,0.291251536539168,6.10955396868896,5.37040904040385,1.49015970218279e-07,4.92649981035393e-07,6.56299029299184,Up_in_Sepsis
C16orf54,-0.235600995974675,7.48278563822391,-5.37036328459688,1.49050725641621e-07,4.92649981035393e-07,6.56276500242695,Down_in_Sepsis
CDC14A,-0.192351704238492,4.63489863603192,-5.37029271607797,1.49104343867989e-07,4.92649981035393e-07,6.56241754320092,Down_in_Sepsis
SH2B3,-0.368727473803421,6.95413515755015,-5.36977205052714,1.49500527108397e-07,4.937679822246e-07,6.55985405297662,Down_in_Sepsis
ACADM,0.336438503449972,4.78986395053799,5.36941320727662,1.49774172146606e-07,4.94480558293067e-07,6.55808741397546,Up_in_Sepsis
SNRPD2,0.361798560712485,8.01785642707041,5.36874480994624,1.50285173430699e-07,4.9597591432442e-07,6.55479705758314,Up_in_Sepsis
TBXAS1,0.418652627302379,7.84895000716657,5.36734579824628,1.51360230735612e-07,4.99330911824204e-07,6.547911176263,Up_in_Sepsis
AGGF1,0.215747699725512,5.20645803897894,5.3658117337781,1.52547656055415e-07,5.0305387272946e-07,6.54036229856801,Up_in_Sepsis
