gene_symbol,dataset,n_control,n_sepsis,mean_control,mean_sepsis,median_control,median_sepsis,dataset_logFC,dataset_direction,auc,wilcox_p,heldout_dataset
TDRD9,GSE95233,22,51,4.25339464136364,7.46258520078431,4.28958474,7.5901051,3.20919055942068,Up_in_Sepsis,0.993761140819965,2.84841857067922e-11,GSE137340
MS4A4A,GSE236713,30,125,-2.61123413333333,0.377198846528,-2.6311412,0.40470123,2.98843297986133,Up_in_Sepsis,0.988533333333334,1.08528994979761e-16,GSE137340
MS4A4A,GSE54514,18,35,7.69527950547222,7.83805843751429,7.73644423475,7.662946701,0.142778932042063,Up_in_Sepsis,0.53968253968254,0.648457933533109,GSE137340
MS4A4A,GSE57065,25,28,4.93951413333333,7.63538952380952,4.82179333333333,7.60882666666667,2.69587539047619,Up_in_Sepsis,0.988571428571429,1.482405568521e-13,GSE137340
MS4A4A,GSE65682,42,51,4.03805804831746,5.2213682564183,3.98802775533334,5.001020882,1.18331020810084,Up_in_Sepsis,0.833333333333334,3.62489033813588e-08,GSE137340
MS4A4A,GSE95233,22,51,4.23226711469697,7.65297900960784,4.15824913166667,7.34865074333333,3.42071189491088,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
DACH1,GSE236713,30,125,-2.14178051166667,0.192125785648,-2.132796525,0.32250023,2.33390629731467,Up_in_Sepsis,0.9808,3.24868406725649e-16,GSE137340
DACH1,GSE54514,18,35,7.62045986561111,7.60723197565714,7.54754503566667,7.53868643466667,-0.013227889953968,Down_in_Sepsis,0.484126984126984,0.859761640454994,GSE137340
DACH1,GSE57065,25,28,3.41800226666667,6.180005,3.40577333333333,6.26129333333333,2.76200273333333,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
DACH1,GSE65682,42,51,4.38821517494048,5.67649628627451,4.4631872035,5.7262053915,1.28828111133403,Up_in_Sepsis,0.837068160597573,2.54774905292748e-08,GSE137340
DACH1,GSE95233,22,51,3.1235810880303,5.35821073751634,3.08244476666667,5.30643560333333,2.23462964948604,Up_in_Sepsis,0.997326203208556,2.05178515500888e-11,GSE137340
TP53I3,GSE236713,30,125,-1.42931272416667,0.220877632548,-1.445740925,0.222686527,1.65019035671467,Up_in_Sepsis,0.9624,4.12045780957839e-15,GSE137340
TP53I3,GSE54514,18,35,7.47757449413889,7.6071469375,7.44879531875,7.5213742255,0.129572443361112,Up_in_Sepsis,0.628571428571429,0.131496116104732,GSE137340
TP53I3,GSE57065,25,28,4.9611108,6.94046321428572,4.92601,7.14898,1.97935241428571,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
TP53I3,GSE65682,42,51,5.27538630388095,6.79615955807843,5.1149474575,6.764566771,1.52077325419748,Up_in_Sepsis,0.881419234360411,2.9123290933051e-10,GSE137340
TP53I3,GSE95233,22,51,5.83148782727273,8.2367748072549,5.86947041,8.24667048,2.40528697998217,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
GRB10,GSE236713,30,125,-3.89471878333333,0.417078135436,-3.96789635,0.6052891,4.31179691876933,Up_in_Sepsis,0.9992,2.32616920867582e-17,GSE137340
GRB10,GSE54514,18,35,7.34481861856945,7.42220233847143,7.335484862375,7.44299376025,0.0773837199019836,Up_in_Sepsis,0.604761904761905,0.220939150662259,GSE137340
GRB10,GSE57065,25,28,4.5430876,6.88285482142857,4.53553,7.0517825,2.33976722142857,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
GRB10,GSE65682,42,51,5.14375050635714,6.3680301916732,5.3072275765,6.40669285766667,1.22427968531606,Up_in_Sepsis,0.798319327731093,8.25601832102464e-07,GSE137340
GRB10,GSE95233,22,51,5.38171027272727,7.47753324985294,5.3005039125,7.5704178725,2.09582297712567,Up_in_Sepsis,0.994652406417112,2.62469054871502e-11,GSE137340
S100A12,GSE236713,30,125,-1.917598468,0.1769893729,-1.901658775,0.180045844,2.0945878409,Up_in_Sepsis,0.973066666666666,9.56049645464289e-16,GSE137340
S100A12,GSE54514,18,35,13.46449889,13.4374514174286,13.757225515,13.76200581,-0.0270474725714287,Down_in_Sepsis,0.479365079365079,0.814369036014009,GSE137340
S100A12,GSE57065,25,28,9.826516,13.2250428571429,9.69309,13.31705,3.39852685714286,Up_in_Sepsis,0.998571428571429,4.42509124931643e-15,GSE137340
S100A12,GSE65682,42,51,11.8939188911905,12.4614545039216,12.001801995,12.55250341,0.567535612731094,Up_in_Sepsis,0.842670401493931,1.49082875196827e-08,GSE137340
S100A12,GSE95233,22,51,9.08179684272727,12.5885895996078,8.865218125,12.6154914,3.50679275688057,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
RETN,GSE236713,30,125,-3.35105348333333,0.713783831712,-3.412232375,0.611680735,4.06483731504533,Up_in_Sepsis,0.9864,1.47108884225019e-16,GSE137340
RETN,GSE54514,18,35,9.55170414166667,9.70309085842857,9.6156725885,9.064110756,0.151386716761905,Up_in_Sepsis,0.53015873015873,0.730730102071719,GSE137340
RETN,GSE57065,25,28,4.613864,9.30737357142857,4.54531,9.56555,4.69350957142857,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15,GSE137340
RETN,GSE65682,42,51,7.31710567696429,9.74104034138235,7.314010839,10.03319172,2.42393466441807,Up_in_Sepsis,0.869747899159664,9.93971462224936e-10,GSE137340
RETN,GSE95233,22,51,5.149751095,7.83679717882353,5.05946805,8.05463729,2.68704608382353,Up_in_Sepsis,0.986631016042781,5.45249501386452e-11,GSE137340
NLRC4,GSE236713,30,125,-1.78090573316667,0.349063856668,-1.6988298,0.45337687,2.12996958983467,Up_in_Sepsis,0.968266666666667,1.85237119125629e-15,GSE137340
NLRC4,GSE54514,18,35,8.24117922783333,8.49875315257143,8.0718331335,8.417428017,0.257573924738095,Up_in_Sepsis,0.626984126984127,0.136432076366508,GSE137340
NLRC4,GSE57065,25,28,5.35220746666667,7.07516642857143,5.33810333333333,7.13635333333334,1.72295896190476,Up_in_Sepsis,0.99,9.95645531096197e-14,GSE137340
NLRC4,GSE65682,42,51,4.29577335354762,5.00175797528431,4.4655792825,5.0621416185,0.705984621736694,Up_in_Sepsis,0.830999066293184,4.51012294675184e-08,GSE137340
NLRC4,GSE95233,22,51,5.92346704727273,8.06012161640523,6.00441967333333,8.09675851666667,2.1366545691325,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11,GSE137340
DDAH2,GSE236713,30,125,-1.27922573033333,0.19872973652,-1.300472,0.27447033,1.47795546685333,Up_in_Sepsis,0.933866666666667,1.75042029032808e-13,GSE137340
DDAH2,GSE54514,18,35,7.81064618961111,7.82061367045714,7.7546439175,7.641768456,0.00996748084603194,Up_in_Sepsis,0.507936507936508,0.933308660155946,GSE137340
DDAH2,GSE57065,25,28,6.08238986666667,7.82757821428571,6.09504333333333,7.85892,1.74518834761905,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15,GSE137340
DDAH2,GSE65682,42,51,5.84774054228571,7.14443262911765,5.902305836,7.239468677,1.29669208683193,Up_in_Sepsis,0.8874883286648,1.51621161941954e-10,GSE137340
DDAH2,GSE95233,22,51,6.09254895863636,7.90755793954248,6.056235065,8.00775867,1.81500898090612,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11,GSE137340
ABLIM1,GSE236713,30,125,1.48281813655555,-0.203484871834667,1.46177024166667,-0.226563213333333,-1.68630300839022,Down_in_Sepsis,0.0146666666666667,1.71188481427709e-16,GSE137340
ABLIM1,GSE54514,18,35,7.47108970751852,7.58333965029524,7.44839056333334,7.573652585,0.112249942776719,Up_in_Sepsis,0.66031746031746,0.0586025873125773,GSE137340
ABLIM1,GSE57065,25,28,7.2038044,5.46805267857143,7.23139,5.4631175,-1.73575172142857,Down_in_Sepsis,0,2.21254562465821e-15,GSE137340
ABLIM1,GSE65682,42,51,4.32378784963691,3.80800783962745,4.2776805045,3.77866002775,-0.515780010009454,Down_in_Sepsis,0.227357609710551,6.64929120817864e-06,GSE137340
ABLIM1,GSE95233,22,51,8.23902331090909,6.14861887078431,8.206853725,6.06508925,-2.09040444012478,Down_in_Sepsis,0.00267379679144385,2.05178515500888e-11,GSE137340
HLA-DPB1,GSE236713,30,125,1.298608723,-0.4145296915696,1.301215987,-0.484441368,-1.7131384145696,Down_in_Sepsis,0.0226666666666666,5.28154041652889e-16,GSE137340
HLA-DPB1,GSE54514,18,35,7.25630855544444,7.21391203748572,7.217739582,7.189665318,-0.0423965179587293,Down_in_Sepsis,0.406349206349206,0.274780752688366,GSE137340
HLA-DPB1,GSE57065,25,28,7.2440554,5.97528267857143,7.33975,5.8453875,-1.26877272142857,Down_in_Sepsis,0.0242857142857143,2.68160529708576e-12,GSE137340
HLA-DPB1,GSE65682,42,51,6.13679909505714,4.98698482825098,6.0927838555,4.9630219698,-1.14981426680616,Down_in_Sepsis,0.134920634920635,1.60768834134193e-09,GSE137340
HLA-DPB1,GSE95233,22,51,7.6833010575,5.71928535362745,7.7125187,5.64996396,-1.96401570387255,Down_in_Sepsis,0.0053475935828877,2.62469054871502e-11,GSE137340
GPR84,GSE236713,30,125,-2.36265875666667,0.811980091432,-2.3565483,0.67417645,3.17463884809867,Up_in_Sepsis,0.988533333333333,1.08528994979761e-16,GSE137340
GPR84,GSE54514,18,35,8.45748119894445,8.35290996034286,7.911521435,7.836024284,-0.104571238601588,Down_in_Sepsis,0.482539682539683,0.845174025846265,GSE137340
GPR84,GSE57065,25,28,4.3664652,9.12399035714286,4.35207,9.540155,4.75752515714286,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
GPR84,GSE65682,42,51,6.97553973764286,8.35375543845098,7.3542148065,8.581473795,1.37821570080812,Up_in_Sepsis,0.750233426704015,3.56415344787041e-05,GSE137340
GPR84,GSE95233,22,51,4.22026272045455,8.65059058882353,4.09957837,8.75996829,4.43032786836898,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
TCN1,GSE236713,30,125,-2.116104969,0.395259804608,-2.239315,0.40213156,2.511364773608,Up_in_Sepsis,0.9296,3.00598095206023e-13,GSE137340
TCN1,GSE54514,18,35,9.37911383288889,9.8034695618,8.888700008,9.539639473,0.424355728911111,Up_in_Sepsis,0.623015873015873,0.148126164258606,GSE137340
TCN1,GSE57065,25,28,5.9357436,9.57655321428572,6.03304,9.47519,3.64080961428571,Up_in_Sepsis,0.992857142857143,4.20383668685061e-14,GSE137340
TCN1,GSE65682,42,51,6.60707318309524,8.85521654782353,6.528435852,9.067284058,2.24814336472829,Up_in_Sepsis,0.877217553688142,4.549776441538e-10,GSE137340
TCN1,GSE95233,22,51,5.01863434545455,8.36151990235294,5.04874131,8.31396416,3.3428855568984,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
S100P,GSE236713,30,125,-2.98257649866667,0.092648548928,-3.066798,0.20399523,3.07522504759467,Up_in_Sepsis,0.974933333333333,7.3791217923107e-16,GSE137340
S100P,GSE54514,18,35,10.8642796408889,11.5575663426571,10.817378045,11.22842979,0.693286701768255,Up_in_Sepsis,0.665079365079365,0.0512864999292285,GSE137340
S100P,GSE57065,25,28,8.7936928,11.40341,9.09986,11.5109,2.6097172,Up_in_Sepsis,0.985714285714286,3.07543841827492e-13,GSE137340
S100P,GSE65682,42,51,11.3545093569762,11.7995175968627,11.48921505,11.85882878,0.445008239886555,Up_in_Sepsis,0.69514472455649,0.00126812382600049,GSE137340
S100P,GSE95233,22,51,8.66531628136364,11.8757753331373,8.813103335,11.93590325,3.21045905177362,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11,GSE137340
WIPI1,GSE236713,30,125,-1.41402153533333,0.271323764848,-1.33425285,0.20184422,1.68534530018133,Up_in_Sepsis,0.983466666666666,2.23022449395653e-16,GSE137340
WIPI1,GSE54514,18,35,8.49110942422222,8.37088155748572,8.436255932,8.354125023,-0.120227866736506,Down_in_Sepsis,0.420634920634921,0.35253243130273,GSE137340
WIPI1,GSE57065,25,28,6.3063356,7.62544607142857,6.401195,7.72776,1.31911047142857,Up_in_Sepsis,0.991428571428571,6.63763687397464e-14,GSE137340
WIPI1,GSE65682,42,51,6.14616818605952,7.20296578637255,6.127173298,7.2842650345,1.05679760031303,Up_in_Sepsis,0.918767507002801,4.48546841923949e-12,GSE137340
WIPI1,GSE95233,22,51,7.17243139181818,8.66540228686275,7.1766740375,8.5907914,1.49297089504456,Up_in_Sepsis,0.992869875222816,3.09077930949446e-11,GSE137340
BCL11B,GSE236713,30,125,2.220160065,-0.349411487824,2.257028925,-0.28752565,-2.569571552824,Down_in_Sepsis,0.0064,5.24288184560356e-17,GSE137340
BCL11B,GSE54514,18,35,7.77644255422222,7.81485186991429,7.7203633785,7.658464909,0.0384093156920633,Up_in_Sepsis,0.507936507936508,0.933308660155946,GSE137340
BCL11B,GSE57065,25,28,7.25788853333333,5.18344464285714,7.28888,5.22762166666666,-2.07444389047619,Down_in_Sepsis,0,2.21254562465821e-15,GSE137340
BCL11B,GSE65682,42,51,4.41698534159524,3.30491277327451,4.329102721,3.129349473,-1.11207256832073,Down_in_Sepsis,0.222222222222222,4.44231456366313e-06,GSE137340
BCL11B,GSE95233,22,51,7.20962040227273,5.29110927601307,7.15841215166667,5.19352229,-1.91851112625966,Down_in_Sepsis,0,1.60188706567253e-11,GSE137340
OLFM4,GSE236713,30,125,-3.89017209,0.38682899196,-4.09831955,0.4451604,4.27700108196,Up_in_Sepsis,0.912533333333333,2.48284480141307e-12,GSE137340
OLFM4,GSE54514,18,35,8.914224492,8.79847958418571,8.501371384,8.294371605,-0.115744907814287,Down_in_Sepsis,0.465079365079365,0.689143463767284,GSE137340
OLFM4,GSE57065,25,28,3.3893216,9.43543642857143,3.25378,9.84019,6.04611482857143,Up_in_Sepsis,0.978571428571428,1.51338120726622e-12,GSE137340
OLFM4,GSE65682,42,51,3.80761788369048,7.85954184731373,3.3217766645,8.3384783855,4.05192396362325,Up_in_Sepsis,0.926237161531279,1.86135962666096e-12,GSE137340
OLFM4,GSE95233,22,51,5.17500045409091,10.0501089431373,4.84326208,10.55058836,4.87510848904635,Up_in_Sepsis,0.985739750445633,5.9097281654302e-11,GSE137340
CARD6,GSE236713,30,125,-1.64551811633333,0.174654875544,-1.6436938,0.15912545,1.82017299187733,Up_in_Sepsis,0.987733333333334,1.21659665288115e-16,GSE137340
CARD6,GSE54514,18,35,7.45402614283333,7.30953249248571,7.485522509,7.291709423,-0.144493650347619,Down_in_Sepsis,0.292063492063492,0.0132432221949124,GSE137340
CARD6,GSE57065,25,28,6.9144216,8.6368225,6.95104,8.737985,1.7224009,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15,GSE137340
CARD6,GSE65682,42,51,5.12144521540476,5.65600112676471,5.13452269225,5.726991105,0.534555911359944,Up_in_Sepsis,0.805788982259571,4.35525530177079e-07,GSE137340
CARD6,GSE95233,22,51,7.62536779272727,9.29978000666667,7.537637815,9.40990241,1.67441221393939,Up_in_Sepsis,0.99108734402852,3.63757408976493e-11,GSE137340
BCL9L,GSE236713,30,125,1.50684055983333,-0.206247490844,1.51030955,-0.1328442,-1.71308805067733,Down_in_Sepsis,0.008,6.60229162961706e-17,GSE137340
BCL9L,GSE54514,18,35,7.17467631238889,7.1977876664,7.173951626,7.176938057,0.0231113540111112,Up_in_Sepsis,0.517460317460317,0.845174025846265,GSE137340
BCL9L,GSE57065,25,28,6.5540542,5.30580339285714,6.534365,5.2188175,-1.24825080714286,Down_in_Sepsis,0,2.21254562465821e-15,GSE137340
BCL9L,GSE65682,42,51,3.83638749773214,3.41169320090686,3.733946900125,3.4224820565,-0.42469429682528,Down_in_Sepsis,0.19187675070028,3.55549239738882e-07,GSE137340
BCL9L,GSE95233,22,51,6.39400990977273,5.13587235127451,6.3346484625,5.107778375,-1.25813755849822,Down_in_Sepsis,0.0017825311942959,1.88955739655682e-11,GSE137340
DRAM1,GSE236713,30,125,-1.44896454766667,0.021617724808,-1.43339515,0.07594013,1.47058227247467,Up_in_Sepsis,0.958133333333333,7.32485636027738e-15,GSE137340
DRAM1,GSE54514,18,35,8.34397490811111,8.52077736165714,8.4047923085,8.501205444,0.176802453546031,Up_in_Sepsis,0.6,0.243028800589674,GSE137340
DRAM1,GSE57065,25,28,6.452056,7.92729107142857,6.44573,7.85264,1.47523507142857,Up_in_Sepsis,0.99,9.95645531096197e-14,GSE137340
DRAM1,GSE65682,42,51,3.76705746264286,4.62289479691177,3.75472874725,4.677832185,0.855837334268907,Up_in_Sepsis,0.803454715219422,5.32722689167168e-07,GSE137340
DRAM1,GSE95233,22,51,6.05118779727273,8.04099513019608,6.121587845,8.0836456,1.98980733292335,Up_in_Sepsis,0.990196078431373,3.94540435484238e-11,GSE137340
ANXA3,GSE236713,30,125,-3.47895378333333,0.369189877872,-3.41165095,0.4734826,3.84814366120533,Up_in_Sepsis,0.9616,4.59160112920663e-15,GSE137340
ANXA3,GSE54514,18,35,8.97661760155556,8.53801453448572,8.844226837,8.419454575,-0.43860306706984,Down_in_Sepsis,0.343650793650794,0.0656808931938673,GSE137340
ANXA3,GSE57065,25,28,6.590432,11.05753,6.51191,11.3417,4.467098,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
ANXA3,GSE65682,42,51,9.45762392670238,10.1546832445588,9.64462058775,10.262729435,0.697059317856443,Up_in_Sepsis,0.7703081232493,7.96894550994041e-06,GSE137340
ANXA3,GSE95233,22,51,6.21233055909091,10.3470795898039,6.197868215,10.51778229,4.13474903071301,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
IRAK3,GSE236713,30,125,-2.2557758,0.510612487264,-2.2103551,0.74091697,2.766388287264,Up_in_Sepsis,0.9824,2.59297050143436e-16,GSE137340
IRAK3,GSE54514,18,35,9.97324305155556,10.1531717713714,10.1306290635,10.4770212165,0.179928719815873,Up_in_Sepsis,0.6,0.243028800589674,GSE137340
IRAK3,GSE57065,25,28,5.32564786666667,8.14573369047619,5.33925,8.23077,2.82008582380952,Up_in_Sepsis,1,2.21254562465821e-15,GSE137340
IRAK3,GSE65682,42,51,7.38685149740476,8.00597797543628,7.699551669,8.219756242,0.619126478031514,Up_in_Sepsis,0.710084033613446,0.000520192370241943,GSE137340
IRAK3,GSE95233,22,51,6.60189167469697,9.13780613104575,6.68542414,9.22017156666667,2.53591445634878,Up_in_Sepsis,0.99554367201426,2.41819260539641e-11,GSE137340
S100A8,GSE236713,30,125,-1.74534144333333,0.245866349664,-1.83901405,0.19146156,1.99120779299733,Up_in_Sepsis,0.993333333333333,5.44853176760137e-17,GSE137340
S100A8,GSE54514,18,35,14.4818180944444,14.455229432,14.509645465,14.56532383,-0.0265886624444445,Down_in_Sepsis,0.484126984126984,0.858264733607146,GSE137340
S100A8,GSE57065,25,28,9.4961188,10.2673585714286,9.421735,10.24313,0.771239771428572,Up_in_Sepsis,0.88,3.59733314920835e-07,GSE137340
S100A8,GSE65682,42,51,12.8216072683333,13.1201117496078,12.79987098,13.13078904,0.298504481274511,Up_in_Sepsis,0.812324929971989,2.45875764364347e-07,GSE137340
S100A8,GSE95233,22,51,10.7613722531818,13.0814998472549,10.6646902575,13.108627835,2.32012759407308,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
NELL2,GSE236713,30,125,2.64676992,-0.69962685492,2.7429225,-0.860307,-3.34639677492,Down_in_Sepsis,0.00986666666666667,8.63190787799774e-17,GSE137340
NELL2,GSE54514,18,35,7.36743333611111,7.39712310508571,7.227577448,7.351003647,0.0296897689746025,Up_in_Sepsis,0.523809523809524,0.787389209638866,GSE137340
NELL2,GSE57065,25,28,8.1009788,5.30718821428572,7.99138,5.2103,-2.79379058571429,Down_in_Sepsis,0,2.21254562465821e-15,GSE137340
NELL2,GSE65682,42,51,3.29146798292857,2.63422352013726,2.94993907725,2.5864294925,-0.657244462791316,Down_in_Sepsis,0.23015873015873,8.26135619987797e-06,GSE137340
NELL2,GSE95233,22,51,6.40110207,4.16448993078431,6.443161585,4.09752712,-2.23661213921569,Down_in_Sepsis,0.00802139037433155,3.35212501057368e-11,GSE137340
ATP6V1C1,GSE236713,30,125,-1.074058834,0.236285986636,-1.054627425,0.22516934,1.310344820636,Up_in_Sepsis,0.9792,4.06725214686755e-16,GSE137340
ATP6V1C1,GSE54514,18,35,7.69440666833333,7.66646626334286,7.6981620785,7.6462945935,-0.0279404049904759,Down_in_Sepsis,0.465079365079365,0.689143463767284,GSE137340
ATP6V1C1,GSE57065,25,28,5.6078049,7.47761964285714,5.6252925,7.68454375,1.86981474285714,Up_in_Sepsis,0.951428571428571,1.46118725598053e-10,GSE137340
ATP6V1C1,GSE65682,42,51,6.24831028319048,7.10629631146079,6.445528915,7.39451124325,0.857986028270308,Up_in_Sepsis,0.794117647058824,1.17542255359386e-06,GSE137340
ATP6V1C1,GSE95233,22,51,5.22768845727273,7.05554861,5.23748087375,7.145759595,1.82786015272727,Up_in_Sepsis,0.994652406417112,2.62469054871502e-11,GSE137340
LCK,GSE236713,30,125,1.44738868666667,-0.407891716192,1.46847105,-0.286011457,-1.85528040285867,Down_in_Sepsis,0.0056,4.67077632717853e-17,GSE137340
LCK,GSE54514,18,35,7.27508580244444,7.31436660399048,7.2605885665,7.26734924333333,0.039280801546032,Up_in_Sepsis,0.515873015873016,0.859761640454994,GSE137340
LCK,GSE57065,25,28,9.0942556,6.9294725,9.065125,6.8193975,-2.1647831,Down_in_Sepsis,0.00857142857142857,6.63763687397464e-14,GSE137340
LCK,GSE65682,42,51,4.44206066173333,3.42731789850588,4.0753115459,3.2349531126,-1.01474276322745,Down_in_Sepsis,0.215686274509804,2.63215247427863e-06,GSE137340
LCK,GSE95233,22,51,8.08672564590909,5.99105659990196,8.0503183375,5.86693816,-2.09566904600713,Down_in_Sepsis,0.0035650623885918,2.22762533627504e-11,GSE137340
FYN,GSE236713,30,125,0.931028999,-0.271037153888,0.932108405,-0.2211585,-1.202066152888,Down_in_Sepsis,0.0344,2.66735498895389e-15,GSE137340
FYN,GSE54514,18,35,7.95278616083333,7.91861346787143,7.906122326875,7.820687294,-0.0341726929619046,Down_in_Sepsis,0.449206349206349,0.557589681355557,GSE137340
FYN,GSE57065,25,28,8.72753693333333,7.15084654761905,8.74644666666667,7.25993166666667,-1.57669038571429,Down_in_Sepsis,0.0257142857142857,3.53343536257917e-12,GSE137340
FYN,GSE65682,42,51,6.33264712161905,5.24190183817647,6.3978901825,5.298733132,-1.09074528344258,Down_in_Sepsis,0.126517273576097,6.73738457061858e-10,GSE137340
FYN,GSE95233,22,51,8.34728094136364,6.62451437052288,8.37729033333333,6.69098861666667,-1.72276657084076,Down_in_Sepsis,0.00089126559714795,1.73990990394731e-11,GSE137340
LIN7A,GSE236713,30,125,-1.77383954,-0.028028324416,-1.7013788,0.12625504,1.745811215584,Up_in_Sepsis,0.966933333333333,2.22338235075182e-15,GSE137340
LIN7A,GSE54514,18,35,8.19500676788889,8.09935812262857,8.2465963365,8.083361626,-0.0956486452603187,Down_in_Sepsis,0.447619047619048,0.545121751957247,GSE137340
LIN7A,GSE57065,25,28,4.8304398,6.605744375,4.836965,6.5766675,1.775304575,Up_in_Sepsis,0.981428571428571,8.25279517997514e-13,GSE137340
LIN7A,GSE65682,42,51,5.14147954,5.89860411596079,5.115247984,6.032136915,0.757124575960785,Up_in_Sepsis,0.806255835667601,4.18254822208525e-07,GSE137340
LIN7A,GSE95233,22,51,5.87961799,7.64378624156863,6.002409555,7.769969035,1.76416825156863,Up_in_Sepsis,0.980392156862745,9.55234536735608e-11,GSE137340
CLEC4D,GSE236713,30,125,-1.81036647083333,0.238648247424,-1.777268525,0.261546255,2.04901471825733,Up_in_Sepsis,0.968,1.9213337153322e-15,GSE137340
CLEC4D,GSE54514,18,35,8.11288634933333,8.09458709437143,8.066710949,7.917171478,-0.0182992549619048,Down_in_Sepsis,0.479365079365079,0.816159107237985,GSE137340
CLEC4D,GSE57065,25,28,5.3772788,9.33756732142857,5.37215,9.7270175,3.96028852142857,Up_in_Sepsis,0.998571428571429,4.42509124931643e-15,GSE137340
CLEC4D,GSE65682,42,51,7.66937680728571,8.57762688411765,7.79903323025,8.699434631,0.908250076831933,Up_in_Sepsis,0.681605975723623,0.00270673854041277,GSE137340
CLEC4D,GSE95233,22,51,6.31477353318182,9.76741677529412,6.231621425,9.89875776,3.4526432421123,Up_in_Sepsis,1,1.60188706567253e-11,GSE137340
RUNX3,GSE236713,30,125,1.20032605016667,-0.32395530504,1.1770645225,-0.228241802,-1.52428135520667,Down_in_Sepsis,0.0322666666666667,1.9928233814751e-15,GSE137340
RUNX3,GSE54514,18,35,9.07273046177778,8.89221264974286,9.1125116345,8.793813705,-0.180517812034919,Down_in_Sepsis,0.395238095238095,0.220939150662259,GSE137340
RUNX3,GSE57065,25,28,7.24065813333333,5.81859297619048,7.18098666666667,5.68781333333333,-1.42206515714286,Down_in_Sepsis,0.0285714285714286,6.00484882532239e-12,GSE137340
RUNX3,GSE65682,42,51,4.88468445904762,3.95233455822549,4.919107128625,3.922218436,-0.932349900822129,Down_in_Sepsis,0.132586367880486,1.2650387453366e-09,GSE137340
RUNX3,GSE95233,22,51,7.08631171469697,5.73464685627451,7.11205732166667,5.74685884,-1.35166485842246,Down_in_Sepsis,0.00267379679144385,2.05178515500888e-11,GSE137340
