gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
BCL11B,-1.64453855973851,3.61950812280796,-17.6029117292465,1.46188361203738e-52,6.93663773911738e-50,108.830504091233,Down_in_Sepsis
OLFM4,3.99371667773608,4.53428266748361,17.518552031016,3.4667545785003e-52,1.55839741341953e-49,107.973432463641,Up_in_Sepsis
CARD6,1.17590459370526,4.50296866991335,17.4989756617668,4.23552188639839e-52,1.80877962158643e-49,107.774634770963,Up_in_Sepsis
BCL9L,-0.989580930189641,3.39725341561476,-17.4239098751402,9.12646957694538e-52,3.7118655550805e-49,107.012675229589,Down_in_Sepsis
DRAM1,1.22544618049087,4.04711596353279,17.399455774415,1.1718244508074e-51,4.5493421065209e-49,106.764568095047,Up_in_Sepsis
ANXA3,2.58286494021985,5.75185660080328,17.3689211775113,1.60095949016109e-51,5.94512826324604e-49,106.454850405969,Up_in_Sepsis
IRAK3,1.81948298397553,5.20392689226913,17.1240535436553,1.94838108583054e-50,6.93380118919945e-48,103.974501422345,Up_in_Sepsis
S100A8,1.14699257560117,7.91898759369555,17.097954588807,2.54207686734446e-50,8.6847514095956e-48,103.710504708992,Up_in_Sepsis
NELL2,-1.9046829294265,3.18592242689227,-17.0402510910529,4.57585535392786e-50,1.5031684837653e-47,103.127083334323,Down_in_Sepsis
ATP6V1C1,1.18509226190202,4.34051607495316,17.0196067226092,5.6463217111349e-50,1.78611976795567e-47,102.918443643492,Up_in_Sepsis
LCK,-1.4664422213761,3.8538238948039,-17.0055032868861,6.51811313239318e-50,1.98825729513465e-47,102.775936269933,Down_in_Sepsis
FYN,-1.16220395109977,4.42052356237198,-16.9614728408015,1.02031396533672e-49,3.00500054411755e-47,102.331176547461,Down_in_Sepsis
LIN7A,1.24416846975431,4.0186098631288,16.9440015854017,1.21879140477038e-49,3.46989912938126e-47,102.154756898572,Up_in_Sepsis
CLEC4D,2.00304254029741,5.14609476501171,16.9106819436683,1.71044058928266e-49,4.71253970098813e-47,101.818401598577,Up_in_Sepsis
RUNX3,-1.14100310180308,3.90885403568501,-16.8745462315318,2.46980595441356e-49,6.59206645520194e-47,101.453763528084,Down_in_Sepsis
ARL4C,-1.38946951222211,3.80362147714129,-16.8537983730395,3.04960627925794e-49,7.89293552458849e-47,101.244469987362,Down_in_Sepsis
GADD45A,2.05875383178319,5.50604259510772,16.8408111951014,3.47982929586889e-49,8.74153588706359e-47,101.113487894175,Up_in_Sepsis
CKAP4,1.17176318653742,5.79377650224473,16.6879357972762,1.64269782835143e-48,4.00865204341416e-46,99.5731868556159,Up_in_Sepsis
TNFAIP6,1.81154726700237,5.53240708678805,16.6773474125432,1.82891704616206e-48,4.33910569201949e-46,99.4666092411789,Up_in_Sepsis
ANKRD22,2.71065815451948,4.69693217509485,16.6480903194052,2.4605074776362e-48,5.67978226121373e-46,99.1721942585796,Up_in_Sepsis
ST6GALNAC3,1.6064308395864,3.47519571744145,16.6339543860109,2.83958019916042e-48,6.38233012658662e-46,99.0299825419815,Up_in_Sepsis
NR1D2,-1.11740257291579,2.90210809709133,-16.6259658467917,3.07904886075311e-48,6.74311700504932e-46,98.9496266311831,Down_in_Sepsis
KCNE1,1.59406322263163,3.19677461807845,16.5844166514496,4.69075967067433e-48,1.00159445868074e-45,98.5318185851153,Up_in_Sepsis
UBE2C,1.32659170225874,3.43145650822892,16.5571421691209,6.18308683468266e-48,1.28804255256157e-45,98.2576739639613,Up_in_Sepsis
TLR5,1.43830649118504,5.23945094293794,16.4959312580752,1.1488897704402e-47,2.33634941174518e-45,97.6427761113634,Up_in_Sepsis
CA4,2.24461654574915,4.97451852391101,16.4622365827661,1.6154861100736e-47,3.20880624793922e-45,97.3045052249632,Up_in_Sepsis
CCPG1,1.13526539614627,4.42662194009535,16.4395584736935,2.03186100495392e-47,3.94411928257077e-45,97.0769183224264,Up_in_Sepsis
PVRIG,-1.44059528787362,4.01085302182904,-16.3894824638966,3.37051267832369e-47,6.39723306345836e-45,96.5746249554179,Down_in_Sepsis
ZNF438,1.31506523794704,4.18312700934192,16.2651761706723,1.18215752864862e-46,2.19460427704678e-44,95.329250002203,Up_in_Sepsis
LY9,-1.13784303536656,3.35269980631304,-16.2630598894631,1.20766187824843e-46,2.19460427704678e-44,95.3080666035484,Down_in_Sepsis
PCOLCE2,3.26993175785285,3.37135156669087,16.2393104926443,1.5344635070611e-46,2.73038600287684e-44,95.0703853726566,Up_in_Sepsis
ZDHHC19,2.36353350521324,4.61071571706089,16.2169931093412,1.9216061976315e-46,3.34947725183074e-44,94.8471091671828,Up_in_Sepsis
GPR183,-1.33547389493222,3.4122708304356,-16.1989771335788,2.30418616522273e-46,3.93601080743346e-44,94.6669191208076,Down_in_Sepsis
LILRA6,1.09849704695111,5.33420446056675,16.1854899297721,2.6395852057468e-46,4.42052887103597e-44,94.5320551840711,Up_in_Sepsis
TCF7,-1.47591160369238,3.87776926217658,-16.1580883283876,3.47861180542302e-46,5.71361989040732e-44,94.2581372601638,Down_in_Sepsis
CD247,-1.38772735719892,4.50164073447775,-16.1488470277405,3.81787742433907e-46,6.15254548703396e-44,94.1657821288195,Down_in_Sepsis
ARG1,2.96031791497934,4.68214503429859,16.1169385673334,5.26415867390719e-46,8.3261443025632e-44,93.8469941449231,Up_in_Sepsis
IL1R2,2.76107090629525,6.50108332973068,16.1054871479514,5.90717475285029e-46,9.17330537528988e-44,93.7326231936705,Up_in_Sepsis
CNNM3,-0.758093574888506,3.02357351208431,-16.0882685470393,7.02459747965175e-46,1.0713765548876e-43,93.5606893616227,Down_in_Sepsis
OSCAR,1.02551178979188,5.11267708119438,16.0830119125183,7.4060731804418e-46,1.10974159709041e-43,93.5082088380106,Up_in_Sepsis
USP11,-0.901984707330456,3.66801640549297,-16.0683212636475,8.58544535770993e-46,1.26428084138277e-43,93.361564186786,Down_in_Sepsis
UBASH3A,-1.26681884687378,3.16441803954333,-16.0088550953563,1.56095890873918e-45,2.25968644737989e-43,92.7682959129521,Down_in_Sepsis
RNASE2,1.87005872441923,5.732181253226,15.968886757804,2.33217666007681e-45,3.31985347561934e-43,92.3698529696619,Up_in_Sepsis
HLA-DPA1,-1.52232728301897,5.33078639712686,-15.9447330552279,2.9722482345288e-45,4.16163478214926e-43,92.1291853998679,Down_in_Sepsis
LILRA5,1.32559599787133,5.59359468945824,15.9366137271472,3.22463869284778e-45,4.44219985090531e-43,92.0483048034077,Up_in_Sepsis
IL10RA,-0.817034320313574,4.86871128628337,-15.8837175743084,5.48240134506624e-45,7.43256982352552e-43,91.5216338442776,Down_in_Sepsis
RSAD1,-0.751344047114778,3.28592434534895,-15.8370811795556,8.75034539184033e-45,1.16776093737044e-42,91.0576576701177,Down_in_Sepsis
FAM20A,2.12845831106071,2.90641635547619,15.8220720358573,1.0170511494325e-44,1.32856907547348e-42,90.9084088944044,Up_in_Sepsis
UBE2J1,1.03643113937596,5.13208011511729,15.8211351756683,1.0266427699479e-44,1.32856907547348e-42,90.8990940958112,Up_in_Sepsis
ATP6V0E2,-1.05088932718832,3.63235002079391,-15.8128041644467,1.11600816180074e-44,1.4226605537224e-42,90.8162686701377,Down_in_Sepsis
HLA-DMB,-1.44017359464731,3.9730047244829,-15.807713770749,1.17439219210154e-44,1.47507113422636e-42,90.7656664155157,Down_in_Sepsis
MAFG,0.921631736257092,3.88268735947912,15.7950094110682,1.33375362981588e-44,1.65095503655905e-42,90.6393940873239,Up_in_Sepsis
TRIB2,-1.27961850126069,3.41565292004684,-15.7876847294463,1.43526454722365e-44,1.75122778540532e-42,90.5666038770083,Down_in_Sepsis
NMT2,-1.10812093766197,2.6649091734637,-15.7478420052479,2.13869407413747e-44,2.57275860383213e-42,90.1708140429664,Down_in_Sepsis
KLRK1,-1.83431388171008,3.87865605727752,-15.6598410963077,5.15621861606699e-44,6.11656433330946e-42,89.297561782923,Down_in_Sepsis
SIGLEC9,1.09181779439094,4.30199231135714,15.6437333756656,6.05655175803973e-44,7.08616555690648e-42,89.1378620364904,Up_in_Sepsis
ZDHHC3,0.656503406717017,4.15648160799824,15.5789555692596,1.15641717820924e-43,1.33472420528177e-41,88.4960697981685,Up_in_Sepsis
BMX,2.40239781773727,4.11634734817213,15.5673632392895,1.2982199896362e-43,1.4784129241977e-41,88.3812937328783,Up_in_Sepsis
GIMAP5,-1.23032080983475,4.5778228702178,-15.5254987366664,1.97096297535007e-43,2.21499931216644e-41,87.9669860766716,Down_in_Sepsis
GATA3,-1.35062588997789,2.86170398748322,-15.5236071801849,2.00848392064676e-43,2.22785209951221e-41,87.9482737059114,Down_in_Sepsis
IL32,-1.4023853780974,4.22386554056264,-15.5143646955915,2.20232675550389e-43,2.41154779727676e-41,87.856850720813,Down_in_Sepsis
TMC8,-0.701175630399951,3.88806660728298,-15.5049421161155,2.41917991951096e-43,2.61547034082824e-41,87.7636617493314,Down_in_Sepsis
MAP4K1,-1.026404657339,3.50507036582202,-15.4842184612735,2.97405137062826e-43,3.17517159456699e-41,87.5587605888454,Down_in_Sepsis
ARHGEF9,-0.714651135194933,2.83720317942038,-15.4810494495925,3.0694408917759e-43,3.2365548958837e-41,87.527434284059,Down_in_Sepsis
LTF,2.56243989512128,5.17546428782787,15.4140587702869,5.98019679283402e-43,6.2288854643409e-41,86.8656368264592,Up_in_Sepsis
ATP8B4,1.46398531463585,4.04215132035363,15.3912222872248,7.50545499489852e-43,7.72338447125642e-41,86.6402205785065,Up_in_Sepsis
SKAP1,-1.20034115218174,3.72855704598361,-15.3885271763139,7.70935694580502e-43,7.83876400882389e-41,86.613623682752,Down_in_Sepsis
HP,2.24012172148151,4.7610753156292,15.3846992779829,8.00850058184473e-43,8.0471298199454e-41,86.5758500586975,Up_in_Sepsis
ZAP70,-1.21601121907891,3.40979815671897,-15.3807444917938,8.32973343167574e-43,8.27258758603982e-41,86.5368271032727,Down_in_Sepsis
LCN2,2.62511525132364,6.36222735940749,15.3688396826292,9.37644185338366e-43,9.20507929537354e-41,86.4193762772269,Up_in_Sepsis
GGH,1.49725768779488,3.39845589827986,15.340382333238,1.24416049876006e-42,1.20754259317155e-40,86.13872579788,Up_in_Sepsis
ZNF331,-0.694018513009735,3.15941963154567,-15.3330150014762,1.3386517864943e-42,1.28465448409526e-40,86.0660923139627,Down_in_Sepsis
RNASE3,1.89429190955178,4.16132179528103,15.3045945817675,1.77527570511345e-42,1.68473664415267e-40,85.7859931937361,Up_in_Sepsis
TGFBR3,-1.56255606675809,3.6608817753911,-15.3018992747423,1.82343088031472e-42,1.71142012623825e-40,85.7594371953371,Down_in_Sepsis
KLRB1,-1.61903606148308,4.13788570820141,-15.2553098149637,2.89543506287178e-42,2.67276543658884e-40,85.3006199786974,Down_in_Sepsis
CEACAM8,2.45379676050897,4.64059582353981,15.2547942793296,2.91028199979817e-42,2.67276543658884e-40,85.2955452082446,Up_in_Sepsis
MTF1,0.958195543446997,4.81472156275597,15.2449193572871,3.20980122582863e-42,2.91648002870238e-40,85.1983492273404,Up_in_Sepsis
CD3E,-1.36657077265005,3.56148284137939,-15.2272443216416,3.82477427178478e-42,3.43867337424356e-40,85.0244248701646,Down_in_Sepsis
MAN1C1,-1.06687310276948,2.74779717973536,-15.2090680953142,4.58000092578322e-42,4.05960937227465e-40,84.8456303606704,Down_in_Sepsis
PLEKHA1,-1.13578841844511,3.29009446817916,-15.2083986875703,4.61049185236671e-42,4.05960937227465e-40,84.8390467785232,Down_in_Sepsis
FAR2,1.17948696660886,4.13868880103044,15.2069862420276,4.67549385060797e-42,4.07483601816762e-40,84.8251557467628,Up_in_Sepsis
ADAM9,1.22710909968828,3.73724116423165,15.1766217327761,6.31683593166191e-42,5.44970663558832e-40,84.5266206858102,Up_in_Sepsis
RCAN3,-1.09234348019983,3.22677450188213,-15.1508069332879,8.15703603718593e-42,6.96692447936051e-40,84.2729558954854,Down_in_Sepsis
SLC2A14,1.33646213407184,5.67354508990867,15.1398579305619,9.09093896298602e-42,7.6876940280063e-40,84.1654061126251,Up_in_Sepsis
UPP1,1.1491607004947,5.48478348225332,15.1194733230072,1.11231503923643e-41,9.31400269619443e-40,83.9652341265694,Up_in_Sepsis
PASK,-1.12029563444258,2.97389881130016,-15.1134259281297,1.18090404684128e-41,9.79233151851592e-40,83.9058656611585,Down_in_Sepsis
OPLAH,1.84097860851057,3.8848738684637,15.1123268074701,1.19381604403554e-41,9.80421426164186e-40,83.8950761413158,Up_in_Sepsis
P2RY10,-1.40215712155505,3.12083070610383,-15.088142795632,1.51644873940495e-41,1.23352273173882e-39,83.6577333692559,Down_in_Sepsis
CD3G,-1.47858923720898,4.05949223911475,-15.0843308758541,1.57470273997029e-41,1.26882416057418e-39,83.6203334809402,Down_in_Sepsis
PRKCH,-1.18440190554916,3.81320866021468,-15.0436689130573,2.3536977872075e-41,1.87877876640554e-39,83.2215645317202,Down_in_Sepsis
RASGRP1,-1.26573153080194,3.94651283930304,-15.0397634652848,2.4462928675394e-41,1.93460994274574e-39,83.1832812636795,Down_in_Sepsis
CCNA1,1.83042412499946,3.44584128467213,15.0379928311997,2.48946240456943e-41,1.9506879263695e-39,83.1659255660091,Up_in_Sepsis
WDR54,-0.938123160920399,3.56572209386651,-15.0052109667961,3.44121378350746e-41,2.6719460840852e-39,82.8447113655539,Down_in_Sepsis
GLA,0.844504112453545,4.61172721338486,14.9842433472663,4.23249303236018e-41,3.25673180084579e-39,82.6393719514362,Up_in_Sepsis
MMP9,2.5914866016054,6.78312880305387,14.9335260576737,6.97998986858289e-41,5.32286548817558e-39,82.1430550866581,Up_in_Sepsis
KLRG1,-1.50391938973062,3.63404662689462,-14.9251660981515,7.57957617566446e-41,5.72895222268585e-39,82.0612949903101,Down_in_Sepsis
HLA-DMA,-1.30100492868254,4.54809528758665,-14.9058226428764,9.17135157300888e-41,6.87127313904113e-39,81.8721713609873,Down_in_Sepsis
ARHGEF18,-0.762025699209504,5.50641593606206,-14.8794699718543,1.18896062252481e-40,8.83035884955164e-39,81.6146410090483,Down_in_Sepsis
BCL2A1,1.59061660649976,5.45177200097307,14.8559735758548,1.49841027055359e-40,1.10326914834467e-38,81.3851441228961,Up_in_Sepsis
DYRK2,-1.14084218496695,3.30450350893677,-14.8446687886651,1.67474596263822e-40,1.2225645527259e-38,81.2747673370133,Down_in_Sepsis
PYHIN1,-1.05668209758065,2.95294092952693,-14.8293348551244,1.94746635461222e-40,1.40960255379177e-38,81.1250935395996,Down_in_Sepsis
ZBTB4,-0.8223550449717,4.16038528503865,-14.7881376995633,2.92010317785796e-40,2.09584884387267e-38,80.7232133895359,Down_in_Sepsis
KDM2B,-0.846603324514912,3.63205948656382,-14.7852605702833,3.00385487218575e-40,2.1379937052782e-38,80.6951601725489,Down_in_Sepsis
CLEC5A,1.71739654089305,3.72681598378142,14.782165995123,3.09661350569008e-40,2.18579966546272e-38,80.6649887142314,Up_in_Sepsis
RAB13,1.25989068072132,4.43639498668618,14.7716551998167,3.43353888771939e-40,2.40375865901732e-38,80.5625257536213,Up_in_Sepsis
LBH,-1.12139462167035,4.09794603064286,-14.757628840939,3.94079617891405e-40,2.73645041984593e-38,80.4258282231506,Down_in_Sepsis
EXOSC4,1.23146433289267,4.62803891347658,14.7402766363184,4.67294276956445e-40,3.21867775764919e-38,80.256775559672,Up_in_Sepsis
SIGLEC5,1.18218797514712,5.55814671466628,14.7259632788152,5.37793553324029e-40,3.67463579115243e-38,80.1173769111575,Up_in_Sepsis
KLF12,-1.07903242459902,2.89406619760047,-14.7250334441962,5.42724339024206e-40,3.6788956980998e-38,80.1083227088459,Down_in_Sepsis
C3AR1,1.33630335983518,5.40143158591569,14.7012466486576,6.85410446861447e-40,4.60952017845954e-38,79.8767633288132,Up_in_Sepsis
HK3,1.54477327259289,5.93942885517799,14.673454966331,9.00167318174053e-40,6.00650708165983e-38,79.6063713379635,Up_in_Sepsis
PGLYRP1,1.80311750293842,5.19151229181733,14.6708045147606,9.23864969730918e-40,6.11684550889285e-38,79.5805931654855,Up_in_Sepsis
QSOX1,0.731922135213555,3.6882501424758,14.6610999857077,1.01606960207599e-39,6.67557728563928e-38,79.4862203387564,Up_in_Sepsis
ASPH,1.48129281815512,3.42786745492339,14.6537966565003,1.09146551221163e-39,7.11618850366378e-38,79.4152117336803,Up_in_Sepsis
ZHX2,-0.735923630232879,4.06739620492155,-14.5718714958424,2.43433064550551e-39,1.57512257903504e-37,78.6194710853699,Down_in_Sepsis
SPOCK2,-0.965664168203187,3.92108377581991,-14.5680312874561,2.52751433507116e-39,1.62312029592802e-37,78.5822073274716,Down_in_Sepsis
CD27,-1.27414987499055,4.2640091055082,-14.5623159227813,2.67282892281256e-39,1.70362924102553e-37,78.5267539009895,Down_in_Sepsis
CD8A,-1.50688859166454,3.9866798594434,-14.5353893819416,3.47781704287077e-39,2.20029891578957e-37,78.2655963827011,Down_in_Sepsis
ATP9A,1.49516637812587,4.02058216386417,14.5168248070026,4.1696067133855e-39,2.61857433375188e-37,78.0856349013207,Up_in_Sepsis
AMPD3,0.907936032242626,3.73113628879742,14.5082169255047,4.53540206801764e-39,2.82750869072545e-37,78.0022179392064,Up_in_Sepsis
TBC1D4,-1.29448240603757,3.14010656011944,-14.4556831293104,7.57434710051703e-39,4.68786221634174e-37,77.4934874160856,Down_in_Sepsis
RGL4,1.82112474292573,6.11798438844965,14.4039156271753,1.25476179261907e-38,7.71001472716509e-37,76.9927916538008,Up_in_Sepsis
ITGA7,1.96033667696136,3.21929701217799,14.3920688826736,1.40828516236926e-38,8.59154540842562e-37,76.87829629268,Up_in_Sepsis
IMP3,-0.866114022394248,4.35714207957377,-14.3894133363104,1.44519215465424e-38,8.73372441928925e-37,76.8526356451111,Down_in_Sepsis
DHRS9,1.80358844838525,5.40668786641374,14.3889279424407,1.45204176037826e-38,8.73372441928925e-37,76.8479454412948,Up_in_Sepsis
SAMD3,-1.28521220433084,3.12417368371858,-14.3859777114522,1.4943759693287e-38,8.92550010771777e-37,76.8194394849119,Down_in_Sepsis
FAM89A,1.34611145674552,3.74368725743014,14.3832764422992,1.53421656164571e-38,9.09982198126113e-37,76.7933408311677,Up_in_Sepsis
FLT3LG,-1.31454563116837,3.21172762184465,-14.3645475159832,1.84116603146025e-38,1.08354140463879e-36,76.6124353963967,Down_in_Sepsis
CD2,-1.26063229248918,4.46632048544809,-14.363696642614,1.85648113714033e-38,1.08354140463879e-36,76.6042186178028,Down_in_Sepsis
GCLM,1.10273244192605,3.76625212697775,14.3632322239075,1.86489388223746e-38,1.08354140463879e-36,76.5997338548841,Up_in_Sepsis
GNLY,-1.80255955142923,4.99889550323419,-14.3478047087757,2.16705575390672e-38,1.25059616176468e-36,76.4507831144825,Down_in_Sepsis
HVCN1,-1.11215760757272,4.32348731757026,-14.3420158788986,2.29263415106583e-38,1.31418713317136e-36,76.3949069835875,Down_in_Sepsis
TP53,-0.768472864128484,3.07173593897073,-14.3331726310644,2.49862721846922e-38,1.42271833819637e-36,76.3095634747925,Down_in_Sepsis
GSTO1,0.91022149632426,6.08098692303631,14.3316343137552,2.5363007339109e-38,1.43460560055186e-36,76.2947195060452,Up_in_Sepsis
MEN1,-0.640976828112143,3.11180421907416,-14.3217834184621,2.79135082797543e-38,1.56848206721962e-36,76.199676575912,Down_in_Sepsis
DDHD2,-0.908671627319059,3.28432362925878,-14.3011343065815,3.41202175282927e-38,1.90471096672646e-36,76.0005246940072,Down_in_Sepsis
OXNAD1,-1.13725898776104,3.58641163399922,-14.2942169897835,3.64932615513833e-38,2.02395420071666e-36,75.9338325524957,Down_in_Sepsis
PBXIP1,-0.735426186228349,3.70728865253786,-14.2784667941653,4.2528758785139e-38,2.34347179860563e-36,75.7820218326427,Down_in_Sepsis
RSPH9,0.903402458629536,2.80764891853747,14.2599132082549,5.09273829302965e-38,2.78827421543373e-36,75.6032655338849,Up_in_Sepsis
ESYT1,-1.12458209189115,4.77618193518267,-14.2349133458686,6.49169376208576e-38,3.53156410331048e-36,75.3625314150527,Down_in_Sepsis
RAB31,0.734384236038348,6.49564193502127,14.2210253624653,7.42824178129677e-38,4.01548183886429e-36,75.2288627005164,Up_in_Sepsis
DENND2D,-0.747860315543739,4.76907872878689,-14.199532212937,9.15008584604972e-38,4.91514988749124e-36,75.022087167318,Down_in_Sepsis
CLEC2D,-0.769631847370797,3.40405307248068,-14.1623666088584,1.31180970937912e-37,7.00260420487942e-36,74.6647971118487,Down_in_Sepsis
IL10,1.29991560156782,2.72266103677284,14.1494152311831,1.4871500300353e-37,7.8892847245537e-36,74.5403682206019,Up_in_Sepsis
SORT1,1.20310797562346,4.43776064969321,14.1364539335931,1.68602053394789e-37,8.88907492620306e-36,74.4158849151703,Up_in_Sepsis
ELL2,0.834616008139611,3.2053923918644,14.112908532932,2.1175644565285e-37,1.10957779283497e-35,74.1898544572675,Up_in_Sepsis
FCRL3,-1.19228019530061,3.3471873419801,-14.0975555102187,2.45664269704991e-37,1.27940154118923e-35,74.0425421972684,Down_in_Sepsis
SAMSN1,1.68276987753578,5.11056754667369,14.0938109414462,2.54724621470656e-37,1.31854726786719e-35,74.0066218558382,Up_in_Sepsis
TTC39C,-0.80317592930939,3.27296254592115,-14.0911740519742,2.61304082500282e-37,1.34445672809332e-35,73.9813291687569,Down_in_Sepsis
GPR18,-1.24261072007219,3.62970093989696,-14.0733447624264,3.10464597591763e-37,1.58783121438997e-35,73.8103580753384,Down_in_Sepsis
HMGN3,-0.928766158137587,3.92353550332904,-14.0717153791615,3.15393139546225e-37,1.60343619337161e-35,73.7947372873086,Down_in_Sepsis
STAT4,-1.25416517758393,4.20947275733607,-14.0497693841281,3.89900698660631e-37,1.97049814630796e-35,73.5844066596553,Down_in_Sepsis
CD74,-1.22062496591724,4.71835000132865,-14.0452794428962,4.07184099893875e-37,2.04574082187858e-35,73.5413897672828,Down_in_Sepsis
SLC26A8,1.80763130062594,3.4138447856856,14.0436598904812,4.13604106592162e-37,2.0658436692419e-35,73.5258745127712,Up_in_Sepsis
LRG1,1.44472473609121,5.6073536299637,14.0394440161212,4.30793497271971e-37,2.13919026755808e-35,73.4854896514858,Up_in_Sepsis
NDUFAF1,0.787040279045621,4.09444611298244,14.02692441226,4.86153907834854e-37,2.40013903284248e-35,73.3655875326818,Up_in_Sepsis
DNPEP,-0.718518241435216,3.07494096521741,-14.0119236437076,5.61903458954677e-37,2.75817094421374e-35,73.2219745472395,Down_in_Sepsis
RPL23A,-0.669626044847533,7.06136791122483,-13.9988891918335,6.37215742096794e-37,3.10997694471355e-35,73.0972323286925,Down_in_Sepsis
NEDD4,1.21922388846901,3.17378595193326,13.9958181872743,6.56377657814183e-37,3.18529634965394e-35,73.0678484387833,Up_in_Sepsis
IL7R,-1.5184303735823,5.08922180214324,-13.9925576421773,6.77351547024826e-37,3.26850822776217e-35,73.0366535911531,Down_in_Sepsis
SLC22A4,1.27591099588593,5.15469370165105,13.96331573632,8.97995245633552e-37,4.30886370390796e-35,72.7570053196391,Up_in_Sepsis
CORO2A,0.797614221767347,3.43856392830582,13.9586909861596,9.38929847196104e-37,4.48011163402342e-35,72.7127973941765,Up_in_Sepsis
OLAH,2.66033465546121,3.8935971685203,13.9513061563987,1.00818689180708e-36,4.76922864242463e-35,72.642217156865,Up_in_Sepsis
TSPO,0.915861445070793,6.72070190106323,13.9510488149015,1.01069006472176e-36,4.76922864242463e-35,72.6397578747607,Up_in_Sepsis
TSEN54,-0.797587877080571,3.48847848794692,-13.9073819552587,1.53905637487311e-36,7.22257170208312e-35,72.222700305624,Down_in_Sepsis
BCL6,1.60710932363651,6.4182830667082,13.8979578315638,1.68516862414049e-36,7.86504110316061e-35,72.132755502448,Up_in_Sepsis
CD5,-1.22293342326397,3.45029674970726,-13.8970615335737,1.69976545457475e-36,7.89005258017553e-35,72.1242023303809,Down_in_Sepsis
HLA-DRB1,-1.24708165757591,4.70784136010148,-13.8903613100751,1.81295261418926e-36,8.36996123123811e-35,72.0602701341008,Down_in_Sepsis
LPIN1,-0.743265277539444,3.58285152064637,-13.882200255281,1.9610171846605e-36,9.00486439472329e-35,71.9824145878688,Down_in_Sepsis
FBL,-0.882742100722566,4.76523264200468,-13.8807408196769,1.98873902546678e-36,9.08332621203837e-35,71.9684935453847,Down_in_Sepsis
FGD4,1.03569706139256,3.84575717262029,13.8792556222701,2.01735144169573e-36,9.1649992891081e-35,71.9543273341321,Up_in_Sepsis
MTR,-0.743111503892321,3.01753212220765,-13.8653233185725,2.30656542641618e-36,1.04234789984236e-34,71.8214650184134,Down_in_Sepsis
PNPLA1,1.21012892117798,2.81711272368033,13.8626618334895,2.36634596852777e-36,1.06373478511556e-34,71.7960900673241,Up_in_Sepsis
FLOT1,0.909448246948704,5.70080709255035,13.8538565098565,2.57535654218218e-36,1.15162933124492e-34,71.7121520226625,Up_in_Sepsis
IKZF2,-0.914690857974156,2.78560208958782,-13.8394762965884,2.95699830917723e-36,1.31540221659806e-34,71.5751137796975,Down_in_Sepsis
KIF1B,1.11884339105005,4.13635594175137,13.835793011333,3.06350791903924e-36,1.35572130241006e-34,71.5400220489358,Up_in_Sepsis
PRF1,-1.48864141265155,4.64626894050703,-13.8300394796521,3.23758870701889e-36,1.42537346116744e-34,71.4852135473419,Down_in_Sepsis
