gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
LILRA6,1.18545200789718,5.16655960556729,17.0262912533299,3.9282727739013e-50,5.99131745748054e-48,103.278214820583,Up_in_Sepsis
MAFG,1.01613731101097,3.66203113141822,16.8076932313093,3.66720396786973e-49,5.49501562975006e-47,101.059128549698,Up_in_Sepsis
GSTO1,1.11661423507032,6.01513278830627,16.7546455768638,6.30057410004473e-49,9.27813851525553e-47,100.521496851526,Up_in_Sepsis
GGH,1.60234180945211,3.1463223982587,16.7322046696982,7.92074272981226e-49,1.14662819754791e-46,100.294167571867,Up_in_Sepsis
OPLAH,2.03742979215986,3.59543641511601,16.7258668026909,8.44947861048794e-49,1.20278328020296e-46,100.22997574799,Up_in_Sepsis
LCK,-1.49210706605752,3.65734167558995,-16.6995800335638,1.10459681185039e-48,1.54661661803511e-46,99.963790234457,Down_in_Sepsis
FAR2,1.33736956880596,3.90380120586543,16.669445545295,1.50163600451122e-48,2.06862469589199e-46,99.6587512418415,Up_in_Sepsis
GPR183,-1.38353665713716,3.21335070681168,-16.5993399299915,3.06634557693423e-48,4.15708850358656e-46,98.9495591100699,Down_in_Sepsis
FAM20A,2.25222028556461,2.67052319625135,16.5514048861616,4.9941552931944e-48,6.66485630612084e-46,98.4650202721818,Up_in_Sepsis
SPOCK2,-1.06288834687955,3.98386729821369,-16.5394153891374,5.64191882629962e-48,7.4134813377577e-46,98.3438757941409,Down_in_Sepsis
BMX,2.51301297821843,3.82644000815081,16.4871896526846,9.59491234651349e-48,1.24166888411472e-45,97.8164032922693,Up_in_Sepsis
HLA-DPB1,-1.32149281074095,3.76676440560325,-16.4772315110747,1.06168357983283e-47,1.35340887393317e-45,97.7158698371237,Down_in_Sepsis
MMP9,2.87221579535166,6.59770780115082,16.4635286781759,1.22030442864416e-47,1.53273825368379e-45,97.577553810902,Up_in_Sepsis
TCF7,-1.49813391530063,3.55928808306009,-16.3326253596655,4.60889468097347e-47,5.70501006814411e-45,96.2575446759346,Down_in_Sepsis
CD74,-1.46672451327328,4.70902635094741,-16.3279152676218,4.83440620847237e-47,5.89866620379464e-45,96.2100942238568,Down_in_Sepsis
UBASH3A,-1.30916319520576,2.92900320848492,-16.2892962297651,7.15146006775105e-47,8.60290428713546e-45,95.8211589630083,Down_in_Sepsis
CLEC5A,1.92362001321886,3.55789976085305,16.2453584158363,1.11622688350594e-46,1.32412414055892e-44,95.3789224671903,Up_in_Sepsis
CNIH4,1.19855078721702,4.62575736779505,16.2311597101374,1.28887478573976e-46,1.49921994491848e-44,95.2360724965883,Up_in_Sepsis
LTF,2.69568503859876,4.92140232542343,16.2303917881884,1.29893778157086e-46,1.49921994491848e-44,95.2283474584164,Up_in_Sepsis
ARL4C,-1.40230551672594,3.60561251624903,-16.1997200599309,1.77199996232149e-46,2.00720534705586e-44,94.9198718476249,Down_in_Sepsis
GCLM,1.28528765562387,3.63882665661137,16.1989391962908,1.78606259660749e-46,2.00720534705586e-44,94.9120202788871,Up_in_Sepsis
HLA-DPA1,-1.63015495601229,5.48427862410247,-16.1860417335502,2.0351340833698e-46,2.25741301377421e-44,94.7823497607231,Down_in_Sepsis
ADAM9,1.3359073793132,3.44412963842904,16.154424389424,2.80243167961016e-46,3.06866268917313e-44,94.4645763095306,Up_in_Sepsis
RAB13,1.35486341324056,4.15301600483449,16.1259569422069,3.73748103386532e-46,4.04073740635996e-44,94.178590863341,Up_in_Sepsis
CKAP4,1.37241295449817,5.75136396016821,16.104225754045,4.65583813455236e-46,4.97068918840146e-44,93.9603615486695,Up_in_Sepsis
BCL2A1,1.70101562056233,5.06979668555105,16.1019557399369,4.76390852263191e-46,5.02327687553076e-44,93.9375697560456,Up_in_Sepsis
RAB31,0.809159962047421,5.97564074562897,16.0828144020071,5.78071794879891e-46,6.02111121959652e-44,93.7454151383439,Up_in_Sepsis
GIMAP5,-1.32584155363805,4.68852532806497,-16.0737099715026,6.33776170476394e-46,6.52178586992636e-44,93.6540381484114,Down_in_Sepsis
PLBD1,1.16054622522447,6.29092014160557,16.0722598370686,6.43130644131901e-46,6.53926051372687e-44,93.6394850012209,Up_in_Sepsis
PGLYRP1,2.08804769582896,5.07841389709513,16.0688325064336,6.65791161596779e-46,6.69002624846834e-44,93.6050905586507,Up_in_Sepsis
ADM,1.74053007309719,5.65374946330472,16.056155895329,7.56754530224985e-46,7.51562842168791e-44,93.4778922755389,Up_in_Sepsis
CD247,-1.41330343599347,4.6136555255058,-16.0190432904021,1.10082836729448e-45,1.0807097798922e-43,93.1056453716631,Down_in_Sepsis
SLC2A14,1.43028519696743,5.32136130762181,15.9968019468839,1.37790295230308e-45,1.33734876313871e-43,92.8826640707942,Up_in_Sepsis
LY9,-1.15353251836285,3.12910003092111,-15.9690371159543,1.82340622960676e-45,1.74985534910914e-43,92.604416990424,Down_in_Sepsis
UBE2F,1.00937578730927,4.740850691661,15.9631378503191,1.93520532430573e-45,1.83650985276613e-43,92.5453129448632,Up_in_Sepsis
EXOSC4,1.39519250394878,4.40648777216822,15.8912002160962,3.99648917043909e-45,3.75099054996926e-43,91.8250290926512,Up_in_Sepsis
HK3,1.75030622484014,5.90435117120882,15.8829157959717,4.34435789962654e-45,4.03316965442503e-43,91.742134313598,Up_in_Sepsis
TSPO,1.13326029272949,6.59924050708043,15.8742438052525,4.74092532619536e-45,4.3540046463478e-43,91.6553734927293,Up_in_Sepsis
GYG1,1.63614696559503,6.35633920221655,15.8687127681196,5.01253100305972e-45,4.55447098905671e-43,91.6000434667211,Up_in_Sepsis
PVRIG,-1.49426967367147,4.01467027413689,-15.8543074294951,5.79507396449513e-45,5.21007649797399e-43,91.4559624965043,Down_in_Sepsis
ZAP70,-1.2586819935724,3.1894398061891,-15.8428834742108,6.50146615723077e-45,5.78427317176125e-43,91.3417253915555,Down_in_Sepsis
SIGLEC9,1.2426369443515,4.20620209303828,15.8001205784284,9.99800466739571e-45,8.80339771796152e-43,90.9142977966072,Up_in_Sepsis
NR1D2,-1.09814785615576,2.64407443139791,-15.7618492544739,1.46917163736609e-44,1.28042805660651e-42,90.5320241653852,Down_in_Sepsis
ATP9A,1.58834498379755,3.67558809339521,15.696480729832,2.83359679609806e-44,2.44462123590642e-42,89.8796639307324,Up_in_Sepsis
RNASE3,2.10206768442854,3.93823402537587,15.6792788477661,3.36785947347191e-44,2.87648877629236e-42,89.7081154659162,Up_in_Sepsis
CLEC1B,1.96625282968369,4.20485260524207,15.6466459565403,4.6730730083748e-44,3.95175411529992e-42,89.3828195849287,Up_in_Sepsis
IL10,1.41840392142517,2.60525263437935,15.6293093547612,5.56085177304512e-44,4.65639558760572e-42,89.2100777944735,Up_in_Sepsis
DHRS9,1.96995022851046,5.44528988352591,15.59024929356,8.22716041837817e-44,6.82215311974446e-42,88.8210768697794,Up_in_Sepsis
IL18RAP,1.89961858527348,5.91867570882135,15.5523314304461,1.20302077760634e-43,9.87980813609211e-42,88.4437093640333,Up_in_Sepsis
TMC8,-0.740080463164087,3.66465995809706,-15.5237426009203,1.60185105956673e-43,1.30299141902471e-41,88.1593563511533,Down_in_Sepsis
MAP4K1,-1.11056496778239,3.5059281625058,-15.4952994534461,2.12948524681301e-43,1.71584278236132e-41,87.8765983562228,Down_in_Sepsis
SAMSN1,1.92830010382692,5.00085387720108,15.4752092528245,2.60360965960057e-43,2.07826449557463e-41,87.6769667298699,Up_in_Sepsis
SIGLEC5,1.30475251476519,5.34730929376914,15.4735349677867,2.64758548734091e-43,2.09379885623877e-41,87.6603330671581,Up_in_Sepsis
TRIB2,-1.33754620383256,3.30911345548956,-15.4459540508019,3.48856339894769e-43,2.71254081393153e-41,87.3863963149738,Down_in_Sepsis
QSOX1,0.868037691720294,3.49415426895398,15.4458127396936,3.49349595518637e-43,2.71254081393153e-41,87.38499315616,Up_in_Sepsis
KLRK1,-1.83165684383419,3.55869983444431,-15.4395176549362,3.72043922601173e-43,2.86272715579875e-41,87.3224893823355,Down_in_Sepsis
BCL6,1.7936458211437,6.41479872433504,15.4346183220251,3.90719873251327e-43,2.97958789057105e-41,87.2738490457665,Up_in_Sepsis
OSCAR,1.1779582077999,5.01772608648956,15.4074669695667,5.12522762068358e-43,3.87385567329721e-41,87.004372051616,Up_in_Sepsis
C3AR1,1.53209503365791,5.25866669074478,15.3774787722436,6.91521121029881e-43,5.18094903045282e-41,86.7068983400278,Up_in_Sepsis
PASK,-1.17238754645767,2.87310409733914,-15.3691080943367,7.51805566104354e-43,5.58362725225851e-41,86.6238937351884,Down_in_Sepsis
TIMP1,1.24031977411888,6.13273925681787,15.3649940094773,7.83329554895189e-43,5.76760148996535e-41,86.5831028047698,Up_in_Sepsis
CCNA1,1.93691902323693,3.15257166936427,15.3594249222336,8.28114351262872e-43,6.04523476421897e-41,86.5278906596743,Up_in_Sepsis
AMPD3,0.959226417487089,3.40780089936833,15.357142650997,8.47197747963048e-43,6.13213217402745e-41,86.5052658165308,Up_in_Sepsis
TPST2,0.953670478176596,5.20894196321732,15.3461076810741,9.45843937839393e-43,6.78861602780358e-41,86.3958866447634,Up_in_Sepsis
NFE2,1.17043162928319,6.60286939977959,15.3242114086958,1.1768112197857e-42,8.37595385682473e-41,86.1789176813153,Up_in_Sepsis
P2RY10,-1.43854221949072,2.88062037780201,-15.3080887289417,1.38213139989779e-42,9.75602007150992e-41,86.019216956687,Down_in_Sepsis
ASPH,1.53986815457568,3.10241268878566,15.302276941367,1.46460481034812e-42,1.0253434168183e-40,85.9616613005808,Up_in_Sepsis
ALPL,1.99519059120257,4.94801665136891,15.3008586472733,1.48546606168297e-42,1.03149314088084e-40,85.9476165384968,Up_in_Sepsis
TGFBR3,-1.64718807379552,3.62153887720186,-15.2968736702673,1.54568072834263e-42,1.06464992748181e-40,85.908157060852,Down_in_Sepsis
CD5,-1.37341947666545,3.26971018016009,-15.2940768806736,1.58939042465178e-42,1.08599868935607e-40,85.8804648936591,Down_in_Sepsis
SNX3,1.02894672999694,6.50882586151064,15.2823774415233,1.78601510980124e-42,1.21066309942956e-40,85.7646401177678,Up_in_Sepsis
GATA3,-1.35843416764407,2.5825683123256,-15.2800861115825,1.82727738022235e-42,1.2288800082267e-40,85.7419589527309,Down_in_Sepsis
HLA-DMB,-1.41900210536763,4.10786396929281,-15.1779312465323,5.05356428462569e-42,3.37206973085844e-40,84.7317898277549,Down_in_Sepsis
PNPLA1,1.32567858556819,2.52266672051856,15.1702164703767,5.45665715202143e-42,3.61281463065233e-40,84.6555840559819,Up_in_Sepsis
NEDD4,1.30177911663456,2.86735978145746,15.1246046216707,8.58761832255061e-42,5.64206523791575e-40,84.2052749427858,Up_in_Sepsis
SLC22A4,1.46244610033021,5.00104302482134,15.085439028206,1.26719273460614e-41,8.26190316509237e-40,83.8189375545981,Up_in_Sepsis
KIF1B,1.28071793254395,3.93790147123705,15.0712908059145,1.45830726418233e-41,9.43591086619792e-40,83.6794522260283,Up_in_Sepsis
SLC26A8,1.9596971446044,3.22829492107019,15.0568621497192,1.68285518250713e-41,1.08069670028522e-39,83.5372437006296,Up_in_Sepsis
IL32,-1.46592680217772,4.26172156267923,-15.0485478689081,1.82759074062306e-41,1.16488451609414e-39,83.4553174442595,Down_in_Sepsis
RSAD1,-0.767262585564708,3.05448208852436,-15.0412198284795,1.96542166850096e-41,1.24345677560494e-39,83.383120900889,Down_in_Sepsis
ATP11B,1.24798393251227,4.19506522896607,15.0396194891975,1.99687571753872e-41,1.25406731643369e-39,83.3673556578258,Up_in_Sepsis
RSPH9,1.00444817996252,2.5655755490406,15.0256984274417,2.29256955657726e-41,1.42925814472455e-39,83.2302386299019,Up_in_Sepsis
FAM89A,1.48556166442826,3.51886647563747,14.9947829688241,3.11490271466653e-41,1.92785391927296e-39,82.925874874506,Up_in_Sepsis
KLF12,-1.11789208698585,2.63291682820975,-14.9928250242573,3.17594199107331e-41,1.95149068674512e-39,82.9066054356023,Down_in_Sepsis
GNLY,-1.94168275523543,5.06616047774169,-14.9760051456228,3.75198104584016e-41,2.28897643660863e-39,82.7411022669678,Down_in_Sepsis
PLEKHA1,-1.1619287289562,3.15725581950116,-14.9457164046688,5.0646751805389e-41,3.06790005084984e-39,82.4432163534064,Down_in_Sepsis
LRG1,1.6719993192485,5.50074951794316,14.9312398990522,5.84514461421961e-41,3.51573099648237e-39,82.3009089934537,Up_in_Sepsis
LBH,-1.14359340216975,3.86424165268175,-14.8774102099682,9.95583906535732e-41,5.94635115085433e-39,81.772135285146,Down_in_Sepsis
ESYT1,-1.1767571077205,4.81915793193967,-14.8760040881367,1.00952213698005e-40,5.98772817496292e-39,81.7583309937235,Down_in_Sepsis
ITGA7,2.03958103512589,2.96648647985151,14.8213288280814,1.73282691330591e-40,1.02069480458937e-38,81.221893819662,Up_in_Sepsis
CDC25B,-1.41151535522395,4.15720916015916,-14.7771269615916,2.6806927749309e-40,1.56820527333457e-38,80.7886816972597,Down_in_Sepsis
BPI,2.02051943635105,4.13157101717517,14.7751060050055,2.73467983572736e-40,1.58890479435016e-38,80.7688848380731,Up_in_Sepsis
STK3,0.984029971320642,2.96122594608391,14.7629377395706,3.08345305137784e-40,1.77944408863636e-38,80.6497057902589,Up_in_Sepsis
MAN1C1,-1.0601059686786,2.45756157847564,-14.7469089369304,3.61148899936019e-40,2.07018305661311e-38,80.4927646896761,Down_in_Sepsis
CD2,-1.33942639464219,4.5576122315089,-14.7402180592096,3.85776008144442e-40,2.19660859037445e-38,80.427269545688,Down_in_Sepsis
MERTK,1.51611800331883,2.72334420951818,14.7394790276573,3.88596902025213e-40,2.19801731138897e-38,80.4200359692555,Up_in_Sepsis
TTC3,-0.984927133598031,3.39189351329193,-14.7245560584348,4.50173746525529e-40,2.52956182175957e-38,80.2739967536714,Down_in_Sepsis
SAMD3,-1.36482837169533,2.97534092385305,-14.7186285826667,4.77252411971051e-40,2.6527734929611e-38,80.2160027788808,Down_in_Sepsis
HLA-DRA,-1.4407561078467,6.37499326119258,-14.718403310824,4.78312981988068e-40,2.6527734929611e-38,80.2137988879608,Down_in_Sepsis
ELL2,0.931533901797643,2.94653886842715,14.6889769979003,6.39144423043399e-40,3.51119563943601e-38,79.9260096859572,Up_in_Sepsis
CDK5RAP2,1.30345297068623,4.19342073305213,14.6886328246014,6.41314272043106e-40,3.51119563943601e-38,79.9226448002262,Up_in_Sepsis
FKBP5,1.51379596568922,5.45587571520031,14.675775948396,7.27858451028274e-40,3.9596426944156e-38,79.7969654683689,Up_in_Sepsis
KLRG1,-1.48220542769143,3.2121581189536,-14.6745033396868,7.37034388436089e-40,3.98046104250732e-38,79.7845273723195,Down_in_Sepsis
SKAP1,-1.2229796743334,3.61202153099652,-14.6739573992241,7.41006095022438e-40,3.98046104250732e-38,79.77919162374,Down_in_Sepsis
ZDHHC3,0.735064496596611,3.94004876914675,14.6500246888577,9.37803905431575e-40,5.00611447268193e-38,79.5453502512818,Up_in_Sepsis
SMPDL3A,1.79356970194918,3.76864896544316,14.6481471518248,9.55288306677038e-40,5.06777479958297e-38,79.5270106234697,Up_in_Sepsis
HLA-DRB1,-1.32075878510512,4.6959882050348,-14.6374426932952,1.06136926015923e-39,5.59577459939503e-38,79.422465353351,Down_in_Sepsis
FLT3LG,-1.40553379153347,3.12959215099691,-14.6128383410109,1.35188750365491e-39,7.08372464338443e-38,79.1822635915937,Down_in_Sepsis
CEACAM1,2.13313062226807,4.74160847312348,14.6000792829189,1.5325185530778e-39,7.98124448892529e-38,79.0577558172462,Up_in_Sepsis
FLOT1,1.04601246096227,5.6569473690232,14.5840189167558,1.79448975040152e-39,9.28893148980571e-38,78.9010847189067,Up_in_Sepsis
TP53,-0.805672136896156,2.8312024162819,-14.5755203063687,1.95073115641256e-39,1.00368643415179e-37,78.818203158501,Down_in_Sepsis
RCAN3,-1.07820446348533,2.92377936985538,-14.5398551550834,2.76868739162684e-39,1.41600952166975e-37,78.4705621657142,Down_in_Sepsis
MS4A3,2.136888071807,3.47236306408237,14.5162047874758,3.49180972325888e-39,1.77521112180679e-37,78.2401934668166,Up_in_Sepsis
SIL1,0.839452719517218,3.24036161021501,14.4873869238543,4.63203567190804e-39,2.34095956649506e-37,77.9596637553903,Up_in_Sepsis
MCTP1,0.948873310553931,3.71791544354911,14.4633286830625,5.86355781355842e-39,2.94592042856485e-37,77.7256137502501,Up_in_Sepsis
TXN,1.2544154374177,5.67322374570882,14.4618721195504,5.94782717515664e-39,2.97078315222297e-37,77.7114479136607,Up_in_Sepsis
GALNT14,2.04532497710932,2.97865428857424,14.4384470137161,7.48159546177584e-39,3.71513411854811e-37,77.4836943690418,Up_in_Sepsis
NMT2,-1.07496904350282,2.63060734626914,-14.4198857926421,8.97228555119341e-39,4.42961219033196e-37,77.3033214687866,Down_in_Sepsis
PRKCH,-1.25416983737458,3.86189547436582,-14.4188752447007,9.06146067739394e-39,4.44792733595527e-37,77.2935035532011,Down_in_Sepsis
PLAC8,1.39424304496088,6.75708588291009,14.3740405065749,1.40493121784098e-38,6.85686716090274e-37,76.8581561359225,Up_in_Sepsis
FGD4,1.11201574927354,3.54767407180712,14.3642189664827,1.54649844976317e-38,7.5049109428564e-37,76.7628518982256,Up_in_Sepsis
KLRB1,-1.60572084471165,4.11040779263573,-14.3513087256749,1.75445047808177e-38,8.46596696796408e-37,76.6376109839434,Down_in_Sepsis
HGF,1.36853374257643,2.80557084492227,14.341260246477,1.93542126806299e-38,9.28676014074494e-37,76.5401591626684,Up_in_Sepsis
CORO2A,0.889204543000808,3.25602276125,14.3348284908697,2.06091075924984e-38,9.83365295796252e-37,76.4777955619342,Up_in_Sepsis
STOM,1.3282275445452,5.22383873188732,14.3318441833594,2.12186259451929e-38,1.0068238010994e-36,76.4488624680141,Up_in_Sepsis
NDUFAF1,0.953264976009853,3.99302168175754,14.3224087597253,2.3266550498059e-38,1.09789838565703e-36,76.3573993072341,Up_in_Sepsis
FOLR3,1.98871950855628,5.23060432849188,14.3172746615931,2.44625304808999e-38,1.14799160899652e-36,76.3076403993906,Up_in_Sepsis
PDGFC,1.22997449901131,2.94654278371694,14.3039491452939,2.78606332073159e-38,1.30031512690538e-36,76.1785209963469,Up_in_Sepsis
DYRK2,-1.14665383999569,3.23272408067034,-14.3013235404129,2.85837562959776e-38,1.32681447023883e-36,76.1530848709028,Down_in_Sepsis
OLAH,2.80475306173925,3.56928995629041,14.2997291834806,2.90319660485734e-38,1.34033525416684e-36,76.1376399961689,Up_in_Sepsis
CD27,-1.34790561380947,4.26215966738515,-14.2976715200358,2.96207993968737e-38,1.36016799811128e-36,76.1177078768255,Down_in_Sepsis
ARHGEF9,-0.698110024287019,2.5556403159826,-14.2909192080102,3.16380590220723e-38,1.44503027864984e-36,76.052306923587,Down_in_Sepsis
ZDHHC20,1.11171513835384,3.41566319310518,14.2815100865755,3.4679537376065e-38,1.57552089749453e-36,75.9611912119297,Up_in_Sepsis
IL10RA,-0.874169692403019,4.9442960707587,-14.2522715352529,4.61199728313106e-38,2.08418353413875e-36,75.678188668897,Down_in_Sepsis
TBC1D4,-1.31420425498337,2.94553583007193,-14.2444878765234,4.97548336812381e-38,2.2366107077445e-36,75.6028849175962,Down_in_Sepsis
USP11,-0.895002853547029,3.48663749830046,-14.2355791623672,5.42669992532226e-38,2.42667246398835e-36,75.5167148184721,Down_in_Sepsis
PLIN3,0.988671017271363,5.43395478793735,14.1884431353331,8.58757542676775e-38,3.82012925625122e-36,75.0611118003021,Up_in_Sepsis
EXOC6,0.995498506235037,3.71704660489637,14.182666860032,9.08409926217791e-38,4.02006693255241e-36,75.0053175729244,Up_in_Sepsis
ZBTB4,-0.833054307135602,4.00033514118446,-14.1648921734949,1.07988584750279e-37,4.75428093995944e-36,74.8336799310769,Down_in_Sepsis
NDST2,0.872710996823394,3.68939307146983,14.1540178953991,1.20033878521435e-37,5.25748387923885e-36,74.7287132489328,Up_in_Sepsis
FGR,0.790407993189577,5.69729162989637,14.1125987494434,1.79521322430723e-37,7.82291640245308e-36,74.3291741131143,Up_in_Sepsis
