gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,global_direction
C3AR1,1.34948211695497,5.25067917259861,13.5858509307239,2.90719440952054e-35,4.0048947502766e-33,69.3320520981714,Up_in_Sepsis
GGH,1.32141711784637,3.37612194102784,13.5770407627868,3.16300827721146e-35,4.28813550724811e-33,69.2485768997119,Up_in_Sepsis
GADD45A,1.72035732858516,5.26968502168677,13.5625962771529,3.63186592139411e-35,4.84683856791048e-33,69.1117639454302,Up_in_Sepsis
SIGLEC5,1.16564449078552,5.25619145563805,13.5108121965545,5.95842026163282e-35,7.82936422378552e-33,68.6217627643826,Up_in_Sepsis
GPR183,-1.12278603943855,3.32477781293117,-13.4955903561955,6.89078262105702e-35,8.91729914643151e-33,68.4778709814506,Down_in_Sepsis
SIGLEC9,1.09610266832555,4.30339375112181,13.4691078812246,8.87249257822417e-35,1.13104416583004e-32,68.2276886614603,Up_in_Sepsis
ARL4C,-1.19313181348638,3.65568256206342,-13.4477081346125,1.08815476462031e-34,1.36675438891501e-32,68.0256687088164,Down_in_Sepsis
RNASE3,1.84471002251745,4.23649789915081,13.424085478538,1.36294483215044e-34,1.68708866831839e-32,67.802815438566,Up_in_Sepsis
CLEC4D,1.62793400849119,5.00419866134803,13.4217289042305,1.39389384016149e-34,1.70074961268847e-32,67.7805925569388,Up_in_Sepsis
NFE2,1.06566415546033,6.91274282203016,13.4116843469635,1.53386103491801e-34,1.84517001397673e-32,67.6858885911732,Up_in_Sepsis
LCN2,2.34810159479582,6.50789827648955,13.4086450896396,1.57891066879555e-34,1.87298278085872e-32,67.6572390046099,Up_in_Sepsis
ITGA7,1.8896482179054,3.23351187280278,13.4017457205222,1.68613275938085e-34,1.9727753284756e-32,67.5922118907226,Up_in_Sepsis
GSTO1,0.930680323599033,6.24853473162993,13.3724033786182,2.2293529389147e-34,2.5730950609825e-32,67.3158111093157,Up_in_Sepsis
TCF7,-1.25689533695492,3.5356706406993,-13.3559681895351,2.60655572515886e-34,2.96834565981091e-32,67.1611026564729,Down_in_Sepsis
IL10,1.24322888539253,3.2555711897529,13.3368944358313,3.12472481049027e-34,3.51161507978913e-32,66.9816550581238,Up_in_Sepsis
ADAM9,1.11415593196513,3.77506759527668,13.3217668264612,3.6077182283411e-34,4.00175602444953e-32,66.8394084889234,Up_in_Sepsis
KLRK1,-1.59695213444086,3.56998337990139,-13.3166395185751,3.78776303816502e-34,4.1476005267907e-32,66.7912110137057,Down_in_Sepsis
BMX,2.06878611850394,4.00655922440023,13.3134208672436,3.90533300634583e-34,4.22220876040503e-32,66.7609591288968,Up_in_Sepsis
UPP1,1.00867749909093,5.38168343521385,13.3107708130755,4.00485863560367e-34,4.27568720083637e-32,66.7360537259195,Up_in_Sepsis
MMP9,2.46792644897645,6.81376456468678,13.280893351827,5.3179426468631e-34,5.60747507985898e-32,66.4554056992894,Up_in_Sepsis
MS4A3,1.92045883107381,3.6974800331891,13.2639033566338,6.24779438572694e-34,6.50761120103583e-32,66.2959307037255,Up_in_Sepsis
GALNT14,1.9303571179039,3.22567216044895,13.2436959617948,7.56684050297479e-34,7.7865523778202e-32,66.1063669702401,Up_in_Sepsis
LCK,-1.17359273161018,3.57746407833627,-13.2234339416575,9.1680044649601e-34,9.32189596847907e-32,65.9164124316548,Down_in_Sepsis
CD5,-1.22884617684436,3.45046533506265,-13.102817979697,2.86684074992855e-33,2.88066904060467e-31,64.7881957876921,Down_in_Sepsis
BCL6,1.59720647902762,6.78538228092436,13.0845449654937,3.40603054489039e-33,3.38266359115219e-31,64.6176580646579,Up_in_Sepsis
LTF,2.12499535055156,4.64583315017053,13.0273653862226,5.83669127471218e-33,5.73002071003641e-31,64.0846759506182,Up_in_Sepsis
PGLYRP1,1.76277156704815,5.44251570562413,12.9973140725205,7.74337549808914e-33,7.51547387831584e-31,63.8049662819343,Up_in_Sepsis
SAMD3,-1.22677793181184,3.31071652451817,-12.9841307878066,8.76491291690162e-33,8.41136193519738e-31,63.6823482758684,Down_in_Sepsis
PNPLA1,1.1708869242461,2.95022441952552,12.9791815016232,9.18217853594287e-33,8.71388743060979e-31,63.6363288410254,Up_in_Sepsis
UBASH3A,-1.03503017788693,3.10781133083527,-12.9777221594949,9.30895017073297e-33,8.73711466024509e-31,63.622761049933,Down_in_Sepsis
RGL4,1.69533118504719,6.35461537430395,12.9633217610965,1.06573052345846e-32,9.89391782702037e-31,63.4889133761905,Up_in_Sepsis
DAAM2,2.35947758141386,3.94288840541067,12.9608762428512,1.09048868803907e-32,1.0014907402733e-30,63.4661894091687,Up_in_Sepsis
FOLR3,1.79670433838466,5.57732260039443,12.937055371665,1.36373350111128e-32,1.23911147159484e-30,63.2449418835563,Up_in_Sepsis
RSPH9,0.877653897273381,2.95801745296172,12.9260649637667,1.51184465381025e-32,1.35922791454666e-30,63.1429234159547,Up_in_Sepsis
KLRG1,-1.33148368702525,3.37157217353365,-12.9057479662132,1.82911257461273e-32,1.62733859372576e-30,62.9544311466521,Down_in_Sepsis
IL32,-1.26133417641561,4.18247249015487,-12.89706715333,1.98414130769795e-32,1.74706710402558e-30,62.8739341203855,Down_in_Sepsis
CKAP4,1.17523781403513,6.19636235840333,12.8853011900545,2.21536522504258e-32,1.93075861092741e-30,62.7648666639437,Up_in_Sepsis
GCLM,1.03633815181699,3.91542923065739,12.8656279363585,2.6634741065089e-32,2.29785175188814e-30,62.5825988942935,Up_in_Sepsis
SIL1,0.784536596685328,3.51788347761988,12.863188036265,2.72500222056656e-32,2.3274243965859e-30,62.5600024182208,Up_in_Sepsis
MERTK,1.35533945450084,3.14511498344548,12.8463835467575,3.18901201473502e-32,2.69676748691602e-30,62.4044237704007,Up_in_Sepsis
LRG1,1.49319499415399,5.73912411025871,12.8373750135463,3.46935375509005e-32,2.90507357080629e-30,62.3210584958878,Up_in_Sepsis
ASPH,1.32129700021269,3.43298276731801,12.831622828899,3.66106929327899e-32,3.03584396445591e-30,62.2678411787596,Up_in_Sepsis
PVRIG,-1.21745230227086,4.13754182879815,-12.8260509513522,3.85683208808717e-32,3.16742335234159e-30,62.216302120015,Down_in_Sepsis
KIF1B,1.11853045630037,4.24205435918987,12.7996339760746,4.93661947459665e-32,4.01558732690762e-30,61.972084737224,Up_in_Sepsis
ATP9A,1.32338524322451,4.02784633820727,12.7708292229852,6.45962715641204e-32,5.20487505121842e-30,61.7060496147564,Up_in_Sepsis
ZAP70,-1.01855728832326,3.26124676536659,-12.7593807080237,7.1876823783542e-32,5.73738272836666e-30,61.6003879881451,Down_in_Sepsis
FAM89A,1.28068724069186,3.74114510303577,12.7354569132666,8.98363606736462e-32,7.05881207070524e-30,61.379726029211,Up_in_Sepsis
LY9,-0.935240128997043,3.26244586908043,-12.7351610869989,9.00843596425326e-32,7.05881207070524e-30,61.3769986328237,Down_in_Sepsis
HSD3B7,1.22915959438049,3.25496886259629,12.7280055372287,9.62952893676494e-32,7.47689151353721e-30,61.311036115378,Up_in_Sepsis
MAP4K1,-0.938590581475566,3.70461149135112,-12.7042867008592,1.20097522486693e-31,9.24101747350311e-30,61.0925068548745,Down_in_Sepsis
PLBD1,1.01053822468947,6.90366500467982,12.6848067206999,1.43965958385836e-31,1.09786897372628e-29,60.9131696134654,Up_in_Sepsis
EXOSC4,1.18347378144096,4.6425799824884,12.6643701017559,1.74098004433024e-31,1.31590358925881e-29,60.7251596989005,Up_in_Sepsis
SLC2A14,1.15660591898189,5.22708117239908,12.6532318724331,1.93086036305157e-31,1.44662090884416e-29,60.6227498999858,Up_in_Sepsis
SLC16A3,0.894576156226068,5.4740146207935,12.6473368026498,2.03956657563176e-31,1.51477722804095e-29,60.568564653188,Up_in_Sepsis
NR1D2,-0.811773808089018,2.83376162627262,-12.6213241588834,2.59681693135139e-31,1.91201839747174e-29,60.3296040955155,Down_in_Sepsis
PRKCH,-1.1484149712614,4.14779105054911,-12.6062086927277,2.98781828742695e-31,2.18110734982167e-29,60.1908520420475,Down_in_Sepsis
CLEC5A,1.44977627136264,3.8590947556976,12.6047635798339,3.0281405387799e-31,2.19180918150162e-29,60.1775906582441,Up_in_Sepsis
TMC8,-0.598618671112117,3.75947654866937,-12.5876935770341,3.54749850356144e-31,2.54614997637968e-29,60.0209970343215,Down_in_Sepsis
GIMAP5,-1.0978154617009,4.83303187800155,-12.5858712256728,3.60793670804474e-31,2.56794895195084e-29,60.0042852511662,Down_in_Sepsis
GNLY,-1.60337041858037,4.94337606386233,-12.5769641629502,3.91842340741188e-31,2.7658887870004e-29,59.922619503298,Down_in_Sepsis
P2RY10,-1.17860187876885,3.11418364222893,-12.5508852043999,4.98904635175374e-31,3.49274138445317e-29,59.6836640260039,Down_in_Sepsis
RAB13,1.0497279684042,4.29354694017324,12.4845000236807,9.2175114091776e-31,6.40054999559235e-29,59.0764301286833,Up_in_Sepsis
DHRS9,1.55672620503566,5.33514780623821,12.480390018791,9.57409674685297e-31,6.59454518668316e-29,59.0388846649047,Up_in_Sepsis
TIMP1,1.07326418472928,6.3491342922471,12.4779265927817,9.79437575140333e-31,6.69230106341887e-29,59.0163836937258,Up_in_Sepsis
SLC26A8,1.65509813925343,3.49858442290487,12.4768042507435,9.89640215051288e-31,6.70834688631194e-29,59.0061328921046,Up_in_Sepsis
HMGB3,0.99733773247591,2.95976667315595,12.4714064653594,1.04020700850103e-30,6.99559689732856e-29,58.9568387640846,Up_in_Sepsis
KLF12,-0.951880701262504,2.94684503843944,-12.4661137082824,1.09228742332541e-30,7.28845850204873e-29,58.9085134679161,Down_in_Sepsis
ZDHHC3,0.644518753152745,4.18404576536253,12.4609627497958,1.14546464957438e-30,7.58404152869361e-29,58.8614920726021,Up_in_Sepsis
ELL2,0.798629523456563,3.27993065455011,12.4208088358034,1.65875301636442e-30,1.08980073175143e-28,58.4952528256903,Up_in_Sepsis
NEDD4,1.03602079339562,3.14520247885422,12.3554941374481,3.02571000333672e-30,1.97271672812969e-28,57.900716199806,Up_in_Sepsis
ADM,1.4446735242868,5.92786669367595,12.3272912537755,3.92056609244417e-30,2.53678446936104e-28,57.6444549959447,Up_in_Sepsis
PASK,-0.955383125856367,3.17292894110132,-12.3043034049107,4.84144298039681e-30,3.10908003726084e-28,57.4357859078232,Down_in_Sepsis
IL18RAP,1.60716919124987,6.06287059737123,12.2975878142048,5.14904883935087e-30,3.26750579728187e-28,57.3748611635716,Up_in_Sepsis
UBE2F,0.823628099798281,5.11595108975148,12.2972578160454,5.16465616008726e-30,3.26750579728187e-28,57.3718677858648,Up_in_Sepsis
HK3,1.41758263159314,6.06639221388863,12.2493055445053,8.01422890428812e-30,5.03305360820036e-28,56.9373075658218,Up_in_Sepsis
PPARG,1.41630350216719,2.77676314684262,12.2265296792233,9.87125411478003e-30,6.11832996926144e-28,56.731190934177,Up_in_Sepsis
CD247,-1.10635098782769,4.68929695775174,-12.2263708436639,9.88560514878913e-30,6.11832996926144e-28,56.7297541567582,Down_in_Sepsis
RORA,-1.17902818888633,3.2352251668612,-12.2103938961791,1.14405568788152e-29,7.02976951812668e-28,56.5852777182141,Down_in_Sepsis
C1orf122,0.702070445018476,4.05788431094432,12.2063139739295,1.18752315770408e-29,7.24473949282184e-28,56.5483984205396,Up_in_Sepsis
CD40LG,-1.03257179337675,2.92776070092575,-12.1929347542473,1.34193594146088e-29,8.11529030704276e-28,56.4275026611868,Down_in_Sepsis
TGFBR3,-1.31129089047832,3.8392966951949,-12.1923418872919,1.34922283526528e-29,8.11529030704276e-28,56.422146952505,Down_in_Sepsis
SKAP1,-1.0319983944776,3.81411419123666,-12.1875912640575,1.40905322855562e-29,8.41589064691855e-28,56.3792363990537,Down_in_Sepsis
STK3,0.869332411625886,3.49513966670727,12.1705801011959,1.64579150860024e-29,9.76160088538519e-28,56.2256477246872,Up_in_Sepsis
GATA3,-1.10299280104653,2.88032851928538,-12.1597351268597,1.81698154381643e-29,1.07026478384387e-27,56.1277861801269,Down_in_Sepsis
ZBTB8OS,0.599556345568115,3.40597718779814,12.1491387420598,2.00135185122574e-29,1.17079083296706e-27,56.0322088812248,Up_in_Sepsis
ALPL,1.64996024167082,5.65259305490487,12.1374712957472,2.22596675593122e-29,1.28483501551911e-27,55.9270178454608,Up_in_Sepsis
TSEN54,-0.780491555986473,3.49015743015855,-12.1374506603581,2.22638546185256e-29,1.28483501551911e-27,55.9268318452172,Down_in_Sepsis
KLHL3,-0.964954798437208,2.8448263460696,-12.1337496381818,2.30276415389092e-29,1.31999386834781e-27,55.8934746133092,Down_in_Sepsis
HLA-DPA1,-1.29772641209465,5.60192853598801,-12.1218079624952,2.56744698943194e-29,1.46190431578255e-27,55.7858784723797,Down_in_Sepsis
FGR,0.700198249389993,5.78899495802475,12.1004969094455,3.11725043952073e-29,1.76320768238057e-27,55.5939919065428,Up_in_Sepsis
TPST2,0.799149763420701,5.6322834999563,12.0938270277593,3.31231573941018e-29,1.86121636383568e-27,55.5339697531297,Up_in_Sepsis
WFDC1,2.013834811249,3.3739573677007,12.0908625269702,3.4028709787809e-29,1.89960268168416e-27,55.5072974785509,Up_in_Sepsis
SMPDL3A,1.54043318416864,4.19497999735615,12.0872699287218,3.51592183243626e-29,1.94996677732715e-27,55.4749783783361,Up_in_Sepsis
KLRB1,-1.37558077716612,4.27497959230858,-12.0859463571672,3.55850760850278e-29,1.96085248285305e-27,55.463072687087,Down_in_Sepsis
BCL2A1,1.26050387395192,4.98947436899188,12.0839174180666,3.62478758339371e-29,1.98457120190806e-27,55.4448233715221,Up_in_Sepsis
CEP55,1.48161435411258,3.09568396838515,12.0796500686707,3.76822839155567e-29,2.03749109684491e-27,55.4064455683581,Up_in_Sepsis
FCER1A,-1.88258823669068,3.15252976973782,-12.0796230091168,3.76915575812546e-29,2.03749109684491e-27,55.4062022333694,Down_in_Sepsis
C1QB,1.88620411018323,3.57651668280975,12.0671505732446,4.22172233670439e-29,2.26778179105611e-27,55.2940715338839,Up_in_Sepsis
FGFBP2,-1.7190924140392,4.19431629040835,-12.0479221709098,5.02761491987479e-29,2.68380368941566e-27,55.1213147421573,Down_in_Sepsis
PYHIN1,-0.943833241489344,3.1581455425321,-12.0416458469725,5.32248862829981e-29,2.82356368784526e-27,55.0649548278302,Down_in_Sepsis
B3GNT8,1.0410035291881,4.2049227255406,12.009678029128,7.1136604159645e-29,3.75047985263906e-27,54.7781170711782,Up_in_Sepsis
TRIB2,-1.05306872184224,3.48732207535963,-11.9989526041844,7.84013002840986e-29,4.10813193697231e-27,54.6819657920204,Down_in_Sepsis
CORO2A,0.741592389552166,3.52968925995611,11.9958144306257,8.06633008465008e-29,4.20088568615832e-27,54.6538407727296,Up_in_Sepsis
MYL6B,0.798296208342851,3.63992417924942,11.9774643362789,9.52523086560958e-29,4.930605868071e-27,54.4894564159212,Up_in_Sepsis
SLC22A4,1.20436756383069,5.06292659120649,11.9749675088255,9.74305722067695e-29,5.01297901938565e-27,54.4670989552219,Up_in_Sepsis
MTF1,0.982640814629057,5.01207044400495,11.9697482625144,1.0214538085001e-28,5.22409399904152e-27,54.4203715202208,Up_in_Sepsis
SLC36A1,1.13232743544654,3.81699363065677,11.9678586330335,1.03907808253753e-28,5.28259875175776e-27,54.4034563467144,Up_in_Sepsis
ANKS1A,0.95563335277251,4.41779427118793,11.9623520193981,1.09218259876451e-28,5.51972282606374e-27,54.3541710472188,Up_in_Sepsis
RSAD1,-0.605040226964558,3.18347755685615,-11.9556793353779,1.16016492049012e-28,5.81163591343019e-27,54.2944643696613,Down_in_Sepsis
OSCAR,0.96433046589584,5.40573604601972,11.9553571473356,1.16355197423787e-28,5.81163591343019e-27,54.2915818765848,Up_in_Sepsis
SIRPD,0.822350462126397,3.85093045399768,11.9275844970511,1.49574379753812e-28,7.42741149696109e-27,54.0432567984883,Up_in_Sepsis
OLAH,2.3860044950305,3.99392510169799,11.9128799560509,1.70826727186204e-28,8.43370564680561e-27,53.9118956099376,Up_in_Sepsis
MCTP1,0.7834933860114,3.83637237804176,11.9089932747962,1.76929712658731e-28,8.68480848171389e-27,53.8771880321823,Up_in_Sepsis
SYNE2,-0.809851318216102,3.48932587693967,-11.907012505127,1.80122976682812e-28,8.79103053627369e-27,53.859502197539,Down_in_Sepsis
TP53,-0.656434965964769,3.13570381967401,-11.9010254277408,1.9012789915073e-28,9.22660446958173e-27,53.806053965841,Down_in_Sepsis
VSIG4,2.04668859355444,3.55070012791029,11.8761250571042,2.38025508491941e-28,1.14857393673992e-26,53.5839070840776,Up_in_Sepsis
CNIH4,0.958207249635496,5.003152551157,11.8730692075979,2.44676111277187e-28,1.17403295866205e-26,53.55666071571,Up_in_Sepsis
GNAQ,0.797555419882859,4.36684110833609,11.8590994528467,2.77513382883556e-28,1.32415743196003e-26,53.4321496267819,Up_in_Sepsis
STOM,1.12480165737852,5.56051146902769,11.8497593391863,3.01879199805829e-28,1.43241680307866e-26,53.3489434650009,Up_in_Sepsis
KIF5B,0.526207174339931,4.29558135609571,11.8424681904888,3.22369993903632e-28,1.52119454029333e-26,53.2840135403451,Up_in_Sepsis
FLT3LG,-1.16785012854895,3.39576781690874,-11.8404468060002,3.28291995098035e-28,1.53507653407831e-26,53.2660160763708,Down_in_Sepsis
TNFRSF25,-0.909506048862351,3.26713672095708,-11.8402391505115,3.28906457951447e-28,1.53507653407831e-26,53.2641672970845,Down_in_Sepsis
ARHGEF9,-0.587580774072301,2.96533761836775,-11.8016508109163,4.65438350826143e-28,2.16049399695983e-26,52.9208972344042,Down_in_Sepsis
NDUFAF1,0.790457488249212,4.16130925609629,11.7816812685495,5.56928854117882e-28,2.57120505028153e-26,52.7434784957083,Up_in_Sepsis
CD3G,-1.24913835508942,4.09090059229466,-11.776442179202,5.83762263659561e-28,2.68059865264318e-26,52.6969573901161,Down_in_Sepsis
FKBP5,1.27768015384511,5.70079809647718,11.7689294755155,6.24501001669185e-28,2.85233318462915e-26,52.6302659257765,Up_in_Sepsis
CYP19A1,1.05270731753684,2.84406802733041,11.7632737318293,6.57025968076742e-28,2.9849248900763e-26,52.5800733602157,Up_in_Sepsis
AIG1,0.689239009599294,3.25127631828906,11.7626454945292,6.6074128438625e-28,2.98592132801215e-26,52.5744987563483,Up_in_Sepsis
SORT1,1.15717404090423,4.59931256172622,11.7581584323808,6.87892200631863e-28,3.09225646610355e-26,52.5346876720966,Up_in_Sepsis
AQP9,1.12590026011788,6.66636684644238,11.7493966870121,7.44150605417052e-28,3.32763891144871e-26,52.4569722623598,Up_in_Sepsis
NCR3,-0.946715250889905,3.06909359601508,-11.7462396734734,7.6552455082099e-28,3.40538811904275e-26,52.4289772922945,Down_in_Sepsis
CLEC2D,-0.635726808715391,3.4129740294884,-11.7392487709137,8.15054365148509e-28,3.60693229675307e-26,52.3669988694447,Down_in_Sepsis
TSPO,0.904395946606005,6.7686736871802,11.7211396558123,9.58689960613242e-28,4.22070667711222e-26,52.2065392078659,Up_in_Sepsis
NDST2,0.747648617026659,4.02094903796403,11.7171943217011,9.93181284936094e-28,4.33027026057103e-26,52.1715976459576,Up_in_Sepsis
