gene_symbol,dataset,n_control,n_sepsis,mean_control,mean_sepsis,median_control,median_sepsis,dataset_logFC,dataset_direction,auc,wilcox_p,heldout_dataset
TP53I3,GSE137340,14,43,4.59942489925,5.53219730161628,4.43879523875,5.3940422195,0.932772402366279,Up_in_Sepsis,0.875415282392027,6.53811501196993e-06,GSE57065
TP53I3,GSE236713,30,125,-1.42931272416667,0.220877632548,-1.445740925,0.222686527,1.65019035671467,Up_in_Sepsis,0.9624,4.12045780957839e-15,GSE57065
TP53I3,GSE54514,18,35,7.47757449413889,7.6071469375,7.44879531875,7.5213742255,0.129572443361112,Up_in_Sepsis,0.628571428571429,0.131496116104732,GSE57065
TP53I3,GSE65682,42,51,5.27538630388095,6.79615955807843,5.1149474575,6.764566771,1.52077325419748,Up_in_Sepsis,0.881419234360411,2.9123290933051e-10,GSE57065
TP53I3,GSE95233,22,51,5.83148782727273,8.2367748072549,5.86947041,8.24667048,2.40528697998217,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
MS4A4A,GSE137340,14,43,4.38027034123809,4.79825954171318,4.21162892683333,4.621282503,0.417989200475084,Up_in_Sepsis,0.87375415282392,7.34598051394299e-06,GSE57065
MS4A4A,GSE236713,30,125,-2.61123413333333,0.377198846528,-2.6311412,0.40470123,2.98843297986133,Up_in_Sepsis,0.988533333333334,1.08528994979761e-16,GSE57065
MS4A4A,GSE54514,18,35,7.69527950547222,7.83805843751429,7.73644423475,7.662946701,0.142778932042063,Up_in_Sepsis,0.53968253968254,0.648457933533109,GSE57065
MS4A4A,GSE65682,42,51,4.03805804831746,5.2213682564183,3.98802775533334,5.001020882,1.18331020810084,Up_in_Sepsis,0.833333333333334,3.62489033813588e-08,GSE57065
MS4A4A,GSE95233,22,51,4.23226711469697,7.65297900960784,4.15824913166667,7.34865074333333,3.42071189491088,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
GRB10,GSE137340,14,43,4.56440252525,5.22920618850581,4.38811246875,5.0267802825,0.664803663255814,Up_in_Sepsis,0.86046511627907,1.79643132928885e-05,GSE57065
GRB10,GSE236713,30,125,-3.89471878333333,0.417078135436,-3.96789635,0.6052891,4.31179691876933,Up_in_Sepsis,0.9992,2.32616920867582e-17,GSE57065
GRB10,GSE54514,18,35,7.34481861856945,7.42220233847143,7.335484862375,7.44299376025,0.0773837199019836,Up_in_Sepsis,0.604761904761905,0.220939150662259,GSE57065
GRB10,GSE65682,42,51,5.14375050635714,6.3680301916732,5.3072275765,6.40669285766667,1.22427968531606,Up_in_Sepsis,0.798319327731093,8.25601832102464e-07,GSE57065
GRB10,GSE95233,22,51,5.38171027272727,7.47753324985294,5.3005039125,7.5704178725,2.09582297712567,Up_in_Sepsis,0.994652406417112,2.62469054871502e-11,GSE57065
DACH1,GSE137340,14,43,4.46732213919048,5.14534074217054,4.34262644933334,4.93249457133333,0.678018602980067,Up_in_Sepsis,0.895348837209303,1.47261484413906e-06,GSE57065
DACH1,GSE236713,30,125,-2.14178051166667,0.192125785648,-2.132796525,0.32250023,2.33390629731467,Up_in_Sepsis,0.9808,3.24868406725649e-16,GSE57065
DACH1,GSE54514,18,35,7.62045986561111,7.60723197565714,7.54754503566667,7.53868643466667,-0.013227889953968,Down_in_Sepsis,0.484126984126984,0.859761640454994,GSE57065
DACH1,GSE65682,42,51,4.38821517494048,5.67649628627451,4.4631872035,5.7262053915,1.28828111133403,Up_in_Sepsis,0.837068160597573,2.54774905292748e-08,GSE57065
DACH1,GSE95233,22,51,3.1235810880303,5.35821073751634,3.08244476666667,5.30643560333333,2.23462964948604,Up_in_Sepsis,0.997326203208556,2.05178515500888e-11,GSE57065
ARG1,GSE137340,14,43,5.39318331628572,8.42492957209302,4.8148795855,8.18703108,3.03174625580731,Up_in_Sepsis,0.903654485049834,7.47687024826658e-07,GSE57065
ARG1,GSE236713,30,125,-5.70737630333333,0.607655357684,-5.273505225,1.0022521,6.31503166101733,Up_in_Sepsis,0.988533333333333,1.08528994979761e-16,GSE57065
ARG1,GSE54514,18,35,9.91732189377778,9.94933240062857,9.8969225885,10.34985065,0.0320105068507939,Up_in_Sepsis,0.519047619047619,0.830638269796872,GSE57065
ARG1,GSE65682,42,51,8.24808981338095,9.51827819741177,8.6403316835,9.643508982,1.27018838403081,Up_in_Sepsis,0.827731092436975,6.1091786074841e-08,GSE57065
ARG1,GSE95233,22,51,4.60294954704546,8.15285476784314,4.57397270125,8.3056969125,3.54990522079768,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
S100P,GSE137340,14,43,7.11713931071429,10.6221696755814,7.245426574,10.78611659,3.50503036486711,Up_in_Sepsis,0.893687707641196,1.67917460911234e-06,GSE57065
S100P,GSE236713,30,125,-2.98257649866667,0.092648548928,-3.066798,0.20399523,3.07522504759467,Up_in_Sepsis,0.974933333333333,7.3791217923107e-16,GSE57065
S100P,GSE54514,18,35,10.8642796408889,11.5575663426571,10.817378045,11.22842979,0.693286701768255,Up_in_Sepsis,0.665079365079365,0.0512864999292285,GSE57065
S100P,GSE65682,42,51,11.3545093569762,11.7995175968627,11.48921505,11.85882878,0.445008239886555,Up_in_Sepsis,0.69514472455649,0.00126812382600049,GSE57065
S100P,GSE95233,22,51,8.66531628136364,11.8757753331373,8.813103335,11.93590325,3.21045905177362,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11,GSE57065
CA4,GSE137340,14,43,6.91940812057143,9.65519712048837,6.459628585,9.669696759,2.73578899991694,Up_in_Sepsis,0.880398671096346,4.5786917253501e-06,GSE57065
CA4,GSE236713,30,125,-3.66853894,0.384889875952,-3.70356985,0.6014385,4.053428815952,Up_in_Sepsis,0.972533333333333,1.0292890169365e-15,GSE57065
CA4,GSE54514,18,35,10.6089483364444,10.6232313162,10.449402335,10.4002409,0.0142829797555546,Up_in_Sepsis,0.501587301587302,0.992507342069996,GSE57065
CA4,GSE65682,42,51,7.10914031604762,8.45817187988235,7.137137786,8.552890722,1.34903156383473,Up_in_Sepsis,0.870681605975724,9.02204498104525e-10,GSE57065
CA4,GSE95233,22,51,5.33730089909091,7.46785604637255,5.2940546725,7.43619414,2.13055514728164,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
TCN1,GSE137340,14,43,5.92217254121429,8.4238244502093,5.549934306,8.175739311,2.50165190899502,Up_in_Sepsis,0.870431893687708,9.24335675110831e-06,GSE57065
TCN1,GSE236713,30,125,-2.116104969,0.395259804608,-2.239315,0.40213156,2.511364773608,Up_in_Sepsis,0.9296,3.00598095206023e-13,GSE57065
TCN1,GSE54514,18,35,9.37911383288889,9.8034695618,8.888700008,9.539639473,0.424355728911111,Up_in_Sepsis,0.623015873015873,0.148126164258606,GSE57065
TCN1,GSE65682,42,51,6.60707318309524,8.85521654782353,6.528435852,9.067284058,2.24814336472829,Up_in_Sepsis,0.877217553688142,4.549776441538e-10,GSE57065
TCN1,GSE95233,22,51,5.01863434545455,8.36151990235294,5.04874131,8.31396416,3.3428855568984,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
TNFAIP6,GSE137340,14,43,6.27006474171429,7.63948308497674,6.136230148,7.544343218,1.36941834326246,Up_in_Sepsis,0.868770764119601,1.0352095404657e-05,GSE57065
TNFAIP6,GSE236713,30,125,-3.05653364,0.290474225472,-2.97301435,0.47928786,3.347007865472,Up_in_Sepsis,0.992533333333333,6.11441610250757e-17,GSE57065
TNFAIP6,GSE54514,18,35,8.65480277255556,8.8839384697,8.66083169025,8.9170858845,0.229135697144445,Up_in_Sepsis,0.677777777777778,0.0353615208408517,GSE57065
TNFAIP6,GSE65682,42,51,8.96900833957143,9.3313451742549,9.087399385,9.419908274,0.362336834683473,Up_in_Sepsis,0.639122315592904,0.0216359913017819,GSE57065
TNFAIP6,GSE95233,22,51,7.05627400295455,9.5566334022549,7.1440883625,9.421209355,2.50035939930036,Up_in_Sepsis,0.991978609625668,3.35328660937072e-11,GSE57065
BCL9L,GSE137340,14,43,5.63381018871429,4.94135932369767,5.6595003125,4.822681264,-0.692450865016611,Down_in_Sepsis,0.131229235880399,1.0352095404657e-05,GSE57065
BCL9L,GSE236713,30,125,1.50684055983333,-0.206247490844,1.51030955,-0.1328442,-1.71308805067733,Down_in_Sepsis,0.008,6.60229162961706e-17,GSE57065
BCL9L,GSE54514,18,35,7.17467631238889,7.1977876664,7.173951626,7.176938057,0.0231113540111112,Up_in_Sepsis,0.517460317460317,0.845174025846265,GSE57065
BCL9L,GSE65682,42,51,3.83638749773214,3.41169320090686,3.733946900125,3.4224820565,-0.42469429682528,Down_in_Sepsis,0.19187675070028,3.55549239738882e-07,GSE57065
BCL9L,GSE95233,22,51,6.39400990977273,5.13587235127451,6.3346484625,5.107778375,-1.25813755849822,Down_in_Sepsis,0.0017825311942959,1.88955739655682e-11,GSE57065
RETN,GSE137340,14,43,5.20533511935714,7.98698026388372,4.6106590085,8.017298027,2.78164514452658,Up_in_Sepsis,0.853820598006645,2.74394577444583e-05,GSE57065
RETN,GSE236713,30,125,-3.35105348333333,0.713783831712,-3.412232375,0.611680735,4.06483731504533,Up_in_Sepsis,0.9864,1.47108884225019e-16,GSE57065
RETN,GSE54514,18,35,9.55170414166667,9.70309085842857,9.6156725885,9.064110756,0.151386716761905,Up_in_Sepsis,0.53015873015873,0.730730102071719,GSE57065
RETN,GSE65682,42,51,7.31710567696429,9.74104034138235,7.314010839,10.03319172,2.42393466441807,Up_in_Sepsis,0.869747899159664,9.93971462224936e-10,GSE57065
RETN,GSE95233,22,51,5.149751095,7.83679717882353,5.05946805,8.05463729,2.68704608382353,Up_in_Sepsis,0.986631016042781,5.45249501386452e-11,GSE57065
S100A12,GSE137340,14,43,7.70278727485714,11.0668810956512,7.065018702,11.04278397,3.36409382079402,Up_in_Sepsis,0.898671096345515,1.12784882767697e-06,GSE57065
S100A12,GSE236713,30,125,-1.917598468,0.1769893729,-1.901658775,0.180045844,2.0945878409,Up_in_Sepsis,0.973066666666666,9.56049645464289e-16,GSE57065
S100A12,GSE54514,18,35,13.46449889,13.4374514174286,13.757225515,13.76200581,-0.0270474725714287,Down_in_Sepsis,0.479365079365079,0.814369036014009,GSE57065
S100A12,GSE65682,42,51,11.8939188911905,12.4614545039216,12.001801995,12.55250341,0.567535612731094,Up_in_Sepsis,0.842670401493931,1.49082875196827e-08,GSE57065
S100A12,GSE95233,22,51,9.08179684272727,12.5885895996078,8.865218125,12.6154914,3.50679275688057,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
UBE2C,GSE137340,14,43,4.73512227735714,5.34429621340698,4.432073448625,5.27754126775,0.609173936049833,Up_in_Sepsis,0.808970099667774,0.000339521427323367,GSE57065
UBE2C,GSE236713,30,125,-2.38996792,0.167743539728,-2.4488444,0.12778091,2.557711459728,Up_in_Sepsis,0.988533333333334,1.08528994979761e-16,GSE57065
UBE2C,GSE54514,18,35,7.42056694291667,7.47562612125714,7.4238853455,7.447782755,0.0550591783404766,Up_in_Sepsis,0.585714285714286,0.318216803699425,GSE57065
UBE2C,GSE65682,42,51,3.65675624389286,4.75314776211275,3.63832130775,4.57540764025,1.09639151821989,Up_in_Sepsis,0.948646125116714,1.2157504062892e-13,GSE57065
UBE2C,GSE95233,22,51,4.68462515954546,5.61843182960784,4.718211675,5.50469678,0.933806670062388,Up_in_Sepsis,0.934046345811052,4.95356158238257e-09,GSE57065
CCPG1,GSE137340,14,43,5.71398015628571,7.19531445209302,5.407865091,7.143221333,1.48133429580731,Up_in_Sepsis,0.87375415282392,7.34598051394299e-06,GSE57065
CCPG1,GSE236713,30,125,-1.38570976466667,0.199617117968,-1.3767164,0.23355675,1.58532688263467,Up_in_Sepsis,0.964266666666667,3.19836502929864e-15,GSE57065
CCPG1,GSE54514,18,35,8.52722313633333,8.60512421485714,8.48179435725,8.6312851905,0.0779010785238103,Up_in_Sepsis,0.546031746031746,0.595788354333167,GSE57065
CCPG1,GSE65682,42,51,5.43048237534354,6.29565831969188,5.4763874095,6.38689566442857,0.86517594434834,Up_in_Sepsis,0.839869281045752,1.95094747201154e-08,GSE57065
CCPG1,GSE95233,22,51,6.15918117136364,7.5556615647451,6.122413141,7.582680408,1.39648039338146,Up_in_Sepsis,0.968805704099822,2.6568328672965e-10,GSE57065
NLRC4,GSE137340,14,43,5.55132285385714,7.22118646581395,5.1589393945,7.26193747,1.66986361195681,Up_in_Sepsis,0.805647840531561,0.000400631980255359,GSE57065
NLRC4,GSE236713,30,125,-1.78090573316667,0.349063856668,-1.6988298,0.45337687,2.12996958983467,Up_in_Sepsis,0.968266666666667,1.85237119125629e-15,GSE57065
NLRC4,GSE54514,18,35,8.24117922783333,8.49875315257143,8.0718331335,8.417428017,0.257573924738095,Up_in_Sepsis,0.626984126984127,0.136432076366508,GSE57065
NLRC4,GSE65682,42,51,4.29577335354762,5.00175797528431,4.4655792825,5.0621416185,0.705984621736694,Up_in_Sepsis,0.830999066293184,4.51012294675184e-08,GSE57065
NLRC4,GSE95233,22,51,5.92346704727273,8.06012161640523,6.00441967333333,8.09675851666667,2.1366545691325,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11,GSE57065
ATP6V1C1,GSE137340,14,43,5.04136580589286,5.73415236531395,4.906265868,5.689115671,0.692786559421096,Up_in_Sepsis,0.830564784053156,0.00010836477926158,GSE57065
ATP6V1C1,GSE236713,30,125,-1.074058834,0.236285986636,-1.054627425,0.22516934,1.310344820636,Up_in_Sepsis,0.9792,4.06725214686755e-16,GSE57065
ATP6V1C1,GSE54514,18,35,7.69440666833333,7.66646626334286,7.6981620785,7.6462945935,-0.0279404049904759,Down_in_Sepsis,0.465079365079365,0.689143463767284,GSE57065
ATP6V1C1,GSE65682,42,51,6.24831028319048,7.10629631146079,6.445528915,7.39451124325,0.857986028270308,Up_in_Sepsis,0.794117647058824,1.17542255359386e-06,GSE57065
ATP6V1C1,GSE95233,22,51,5.22768845727273,7.05554861,5.23748087375,7.145759595,1.82786015272727,Up_in_Sepsis,0.994652406417112,2.62469054871502e-11,GSE57065
GLA,GSE137340,14,43,7.28061185971429,8.73848134283721,7.102133541,8.846975906,1.45786948312292,Up_in_Sepsis,0.893687707641196,1.16271413116417e-05,GSE57065
GLA,GSE236713,30,125,-1.39151691233333,0.253925604736,-1.44446515,0.17690945,1.64544251706933,Up_in_Sepsis,0.989866666666667,8.96813082580416e-17,GSE57065
GLA,GSE54514,18,35,8.96371936805556,8.97981698174286,8.9635100365,8.92196846,0.0160976136873021,Up_in_Sepsis,0.473015873015873,0.756639937970471,GSE57065
GLA,GSE65682,42,51,4.60705202494444,5.06507052371896,4.59547661416667,5.11553418,0.458018498774511,Up_in_Sepsis,0.824929971988796,7.90621994484101e-08,GSE57065
GLA,GSE95233,22,51,8.20225829318182,9.1204415627451,8.246516965,9.10326591,0.918183269563279,Up_in_Sepsis,0.975935828877006,1.41972918224125e-10,GSE57065
IRAK3,GSE137340,14,43,6.47396456585714,9.10218682455814,5.964591442,9.217291858,2.628222258701,Up_in_Sepsis,0.875415282392027,6.53811501196993e-06,GSE57065
IRAK3,GSE236713,30,125,-2.2557758,0.510612487264,-2.2103551,0.74091697,2.766388287264,Up_in_Sepsis,0.9824,2.59297050143436e-16,GSE57065
IRAK3,GSE54514,18,35,9.97324305155556,10.1531717713714,10.1306290635,10.4770212165,0.179928719815873,Up_in_Sepsis,0.6,0.243028800589674,GSE57065
IRAK3,GSE65682,42,51,7.38685149740476,8.00597797543628,7.699551669,8.219756242,0.619126478031514,Up_in_Sepsis,0.710084033613446,0.000520192370241943,GSE57065
IRAK3,GSE95233,22,51,6.60189167469697,9.13780613104575,6.68542414,9.22017156666667,2.53591445634878,Up_in_Sepsis,0.99554367201426,2.41819260539641e-11,GSE57065
ATP8B4,GSE137340,14,43,6.04242837178571,7.89603791934884,5.9098729925,7.817046546,1.85360954756312,Up_in_Sepsis,0.920265780730897,1.70597610653585e-07,GSE57065
ATP8B4,GSE236713,30,125,-1.21495305033333,0.14060301156,-1.2074945,0.19343376,1.35555606189333,Up_in_Sepsis,0.883466666666667,7.4854734183252e-11,GSE57065
ATP8B4,GSE54514,18,35,8.69092207477778,9.01163763294286,8.683256626,9.004590034,0.32071555816508,Up_in_Sepsis,0.601587301587302,0.235502725274607,GSE57065
ATP8B4,GSE65682,42,51,4.50867756069048,6.29427198270588,4.5466065805,6.610898206,1.78559442201541,Up_in_Sepsis,0.896358543417367,5.7377441839172e-11,GSE57065
ATP8B4,GSE95233,22,51,5.35180145318182,7.19843281803922,5.327122285,7.17104536,1.8466313648574,Up_in_Sepsis,0.983065953654189,7.51822548100406e-11,GSE57065
ANXA3,GSE137340,14,43,6.19006722014286,8.80938603476744,5.5669530855,8.970790383,2.61931881462459,Up_in_Sepsis,0.838870431893687,6.75807999629674e-05,GSE57065
ANXA3,GSE236713,30,125,-3.47895378333333,0.369189877872,-3.41165095,0.4734826,3.84814366120533,Up_in_Sepsis,0.9616,4.59160112920663e-15,GSE57065
ANXA3,GSE54514,18,35,8.97661760155556,8.53801453448572,8.844226837,8.419454575,-0.43860306706984,Down_in_Sepsis,0.343650793650794,0.0656808931938673,GSE57065
ANXA3,GSE65682,42,51,9.45762392670238,10.1546832445588,9.64462058775,10.262729435,0.697059317856443,Up_in_Sepsis,0.7703081232493,7.96894550994041e-06,GSE57065
ANXA3,GSE95233,22,51,6.21233055909091,10.3470795898039,6.197868215,10.51778229,4.13474903071301,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
GPR84,GSE137340,14,43,4.92734887142857,6.88936857467442,4.435268492,6.63126722,1.96201970324585,Up_in_Sepsis,0.882059800664452,4.05663071297044e-06,GSE57065
GPR84,GSE236713,30,125,-2.36265875666667,0.811980091432,-2.3565483,0.67417645,3.17463884809867,Up_in_Sepsis,0.988533333333333,1.08528994979761e-16,GSE57065
GPR84,GSE54514,18,35,8.45748119894445,8.35290996034286,7.911521435,7.836024284,-0.104571238601588,Down_in_Sepsis,0.482539682539683,0.845174025846265,GSE57065
GPR84,GSE65682,42,51,6.97553973764286,8.35375543845098,7.3542148065,8.581473795,1.37821570080812,Up_in_Sepsis,0.750233426704015,3.56415344787041e-05,GSE57065
GPR84,GSE95233,22,51,4.22026272045455,8.65059058882353,4.09957837,8.75996829,4.43032786836898,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
LILRA6,GSE137340,14,43,5.39125489983929,6.05395338214535,5.241444203375,5.9880023175,0.662698482306063,Up_in_Sepsis,0.799003322259136,0.0005535902217946,GSE57065
LILRA6,GSE236713,30,125,-1.7083050945,0.290166193844,-1.641738535,0.318514465,1.998471288344,Up_in_Sepsis,0.988,1.17117500268751e-16,GSE57065
LILRA6,GSE54514,18,35,7.24401503138889,7.3235259465,7.23241746425,7.340320587,0.0795109151111113,Up_in_Sepsis,0.704761904761905,0.0147864871531677,GSE57065
LILRA6,GSE65682,42,51,9.27720818061905,10.0587903968235,9.3610800905,10.24795401,0.78158221620448,Up_in_Sepsis,0.823996265172736,8.61185098001542e-08,GSE57065
LILRA6,GSE95233,22,51,6.70944997318182,7.7721306145098,6.72318676,7.8056858,1.06268064132799,Up_in_Sepsis,0.989304812834224,4.27867888939574e-11,GSE57065
OLFM4,GSE137340,14,43,4.54263055035714,5.90532457310465,4.24708841475,5.5772952645,1.36269402274751,Up_in_Sepsis,0.910299003322259,4.22790671752083e-07,GSE57065
OLFM4,GSE236713,30,125,-3.89017209,0.38682899196,-4.09831955,0.4451604,4.27700108196,Up_in_Sepsis,0.912533333333333,2.48284480141307e-12,GSE57065
OLFM4,GSE54514,18,35,8.914224492,8.79847958418571,8.501371384,8.294371605,-0.115744907814287,Down_in_Sepsis,0.465079365079365,0.689143463767284,GSE57065
OLFM4,GSE65682,42,51,3.80761788369048,7.85954184731373,3.3217766645,8.3384783855,4.05192396362325,Up_in_Sepsis,0.926237161531279,1.86135962666096e-12,GSE57065
OLFM4,GSE95233,22,51,5.17500045409091,10.0501089431373,4.84326208,10.55058836,4.87510848904635,Up_in_Sepsis,0.985739750445633,5.9097281654302e-11,GSE57065
ANKRD22,GSE137340,14,43,5.63655461485714,8.05516097733721,4.955305934,7.786172296,2.41860636248007,Up_in_Sepsis,0.872093023255814,8.24463721259666e-06,GSE57065
ANKRD22,GSE236713,30,125,-2.85101746333333,1.022537681272,-2.8997055,0.98461366,3.87355514460533,Up_in_Sepsis,0.958933333333333,6.57843625058159e-15,GSE57065
ANKRD22,GSE54514,18,35,8.52571954986111,8.87529359547143,8.69458103175,8.477663517,0.349574045610316,Up_in_Sepsis,0.571428571428571,0.406890737204955,GSE57065
ANKRD22,GSE65682,42,51,5.88699225960714,7.052159584,6.213737908,7.332923397,1.16516732439286,Up_in_Sepsis,0.793183940242764,1.27061238461506e-06,GSE57065
ANKRD22,GSE95233,22,51,4.29564052431818,8.56352469696078,4.1869591325,8.686646645,4.2678841726426,Up_in_Sepsis,1,1.60188706567253e-11,GSE57065
PCOLCE2,GSE137340,14,43,4.27362411078571,5.12858838253488,4.27310016,4.909687741,0.854964271749169,Up_in_Sepsis,0.933554817275748,4.53258095428679e-08,GSE57065
PCOLCE2,GSE236713,30,125,-4.53269394333333,1.406010466584,-4.470698,1.711073,5.93870440991733,Up_in_Sepsis,0.977866666666666,4.90216050318513e-16,GSE57065
PCOLCE2,GSE54514,18,35,8.15473386944444,7.86995833265714,7.690903425,7.619874477,-0.284775536787302,Down_in_Sepsis,0.452380952380952,0.582925964615309,GSE57065
PCOLCE2,GSE65682,42,51,2.40414391857143,4.49943500747059,2.247909271,4.377631216,2.09529108889916,Up_in_Sepsis,0.916900093370682,5.5755279461992e-12,GSE57065
PCOLCE2,GSE95233,22,51,3.24523768,7.33323879882353,3.24782485,7.3415958,4.08800111882353,Up_in_Sepsis,0.994652406417112,2.62469054871502e-11,GSE57065
KCNE1,GSE137340,14,43,4.33918809985714,5.32449742881395,4.207419919,5.013995002,0.98530932895681,Up_in_Sepsis,0.89202657807309,1.9120745116751e-06,GSE57065
KCNE1,GSE236713,30,125,-2.26869852566667,0.694333473672,-2.36768555,0.6509087,2.96303199933867,Up_in_Sepsis,0.9896,9.31726147513612e-17,GSE57065
KCNE1,GSE54514,18,35,7.45810219972222,7.41774894165714,7.3216030595,7.376817226,-0.0403532580650792,Down_in_Sepsis,0.449206349206349,0.557589681355557,GSE57065
KCNE1,GSE65682,42,51,2.97889442228571,3.65664761473529,2.90057041175,3.6933045215,0.67775319244958,Up_in_Sepsis,0.8468720821662,9.91973627475115e-09,GSE57065
KCNE1,GSE95233,22,51,4.11064333181818,6.18825438313726,4.1158276275,6.23025916,2.07761105131907,Up_in_Sepsis,0.992869875222817,3.09077930949446e-11,GSE57065
FAM20A,GSE137340,14,43,4.60387537064286,5.51444685655814,4.2362247565,5.166399941,0.910571485915282,Up_in_Sepsis,0.848837209302326,3.73425195502401e-05,GSE57065
FAM20A,GSE236713,30,125,-4.97264707,0.33737264728,-5.159307,0.533299085,5.31001971728,Up_in_Sepsis,0.996533333333333,3.42914793133614e-17,GSE57065
FAM20A,GSE54514,18,35,7.29186911072222,7.43903177805714,7.2659902575,7.255633831,0.14716266733492,Up_in_Sepsis,0.593650793650794,0.274780752688366,GSE57065
FAM20A,GSE65682,42,51,2.89132879747619,3.72394495086928,2.76738356083333,3.58584260066667,0.83261615339309,Up_in_Sepsis,0.788982259570495,1.79871376878615e-06,GSE57065
FAM20A,GSE95233,22,51,5.09433562613636,6.14140299980392,5.10718502,6.0436982575,1.04706737366756,Up_in_Sepsis,0.970588235294118,2.27348975174705e-10,GSE57065
BCL11B,GSE137340,14,43,5.98113905671429,5.59100855484884,5.9846407675,5.5688549385,-0.390130501865448,Down_in_Sepsis,0.302325581395349,0.0268571212063966,GSE57065
BCL11B,GSE236713,30,125,2.220160065,-0.349411487824,2.257028925,-0.28752565,-2.569571552824,Down_in_Sepsis,0.0064,5.24288184560356e-17,GSE57065
BCL11B,GSE54514,18,35,7.77644255422222,7.81485186991429,7.7203633785,7.658464909,0.0384093156920633,Up_in_Sepsis,0.507936507936508,0.933308660155946,GSE57065
